TRIP,-0.2759,0.1622,0.1093
PAYX,0.2794,0.1616,0.0498
SH,-0.3788,-0.2462,-0.1097
COHR,-0.4418,-0.4902,-0.3568
ACN,0.4281,0.1337,0.0856
PBA,-0.0498,-0.1649,0.0066
WPC,0.1515,0.0117,0.0995
ETY,-0.1118,-0.0773,0.0456
UHAL,-0.0779,-0.0297,0.0122
SSNC,0.4231,0.218,-0.077
MPW,0.4505,-0.0196,0.0223
DXC,-0.1088,-0.1681,-0.5034
AIG,-0.006,0.366,0.4323
XENT,-0.3367,-0.6528,-0.3984
BWA,-0.4162,-0.278,-0.0428
CWEN,0.7136,0.4149,0.2038
VDC,0.1803,0.0992,0.1027
VLP,-0.0605,-0.0778,0.0855
XLV,0.0011,-0.1153,-0.0532
KHC,-0.1445,-0.2029,-0.0842
MPC,0.2021,-0.2562,-0.4238
DNTUY,-0.3701,-0.1606
VCSH,0.0405,0.0164,0.0159
SITE,1.4534,0.6337,0.3085
PGRE,-0.2937,-0.4507,-0.0303
SLY,0.1274,-0.0865,-0.0845
CME,0.4458,0.2724,0.2114
RDUS,-0.0303,-0.3584,0.1676
BIF,0.2048,-0.0187,-0.1307
AAGIY,0.1967,-0.1092,-0.082
TRP,0.0439,-0.1758,-0.1206
CE,0.4667,-0.1429,0.1158
APH,0.2386,-0.037,0.0295
KYCCF,0.1204,-0.159,0.1061
TEL,0.2536,0.2082,0.2209
KTB,0.6434,0.0051,-0.5489
GIS,0.2763,0.0909,0.0695
VRX,-0.7323,0.5161,-0.008
FII,-0.0151,-0.3666,-0.0056
TRNO,0.2228,0.0163,0.0278
ENB,0.0051,-0.0969,-0.0713
GSLC,0.336,0.1654,-0.0089
EAF,0.0178,-0.3443,0.0406
COF,0.362,0.1935,-0.0519
AVGO,0.6294,0.0986,0.0743
DPM,0.1137,-0.0953,-0.0389
BDN,-0.0338,-0.2704,0.1051
TAP,-0.188,-0.0115,0.0122
JWN,-0.482,-0.0673,-0.6072
PCAR,-0.0029,-0.3131,-0.0188
HE,0.0483,-0.091,0.0558
MPLX,-0.18,-0.5628,-0.1462
ZEN,0.4847,-0.0982,-0.1191
TOL,0.5735,-0.1068,0.05
VGT,0.8609,0.2338,0.1027
PDCE,0.4199,-0.5487,-0.2738
IP,0.2502,0.1081,-0.1579
DUK,0.0814,-0.0349,-0.0315
DBD,0.0341,-0.735,-0.2839
INFY,0.4595,0.3528,0.1269
SRC,0.1353,-0.3289,0.2039
HIW,-0.0488,-0.2742,0.0268
VEA,0.3105,0.022,0.096
CMRE,-0.5884,-0.1633,0.0517
AMG,-0.0117,0.2152,0.1253
BX,0.4778,0.5093,0.3672
BBVA,0.0937,-0.5013,-0.061
AVY,0.9938,0.0012,0.2329
WAB,-0.1942,-0.0696,-0.1827
PNW,-0.1071,-0.2239,-0.0592
SNA,0.2183,0.2778,0.1424
UPS,-0.0612,-0.0133,0.0283
AMD,2.3147,0.8899,0.2619
AR,-0.3617,-0.4072,-0.3285
VLO,1.2491,0.2013,0.2634
DLPH,0.0446,0.225,0.1122
WEC,0.4121,0.3279,0.1432
GBDC,-0.0947,-0.3181,0.023
XER.BE,0.059,0.0813,-0.0731
AJG,0.0162,-0.0996,-0.018
RDS-B,-0.3722,-0.038,0.0505
ZTS,0.388,0.1631,0.1077
ALLE,0.4025,-0.0147,0.097
NFX,-0.2717,-0.0904,0.0243
MO,0.6891,0.4029,0.2266
YUM,0.2812,0.0349,0.1699
MTD,0.4499,0.2957,0.1864
AWK,0.2788,0.1436,0.1189
SCHW,0.1271,0.2674,0.1453
ESNT,0.0642,-0.4791,0.1326
EPOKY,1.1627,-0.0582,0.14
ACE,0.2039,0.1326,0.0786
TROW,0.2054,0.3649,-0.0319
NUE,0.5159,0.345,0.0334
TSCO,0.1545,0.0693,-0.3113
JETS,-0.3921,-0.136,-0.0426
AXAHY,-0.1122,-0.1553,-0.0514
FLR,-0.4219,-0.8479,-0.5473
MMP,-0.4125,-0.0326,-0.034
AMLP,-0.3034,-0.211,-0.0744
EXR,0.1186,0.0316,-0.0108
WW,0.4751,-0.0338,0.8051
FE,0.0628,-0.1097,-0.0518
CEF,0.1808,0.3119,0.0348
ST,0.004,0.2145,0.1849
PCLN,0.4568,0.1348,0.0127
BERY,0.2808,-0.1325,-0.0928
DVA,1.1096,0.4064,0.0412
HSIC,0.2533,0.1486,0.1006
TDOC,-0.2974,1.7008,0.7719
COTY,-0.1962,-0.3892,-0.616
BNPQY,-0.3368,-0.33,-0.0321
EVOP,-0.0642,-0.2135,-0.0946
WH,0.3113,-0.1704,0.0656
PATK,0.8573,-0.3863,-0.0443
JEF,0.9453,-0.3167,0.072
PPL,-0.1855,-0.2518,-0.0262
DCP,0.2532,-0.4586,-0.6713
RSP,0.0885,0.0326,0.0933
OXM,-0.0089,-0.2076,-0.1606
ARCC,0.1781,-0.0164,0.0376
BAYRY,-0.0773,-0.1699,-0.0026
DBSDY,0.1068,-0.3643,-0.1022
SPLK,-0.2988,0.0121,0.1648
ZUO,0.3223,-0.041,-0.1044
ECL,0.0789,-0.0293,0.0045
FANG,0.3477,0.4524,0.1103
MSCI,0.8471,0.4264,0.193
DOMO,1.4298,-0.0448,-0.2112
FMX,-0.1466,-0.3389,-0.0563
ECOL,-0.4602,-0.2563,-0.2429
DTE,0.3947,0.156,0.0309
