name,ticker_purch,tdate_purch,bought_?,s_104,p_104,s_52,p_52,s_26,p_26
"Carper, Thomas R.",SE,2016/03/31,2016/05/19,2018/05/17,,2017/05/18,,2016/11/17,
"Moran, Jerry",DIS,2018/12/06,2019/01/24,2021/01/21,0.5654,2020/01/23,0.286,2019/07/25,0.2861
"Perdue Jr., David A.",MRK,2017/09/12,2017/10/31,2019/10/29,0.5202,2018/10/30,0.3037,2018/05/01,0.0479
"Roberts, Pat",NFLX,2018/04/25,2018/06/13,2020/06/10,0.1629,2019/06/12,-0.0688,2018/12/12,-0.2674
"Murray, Patty",TUP,2017/03/16,2017/05/04,2019/05/02,-0.6819,2018/05/03,-0.389,2017/11/02,-0.1926
"Perdue Jr., David A.",PAA,2016/07/15,2016/09/02,2018/08/31,-0.085,2017/09/01,-0.2331,2017/03/03,0.153
"Perdue Jr., David A.",HBI,2017/08/07,2017/09/25,2019/09/23,-0.4125,2018/09/24,-0.2489,2018/03/26,-0.2395
"Carper, Thomas R.",TSM,2019/11/04,2019/12/23,2021/12/20,0.9824,2020/12/21,0.791,2020/06/22,-0.0427
"Cisneros, Gilbert",FLEX,2019/12/24,2020/02/11,2022/02/08,0.2944,2021/02/09,0.458,2020/08/11,-0.1229
"Perdue Jr., David A.",HBI,2018/01/16,2018/03/06,2020/03/03,-0.3742,2019/03/05,-0.0908,2018/09/04,-0.1353
"Perdue Jr., David A.",DVN,2018/01/24,2018/03/14,2020/03/11,-0.7402,2019/03/13,-0.1085,2018/09/12,0.2779
"McConnell Jr., A. M.",WFC,2018/09/06,2018/10/25,2020/10/22,-0.5542,2019/10/24,-0.0114,2019/04/25,-0.0792
"Perdue Jr., David A.",GPK,2018/11/05,2018/12/24,2020/12/21,0.5933,2019/12/23,0.6309,2019/06/24,0.3223
"Roberts, Pat",AAPL,2015/03/17,2015/05/05,2017/05/02,0.1602,2016/05/03,-0.2549,2015/11/03,-0.0395
"Shalala, Donna",PRA,2019/06/04,2019/07/23,2021/07/20,-0.4289,2020/07/21,-0.5812,2020/01/21,-0.0048
"Courtney, Joe",WMT,2019/12/31,2020/02/18,2022/02/15,0.1355,2021/02/16,0.2276,2020/08/18,0.1411
"Joyce, David P.",IEFA,2019/03/04,2019/04/22,2021/04/19,0.2091,2020/04/20,-0.1712,2019/10/21,0.0046
"Carper, Thomas R.",DD,2013/09/13,2013/11/01,2015/10/30,0.3102,2014/10/31,0.248,2014/05/02,0.2493
"Whitehouse, Sheldon",C,2018/05/07,2018/06/25,2020/06/22,-0.2128,2019/06/24,0.0277,2018/12/24,-0.2533
"Toomey, Patrick J.",IXP,2014/09/02,2014/10/21,2016/10/18,-0.0121,2015/10/20,-0.0247,2015/04/21,0.0423
"Inhofe, James M.",XON,2017/02/16,2017/04/06,2019/04/04,-0.7108,2018/04/05,-0.0921,2017/10/05,0.0705
"Perdue Jr., David A.",GPK,2019/08/02,2019/09/20,2021/09/17,0.3399,2020/09/18,-0.0035,2020/03/20,-0.2102
"Courtney, Joe",TOT,2019/12/31,2020/02/18,2022/02/15,,2021/02/16,,2020/08/18,
"Whitehouse, Sheldon",GPRO,2014/08/14,2014/10/02,2016/09/29,-0.8018,2015/10/01,-0.6356,2015/04/02,-0.5062
"Capito, Shelley M.",ADI,2018/04/05,2018/05/24,2020/05/21,0.1854,2019/05/23,0.047,2018/11/22,-0.0634
"Shalala, Donna",RCII,2019/01/23,2019/03/13,2021/03/10,1.848,2020/03/11,-0.1645,2019/09/11,0.2033
"Capito, Shelley M.",JNJ,2018/04/24,2018/06/12,2020/06/09,0.2034,2019/06/11,0.1429,2018/12/11,0.1994
"Murray, Patty",KEY,2017/03/16,2017/05/04,2019/05/02,-0.0784,2018/05/03,0.0243,2017/11/02,-0.0343
"Whitehouse, Sheldon",CY,2014/10/14,2014/12/02,2016/11/29,,2015/12/01,,2015/06/02,
"Perdue Jr., David A.",ET,2018/12/19,2019/02/06,2021/02/03,-0.5624,2020/02/05,-0.133,2019/08/07,-0.1211
"Perdue Jr., David A.",CTSH,2019/05/29,2019/07/17,2021/07/14,0.0569,2020/07/15,-0.0987,2020/01/15,-0.0605
"Whitehouse, Sheldon",PANW,2014/02/25,2014/04/15,2016/04/12,1.0668,2015/04/14,1.1679,2014/10/14,0.3727
"Shalala, Donna",AMH,2019/06/04,2019/07/23,2021/07/20,0.6609,2020/07/21,0.0975,2020/01/21,0.0781
"Perdue Jr., David A.",HBI,2017/08/11,2017/09/29,2019/09/27,-0.3848,2018/09/28,-0.26,2018/03/30,-0.2657
"Shalala, Donna",AXGN,2019/04/16,2019/06/04,2021/06/01,-0.0752,2020/06/02,-0.5517,2019/12/03,-0.2159
"Roberts, Pat",AMZN,2017/11/07,2017/12/26,2019/12/24,0.532,2018/12/25,0.2126,2018/06/26,0.4387
"Collins, Susan M.",GILD,2014/11/10,2014/12/29,2016/12/26,-0.2308,2015/12/28,0.0622,2015/06/29,0.2158
"Perdue Jr., David A.",GPK,2018/11/01,2018/12/20,2020/12/17,0.5763,2019/12/19,0.604,2019/06/20,0.3286
"Perdue Jr., David A.",KR,2019/08/08,2019/09/26,2021/09/23,0.5528,2020/09/24,0.2849,2020/03/26,0.0916
"Perdue Jr., David A.",BOIVF,2018/07/17,2018/09/04,2020/09/01,-0.1785,2019/09/03,-0.0821,2019/03/05,-0.023
"Shalala, Donna",UBSI,2019/06/04,2019/07/23,2021/07/20,-0.0571,2020/07/21,-0.2596,2020/01/21,0.0213
"Inhofe, James M.",DIS,2016/09/30,2016/11/18,2018/11/16,0.1814,2017/11/17,0.0478,2017/05/19,0.0863
"Shalala, Donna",RIO,2019/04/10,2019/05/29,2021/05/26,0.4247,2020/05/27,-0.1165,2019/11/27,-0.0719
"Joyce, David P.",IJR,2019/03/04,2019/04/22,2021/04/19,0.3942,2020/04/20,-0.2575,2019/10/21,0.0051
"Perdue Jr., David A.",MOS,2017/04/11,2017/05/30,2019/05/28,-0.0586,2018/05/29,0.2146,2017/11/28,0.0368
"Perdue Jr., David A.",DIS,2016/11/18,2017/01/06,2019/01/04,0.0041,2018/01/05,0.0314,2017/07/07,-0.0491
"Perdue Jr., David A.",DVN,2015/08/27,2015/10/15,2017/10/12,-0.208,2016/10/13,-0.0207,2016/04/14,-0.3104
"Murray, Patty",BAC,2017/03/16,2017/05/04,2019/05/02,0.2706,2018/05/03,0.2129,2017/11/02,0.1557
"Murray, Patty",USB,2017/03/16,2017/05/04,2019/05/02,0.0131,2018/05/03,-0.054,2017/11/02,0.0398
"Shalala, Donna",NSRGY,2019/02/15,2019/04/05,2021/04/02,0.1837,2020/04/03,0.0916,2019/10/04,0.1238
"Collins, Susan M.",PSX,2014/07/23,2014/09/10,2016/09/07,-0.0656,2015/09/09,-0.0446,2015/03/11,-0.1242
"Whitehouse, Sheldon",JPM,2017/11/27,2018/01/15,2020/01/13,0.2159,2019/01/14,-0.109,2018/07/16,-0.0301
"Inhofe, James M.",MRK,2015/08/12,2015/09/30,2017/09/27,0.3118,2016/09/28,0.2805,2016/03/30,0.0841
"Axne, Cynthia",BRK.B,2019/02/15,2019/04/05,2021/04/02,,2020/04/03,,2019/10/04,
"Perdue Jr., David A.",DWDP,2017/12/05,2018/01/23,2020/01/21,-0.4308,2019/01/22,-0.252,2018/07/24,-0.1244
"Murray, Patty",AMGN,2017/03/16,2017/05/04,2019/05/02,0.0739,2018/05/03,0.0245,2017/11/02,0.0557
"Murray, Patty",WMT,2017/03/16,2017/05/04,2019/05/02,0.3289,2018/05/03,0.126,2017/11/02,0.1625
"Perdue Jr., David A.",NWSA,2019/06/14,2019/08/02,2021/07/30,0.9041,2020/07/31,-0.0135,2020/01/31,0.0526
"Perdue Jr., David A.",BAC,2018/10/15,2018/12/03,2020/11/30,-0.0077,2019/12/02,0.1688,2019/06/03,-0.0699
"Reed, John F.",NXPI,2014/09/02,2014/10/21,2016/10/18,0.5909,2015/10/20,0.4464,2015/04/21,0.5848
"Perdue Jr., David A.",FDC,2017/12/11,2018/01/29,2020/01/27,,2019/01/28,,2018/07/30,
"Perdue Jr., David A.",LGF-B,2018/11/16,2019/01/04,2021/01/01,-0.3544,2020/01/03,-0.3723,2019/07/05,-0.2448
"Toomey, Patrick J.",NTRP,2018/02/15,2018/04/05,2020/04/02,,2019/04/04,,2018/10/04,
"Perdue Jr., David A.",FEYE,2016/11/18,2017/01/06,2019/01/04,0.2698,2018/01/05,0.2049,2017/07/07,0.2057
"Shalala, Donna",PBYI,2019/01/23,2019/03/13,2021/03/10,-0.7372,2020/03/11,-0.7694,2019/09/11,-0.7035
"Collins, Susan M.",CP,2014/02/04,2014/03/25,2016/03/22,-0.1202,2015/03/24,0.2372,2014/09/23,0.3435
"Perdue Jr., David A.",WFM,2016/02/11,2016/03/31,2018/03/29,,2017/03/30,,2016/09/29,
"Courtney, Joe",SHW,2019/12/31,2020/02/18,2022/02/15,0.4101,2021/02/16,0.232,2020/08/18,0.1591
"Reed, John F.",HACK,2017/06/19,2017/08/07,2019/08/05,0.2975,2018/08/06,0.2783,2018/02/05,0.1021
"Perdue Jr., David A.",VSM,2017/01/04,2017/02/22,2019/02/20,,2018/02/21,,2017/08/23,
"Capito, Shelley M.",AMT,2017/09/08,2017/10/27,2019/10/25,0.5753,2018/10/26,0.0834,2018/04/27,-0.0322
"Whitehouse, Sheldon",SSYS,2014/05/29,2014/07/17,2016/07/14,-0.7691,2015/07/16,-0.67,2015/01/15,-0.3063
"Cassidy, William",IBM,2018/04/23,2018/06/11,2020/06/08,-0.0866,2019/06/10,-0.0827,2018/12/10,-0.1817
"Frankel, Lois",SU,2019/12/18,2020/02/05,2022/02/02,-0.0189,2021/02/03,-0.4395,2020/08/05,-0.4538
"Shalala, Donna",PLCE,2019/04/16,2019/06/04,2021/06/01,0.0278,2020/06/02,-0.5333,2019/12/03,-0.2677
"Perdue Jr., David A.",PYPL,2019/07/25,2019/09/12,2021/09/09,1.6918,2020/09/10,0.809,2020/03/12,-0.0662
"Whitehouse, Sheldon",C,2018/02/08,2018/03/29,2020/03/26,-0.3491,2019/03/28,-0.1046,2018/09/27,0.0644
"Whitehouse, Sheldon",KORS,2015/02/23,2015/04/13,2017/04/10,,2016/04/11,,2015/10/12,
"Toomey, Patrick J.",BAC,2017/01/25,2017/03/15,2019/03/13,0.158,2018/03/14,0.2766,2017/09/13,-0.0453
"Shalala, Donna",PBCT,2019/02/06,2019/03/27,2021/03/24,0.0706,2020/03/25,-0.3248,2019/09/25,-0.0279
"Perdue Jr., David A.",RF,2017/06/22,2017/08/10,2019/08/08,0.0163,2018/08/09,0.3391,2018/02/08,0.2795
"Reed, John F.",HOLX,2018/11/28,2019/01/16,2021/01/13,0.8172,2020/01/15,0.2479,2019/07/17,0.0936
"Whitehouse, Sheldon",CVS,2014/04/29,2014/06/17,2016/06/14,0.2608,2015/06/16,0.3489,2014/12/16,0.2182
"Whitehouse, Sheldon",LOW,2014/01/31,2014/03/21,2016/03/18,0.5024,2015/03/20,0.5097,2014/09/19,0.0944
"Cassidy, William",LOW,2016/03/31,2016/05/19,2018/05/17,0.0832,2017/05/18,0.0622,2016/11/17,-0.1494
"Hoeven, John",SLB,2019/12/31,2020/02/18,2022/02/15,0.1709,2021/02/16,-0.1872,2020/08/18,-0.4044
"Roberts, Pat",NOC,2016/11/14,2017/01/02,2018/12/31,0.0433,2018/01/01,0.3043,2017/07/03,0.1018
"Shalala, Donna",PS,2019/06/19,2019/08/07,2021/08/04,,2020/08/05,,2020/02/05,
"Inhofe, James M.",RTN,2018/12/11,2019/01/29,2021/01/26,,2020/01/28,,2019/07/30,
"Collins, Susan M.",AMT,2014/07/23,2014/09/10,2016/09/07,0.1918,2015/09/09,-0.0819,2015/03/11,-0.0338
"Toomey, Patrick J.",SHY,2015/01/05,2015/02/23,2017/02/20,-0.0018,2016/02/22,0.0034,2015/08/24,0.0036
"Capito, Shelley M.",CVX,2018/04/05,2018/05/24,2020/05/21,-0.2709,2019/05/23,-0.0692,2018/11/22,-0.1023
"Malinowski, Tom",FLXN,2019/03/26,2019/05/14,2021/05/11,,2020/05/12,,2019/11/12,
"Capito, Shelley M.",UTX,2018/04/05,2018/05/24,2020/05/21,,2019/05/23,,2018/11/22,
"Inhofe, James M.",RSPP,2015/08/24,2015/10/12,2017/10/09,0.2661,2016/10/10,0.5211,2016/04/11,0.1106
"Cisneros, Gilbert",VCYT,2019/12/12,2020/01/30,2022/01/27,0.0122,2021/01/28,1.0486,2020/07/30,0.1817
"Shalala, Donna",PNGAY,2019/03/18,2019/05/06,2021/05/03,-0.076,2020/05/04,-0.1495,2019/11/04,0.0266
"Hoeven, John",FB,2017/05/17,2017/07/05,2019/07/03,0.3097,2018/07/04,0.3134,2018/01/03,0.2245
"Peters, Gary C.",GM,2015/09/16,2015/11/04,2017/11/01,0.1959,2016/11/02,-0.116,2016/05/04,-0.1373
"Hoeven, John",AMZN,2018/06/01,2018/07/20,2020/07/17,0.6386,2019/07/19,0.086,2019/01/18,-0.0651
"Perdue Jr., David A.",AXLL,2015/06/03,2015/07/22,2017/07/19,,2016/07/20,,2016/01/20,
"Murray, Patty",WMB,2017/03/16,2017/05/04,2019/05/02,-0.0738,2018/05/03,-0.1324,2017/11/02,-0.0504
"Whitehouse, Sheldon",UA,2015/04/13,2015/06/01,2017/05/29,,2016/05/30,,2015/11/30,
"Hoeven, John",IVZ,2016/03/07,2016/04/25,2018/04/23,-0.0264,2017/04/24,0.0019,2016/10/24,-0.0595
"Hoeven, John",IVZ,2016/06/28,2016/08/16,2018/08/14,-0.1605,2017/08/15,0.1395,2017/02/14,0.0748
"Perdue Jr., David A.",LGF-B,2018/12/04,2019/01/22,2021/01/19,-0.2832,2020/01/21,-0.4124,2019/07/23,-0.3363
"Peters, Gary C.",STAG,2015/06/16,2015/08/04,2017/08/01,0.3923,2016/08/02,0.2731,2016/02/02,-0.1425
"Perdue Jr., David A.",BK,2019/09/30,2019/11/18,2021/11/15,0.2324,2020/11/16,-0.1878,2020/05/18,-0.3155
"Perdue Jr., David A.",WFM,2017/03/10,2017/04/28,2019/04/26,,2018/04/27,,2017/10/27,
"Roberts, Pat",NFLX,2019/08/14,2019/10/02,2021/09/29,1.2536,2020/09/30,0.8698,2020/04/01,0.3945
"Joyce, David P.",IVV,2019/03/04,2019/04/22,2021/04/19,0.4289,2020/04/20,-0.0239,2019/10/21,0.0327
"Perdue Jr., David A.",URBN,2017/06/29,2017/08/17,2019/08/15,0.0367,2018/08/16,1.3525,2018/02/15,0.842
"Cassidy, William",XOM,2018/04/25,2018/06/13,2020/06/10,-0.3655,2019/06/12,-0.0954,2018/12/12,-0.06
"Whitehouse, Sheldon",PGR,2019/04/18,2019/06/06,2021/06/03,0.2104,2020/06/04,-0.0578,2019/12/05,-0.1317
"Beyer, Donald S.",ISRG,2019/12/23,2020/02/10,2022/02/07,0.4834,2021/02/08,0.3229,2020/08/10,0.1718
"Cruz, Rafael E.",EPD,2014/02/21,2014/04/11,2016/04/08,-0.3194,2015/04/10,-0.0641,2014/10/10,-0.0385
"McConnell Jr., A. M.",WFC,2018/03/05,2018/04/23,2020/04/20,-0.4686,2019/04/22,-0.0992,2018/10/22,-0.0028
"Collins, Susan M.",M,2014/04/03,2014/05/22,2016/05/19,-0.4672,2015/05/21,0.1885,2014/11/20,0.092
"Capito, Shelley M.",CSX,2017/12/20,2018/02/07,2020/02/05,0.4604,2019/02/06,0.2701,2018/08/08,0.3514
"Murray, Patty",BGS,2017/03/16,2017/05/04,2019/05/02,-0.3798,2018/05/03,-0.44,2017/11/02,-0.1517
"Inhofe, James M.",GILD,2016/12/15,2017/02/02,2019/01/31,-0.036,2018/02/01,0.1434,2017/08/03,0.0393
"Perdue Jr., David A.",BOIVF,2018/06/28,2018/08/16,2020/08/13,-0.1758,2019/08/15,-0.0862,2019/02/14,-0.1386
"Murray, Patty",KO,2017/03/16,2017/05/04,2019/05/02,0.1127,2018/05/03,-0.0377,2017/11/02,0.0515
"Perdue Jr., David A.",RF,2017/06/01,2017/07/20,2019/07/18,0.0281,2018/07/19,0.2342,2018/01/18,0.2717
"Hoeven, John",MCD,2016/06/28,2016/08/16,2018/08/14,0.3517,2017/08/15,0.3361,2017/02/14,0.063
"Whitehouse, Sheldon",IBM,2016/06/07,2016/07/26,2018/07/24,-0.0985,2017/07/25,-0.0968,2017/01/24,0.0683
"Hoeven, John",WMT,2018/02/20,2018/04/10,2020/04/07,0.4363,2019/04/09,0.1425,2018/10/09,0.1168
"Perdue Jr., David A.",KN,2015/03/11,2015/04/29,2017/04/26,-0.0028,2016/04/27,-0.2503,2015/10/28,-0.1375
"Collins, Susan M.",UNH,2018/06/04,2018/07/23,2020/07/20,0.2035,2019/07/22,0.0115,2019/01/21,0.0464
"Collins, Susan M.",DVFAX,2014/12/11,2015/01/29,2017/01/26,,2016/01/28,,2015/07/30,
"Perdue Jr., David A.",LYV,2016/01/13,2016/03/02,2018/02/28,1.0783,2017/03/01,0.2949,2016/08/31,0.2002
"Moran, Jerry",JNJ,2019/09/25,2019/11/13,2021/11/10,0.2478,2020/11/11,0.1291,2020/05/13,0.1249
"Capito, Shelley M.",TD,2017/09/05,2017/10/24,2019/10/22,0.0058,2018/10/23,-0.0139,2018/04/24,-0.0223
"Shalala, Donna",AGN,2019/02/15,2019/04/05,2021/04/02,,2020/04/03,,2019/10/04,
"Inhofe, James M.",EMR,2015/04/21,2015/06/09,2017/06/06,-0.007,2016/06/07,-0.0899,2015/12/08,-0.1911
"Roberts, Pat",NOC,2018/02/05,2018/03/26,2020/03/23,-0.225,2019/03/25,-0.2388,2018/09/24,-0.1334
"Whitehouse, Sheldon",GE,2015/08/04,2015/09/22,2017/09/19,-0.0255,2016/09/20,0.1941,2016/03/22,0.2502
"Courtney, Joe",COST,2019/12/31,2020/02/18,2022/02/15,0.5991,2021/02/16,0.1017,2020/08/18,0.0584
"Toomey, Patrick J.",CVX,2015/08/07,2015/09/25,2017/09/22,0.5095,2016/09/23,0.2859,2016/03/25,0.2192
"Hoeven, John",KSS,2017/02/15,2017/04/05,2019/04/03,0.8791,2018/04/04,0.6901,2017/10/04,0.1643
"Hoeven, John",TGT,2019/03/22,2019/05/10,2021/05/07,1.8851,2020/05/08,0.5561,2019/11/08,0.485
"Perdue Jr., David A.",GLW,2019/06/07,2019/07/26,2021/07/23,0.2257,2020/07/24,-0.1165,2020/01/24,-0.1207
"Perdue Jr., David A.",ACA,2018/12/21,2019/02/08,2021/02/05,1.0873,2020/02/07,0.5484,2019/08/09,0.1393
"Inhofe, James M.",XPO,2018/10/25,2018/12/13,2020/12/10,1.3658,2019/12/12,0.6375,2019/06/13,0.1291
"Perdue Jr., David A.",LGF-B,2018/12/06,2019/01/24,2021/01/21,-0.3173,2020/01/23,-0.4372,2019/07/25,-0.3001
"Capito, Shelley M.",NSC,2018/04/05,2018/05/24,2020/05/21,0.124,2019/05/23,0.3063,2018/11/22,0.0811
"Cassidy, William",PX,2016/03/31,2016/05/19,2018/05/17,,2017/05/18,,2016/11/17,
"Curtis, John",AMZN,2019/04/29,2019/06/17,2021/06/14,0.7821,2020/06/15,0.3503,2019/12/16,-0.0649
"Roberts, Pat",ZNGA,2014/11/07,2014/12/26,2016/12/23,-0.0424,2015/12/25,-0.0092,2015/06/26,0.0941
"Roberts, Pat",FB,2016/06/10,2016/07/29,2018/07/27,0.4143,2017/07/28,0.3724,2017/01/27,0.058
"Whitehouse, Sheldon",CB,2016/10/26,2016/12/14,2018/12/12,-0.0226,2017/12/13,0.1339,2017/06/14,0.1075
"Collins, Susan M.",UTX,2014/05/07,2014/06/25,2016/06/22,,2015/06/24,,2014/12/24,
"Murray, Patty",GD,2017/03/16,2017/05/04,2019/05/02,-0.1013,2018/05/03,-0.0021,2017/11/02,0.0437
"Murray, Patty",VZ,2017/03/16,2017/05/04,2019/05/02,0.2498,2018/05/03,0.0357,2017/11/02,0.0346
"Roberts, Pat",FB,2017/01/19,2017/03/09,2019/03/07,0.2297,2018/03/08,0.3257,2017/09/07,0.245
"Shalala, Donna",HL,2019/01/09,2019/02/27,2021/02/24,1.8545,2020/02/26,0.2182,2019/08/28,-0.2545
"Perdue Jr., David A.",FDC,2017/10/16,2017/12/04,2019/12/02,,2018/12/03,,2018/06/04,
"Whitehouse, Sheldon",AMGN,2017/04/05,2017/05/24,2019/05/22,0.1031,2018/05/23,0.155,2017/11/22,0.1013
"Langevin, James R.",BYND,2019/09/06,2019/10/25,2021/10/22,-0.0535,2020/10/23,0.7133,2020/04/24,0.0838
"Roberts, Pat",MSFT,2019/10/23,2019/12/11,2021/12/08,1.2048,2020/12/09,0.4111,2020/06/10,0.289
"Capito, Shelley M.",USB,2017/01/30,2017/03/20,2019/03/18,-0.0386,2018/03/19,-0.0309,2017/09/18,-0.0432
"Perdue Jr., David A.",RF,2017/08/11,2017/09/29,2019/09/27,0.0586,2018/09/28,0.215,2018/03/30,0.2005
"Doggett, Lloyd",PPG,2019/12/12,2020/01/30,2022/01/27,0.2634,2021/01/28,0.1558,2020/07/30,-0.1133
"Perdue Jr., David A.",CTSH,2019/11/14,2020/01/02,2021/12/30,0.4401,2020/12/31,0.313,2020/07/02,-0.0842
"Whitehouse, Sheldon",JCI,2017/02/23,2017/04/13,2019/04/11,-0.1224,2018/04/12,-0.1603,2017/10/12,0.0108
"Perdue Jr., David A.",FOXA,2016/02/05,2016/03/25,2018/03/23,,2017/03/24,,2016/09/23,
"Capito, Shelley M.",MDT,2018/04/05,2018/05/24,2020/05/21,0.0957,2019/05/23,0.0416,2018/11/22,0.0576
"Beyer, Donald S.",CYRX,2019/12/23,2020/02/10,2022/02/07,1.0232,2021/02/08,2.823,2020/08/10,0.7532
"Perdue Jr., David A.",AM,2015/08/05,2015/09/23,2017/09/20,,2016/09/21,,2016/03/23,
"Roberts, Pat",NFLX,2016/06/10,2016/07/29,2018/07/27,2.9413,2017/07/28,1.0084,2017/01/27,0.5438
"Roberts, Pat",AAPL,2017/09/27,2017/11/15,2019/11/13,0.5524,2018/11/14,0.1231,2018/05/16,0.1056
"Capito, Shelley M.",RCL,2017/09/08,2017/10/27,2019/10/25,-0.1095,2018/10/26,-0.1288,2018/04/27,-0.085
"Roberts, Pat",BAC,2018/07/05,2018/08/23,2020/08/20,-0.1842,2019/08/22,-0.1209,2019/02/21,-0.0512
"Capito, Shelley M.",JNJ,2018/04/05,2018/05/24,2020/05/21,0.2016,2019/05/23,0.133,2018/11/22,0.1608
"Whitehouse, Sheldon",GOOGL,2014/04/29,2014/06/17,2016/06/14,0.3281,2015/06/16,-0.0118,2014/12/16,-0.0803
"Conaway, K. M.",SDY,2019/12/03,2020/01/21,2022/01/18,0.1989,2021/01/19,0.0159,2020/07/21,-0.1334
"Perdue Jr., David A.",FDC,2018/11/05,2018/12/24,2020/12/21,,2019/12/23,,2019/06/24,
"Reed, John F.",TBF,2015/05/04,2015/06/22,2017/06/19,-0.1537,2016/06/20,-0.1718,2015/12/21,-0.0779
"Perdue Jr., David A.",KN,2016/03/31,2016/05/19,2018/05/17,0.1272,2017/05/18,0.3564,2016/11/17,0.2651
"Roberts, Pat",LMT,2018/01/17,2018/03/07,2020/03/04,0.1607,2019/03/06,-0.0969,2018/09/05,-0.0533
"Beyer, Donald S.",FANUF,2019/12/24,2020/02/11,2022/02/08,0.0497,2021/02/09,0.471,2020/08/11,-0.049
"King Jr., Angus S.",COP,2017/11/28,2018/01/16,2020/01/14,0.0922,2019/01/15,0.1136,2018/07/17,0.1745
"Whitehouse, Sheldon",QQQ,2014/10/02,2014/11/20,2016/11/17,0.1353,2015/11/19,0.103,2015/05/21,0.0675
"Murray, Patty",GE,2017/03/16,2017/05/04,2019/05/02,-0.635,2018/05/03,-0.5195,2017/11/02,-0.3196
"Shalala, Donna",PDM,2019/04/16,2019/06/04,2021/06/01,-0.0737,2020/06/02,-0.1592,2019/12/03,0.0806
"Perdue Jr., David A.",AVP,2018/07/10,2018/08/28,2020/08/25,,2019/08/27,,2019/02/26,
"Roberts, Pat",AMZN,2019/08/14,2019/10/02,2021/09/29,0.9363,2020/09/30,0.8483,2020/04/01,0.1177
"Carper, Thomas R.",RMD,2017/08/31,2017/10/19,2019/10/17,0.6851,2018/10/18,0.3466,2018/04/19,0.2825
"Whitehouse, Sheldon",HAS,2016/07/07,2016/08/25,2018/08/23,0.2384,2017/08/24,0.1714,2017/02/23,0.2113
"Capito, Shelley M.",NEE,2016/04/19,2016/06/07,2018/06/05,0.3153,2017/06/06,0.1675,2016/12/06,-0.0552
"Perdue Jr., David A.",AAPL,2018/11/27,2019/01/15,2021/01/12,2.3819,2020/01/14,1.0753,2019/07/16,0.35
"Roberts, Pat",COST,2015/04/24,2015/06/12,2017/06/09,0.3025,2016/06/10,0.109,2015/12/11,0.1539
"Capito, Shelley M.",AMGN,2018/04/24,2018/06/12,2020/06/09,0.2289,2019/06/11,-0.0466,2018/12/11,0.0657
"Hoeven, John",QCOM,2017/03/02,2017/04/20,2019/04/18,0.5097,2018/04/19,0.0176,2017/10/19,-0.0037
"Perdue Jr., David A.",BOIVF,2019/02/13,2019/04/03,2021/03/31,0.0473,2020/04/01,-0.4329,2019/10/02,-0.1482
"Roberts, Pat",SBUX.SW,2015/07/13,2015/08/31,2017/08/28,,2016/08/29,,2016/02/29,
"Malinowski, Tom",VIOT,2019/04/08,2019/05/27,2021/05/24,-0.131,2020/05/25,-0.3446,2019/11/25,0.0518
"Collins, Susan M.",FB,2017/05/24,2017/07/12,2019/07/10,0.2767,2018/07/11,0.2882,2018/01/10,0.1844
"Perdue Jr., David A.",FDX,2019/04/02,2019/05/21,2021/05/18,0.8269,2020/05/19,-0.3062,2019/11/19,-0.071
"Perdue Jr., David A.",BAC,2016/03/11,2016/04/29,2018/04/27,1.0553,2017/04/28,0.6066,2016/10/28,0.1434
"Perdue Jr., David A.",PFE,2017/02/27,2017/04/17,2019/04/15,0.2315,2018/04/16,0.0773,2017/10/16,0.066
"Collins, Susan M.",WCN,2014/06/19,2014/08/07,2016/08/04,0.5919,2015/08/06,0.0553,2015/02/05,-0.0617
"Cassidy, William",EV,2016/03/31,2016/05/19,2018/05/17,,2017/05/18,,2016/11/17,
"Hoeven, John",BUD,2014/03/31,2014/05/19,2016/05/16,0.1378,2015/05/18,0.1086,2014/11/17,0.0066
"Gottheimer, Josh",DASTY,2019/12/30,2020/02/17,2022/02/14,0.3442,2021/02/15,0.3589,2020/08/17,0.068
"Courtney, Joe",GOOGL,2019/12/31,2020/02/18,2022/02/15,0.8012,2021/02/16,0.393,2020/08/18,0.0123
"Shalala, Donna",KO,2019/05/23,2019/07/11,2021/07/08,0.0404,2020/07/09,-0.1431,2020/01/09,0.0629
"Gottheimer, Josh",UNICY,2019/12/30,2020/02/17,2022/02/14,0.0336,2021/02/15,0.3014,2020/08/17,0.2329
"Sullivan, Daniel S.",MALOX,2019/07/18,2019/09/05,2021/09/02,,2020/09/03,,2020/03/05,
"Capito, Shelley M.",NVO,2017/09/08,2017/10/27,2019/10/25,0.0872,2018/10/26,-0.1483,2018/04/27,-0.0428
"Langevin, James R.",HUYA,2019/05/06,2019/06/24,2021/06/21,-0.3463,2020/06/22,-0.2224,2019/12/23,-0.3019
"Malinowski, Tom",CSLT,2019/10/16,2019/12/04,2021/12/01,0.1892,2020/12/02,-0.1004,2020/06/03,-0.4017
"Malinowski, Tom",YEXT,2019/11/14,2020/01/02,2021/12/30,-0.3095,2020/12/31,0.056,2020/07/02,0.1912
"Roberts, Pat",TWTR,2014/07/22,2014/09/09,2016/09/06,-0.6139,2015/09/08,-0.462,2015/03/10,-0.0933
"Perdue Jr., David A.",LGF-B,2018/12/21,2019/02/08,2021/02/05,-0.1814,2020/02/07,-0.3576,2019/08/09,-0.2119
