official,ticker,buy_date,sell_date,profit
"Whitehouse, Sheldon",ETN,2014/05/09,2014/08/29,-1.95
"Shalala, Donna",DBD,2019/03/06,2019/06/26,-1.25
"Perdue Jr., David A.",FDX,2019/05/01,2019/08/21,-29.82
"Capito, Shelley M.",GILD,2017/10/25,2018/02/14,1.75
"Capito, Shelley M.",ADI,2018/04/05,2018/07/26,6.29
"Whitehouse, Sheldon",TJX,2016/04/12,2016/08/02,2.71
"Hoeven, John",F,2014/04/28,2014/08/18,1.55
"Toomey, Patrick J.",EEM,2015/02/27,2015/06/19,-0.63
"Perdue Jr., David A.",JNJ,2015/04/02,2015/07/23,0.86
"Axne, Cynthia",MMM,2019/11/22,2020/03/13,-30.03
"Whitehouse, Sheldon",AMZN,2018/05/07,2018/08/27,321.1
"Collins, Susan M.",TSCO,2016/12/01,2017/03/23,-6.99
"Collins, Susan M.",TFX,2014/11/10,2015/03/02,8.3
"Collins, Susan M.",ECL,2014/07/23,2014/11/12,3.0
"Cruz, Rafael E.",PAGP,2015/02/03,2015/05/26,2.51
"Perdue Jr., David A.",BAX,2015/08/04,2015/11/24,-2.33
"Perdue Jr., David A.",FEYE,2016/06/29,2016/10/19,-3.1
"Perdue Jr., David A.",DISCA,2015/05/12,2015/09/01,-5.34
"Carper, Thomas R.",PBA,2017/08/31,2017/12/21,3.41
"Reed, John F.",AMGN,2015/02/20,2015/06/12,-0.03
"Shalala, Donna",OXY,2019/05/20,2019/09/09,-8.31
"Perdue Jr., David A.",BWXT,2019/01/04,2019/04/26,12.04
"Perdue Jr., David A.",HBI,2017/08/11,2017/12/01,-2.82
"Perdue Jr., David A.",DIS,2016/11/11,2017/03/03,13.72
"Collins, Susan M.",MCK,2014/02/13,2014/06/05,14.6
"Perdue Jr., David A.",URBN,2017/05/11,2017/08/31,-2.48
"Courtney, Joe",PLD,2019/12/31,2020/04/21,-2.16
"Whitehouse, Sheldon",NVDA,2016/04/19,2016/08/09,5.61
"Roberts, Pat",BAC,2017/07/18,2017/11/07,3.56
"Shalala, Donna",LUKOY,2019/03/18,2019/07/08,-3.19
"Perdue Jr., David A.",RF,2018/02/06,2018/05/29,0.16
"Perdue Jr., David A.",MU,2018/12/19,2019/04/10,9.55
"Whitehouse, Sheldon",AMGN,2016/04/12,2016/08/02,17.18
"Perdue Jr., David A.",MRK,2017/09/22,2018/01/12,-6.71
"Reed, John F.",EEM,2014/07/28,2014/11/17,-3.93
"Roberts, Pat",BAC,2018/07/05,2018/10/25,-1.39
"Whitehouse, Sheldon",NWL,2016/04/26,2016/08/16,10.23
"Perdue Jr., David A.",CTSH,2019/05/29,2019/09/18,1.41
"Whitehouse, Sheldon",DHR,2016/07/26,2016/11/15,-1.14
"Perdue Jr., David A.",DVN,2018/10/26,2019/02/15,-4.23
"Perdue Jr., David A.",ENB,2016/12/16,2017/04/07,-0.12
"Carper, Thomas R.",SJR,2014/02/21,2014/06/13,1.93
"Perdue Jr., David A.",EXR,2016/11/18,2017/03/10,5.47
"Perdue Jr., David A.",BOIVF,2019/11/04,2020/02/24,-0.63
"Capito, Shelley M.",NEE,2018/04/24,2018/08/14,2.55
"Whitehouse, Sheldon",GPRO,2014/08/14,2014/12/04,33.95
"Toomey, Patrick J.",NDAQ,2019/11/19,2020/03/10,0.99
"Perdue Jr., David A.",HBI,2017/10/20,2018/02/09,-4.2
"Perdue Jr., David A.",MOS,2017/07/03,2017/10/23,-2.11
"Perdue Jr., David A.",KN,2015/04/23,2015/08/13,-4.42
"Perdue Jr., David A.",AXTA,2018/12/27,2019/04/18,5.51
"Perdue Jr., David A.",CEQP,2019/05/28,2019/09/17,4.43
"Perdue Jr., David A.",URBN,2017/06/23,2017/10/13,5.06
"Perdue Jr., David A.",BAX,2015/08/24,2015/12/14,0.53
"Perdue Jr., David A.",RF,2017/08/11,2017/12/01,2.19
"Perdue Jr., David A.",DWDP,2017/12/26,2018/04/17,-6.09
"Toomey, Patrick J.",PPL,2019/12/10,2020/03/31,-8.5
"Perdue Jr., David A.",FEYE,2017/02/07,2017/05/30,4.14
"Perdue Jr., David A.",URBN,2019/12/06,2020/03/27,-11.23
"Perdue Jr., David A.",TRGP,2016/04/20,2016/08/10,4.03
"Perdue Jr., David A.",CZR,2017/06/23,2017/10/13,6.1
"Roberts, Pat",TWTR,2015/01/02,2015/04/24,14.96
"Roberts, Pat",AAPL,2017/11/08,2018/02/28,1.01
"Capito, Shelley M.",WEC,2018/04/05,2018/07/26,2.35
"Perdue Jr., David A.",CZR,2017/09/26,2018/01/16,7.95
"Shalala, Donna",UMPQ,2019/01/09,2019/05/01,-0.31
"Capito, Shelley M.",AZN,2017/09/08,2017/12/29,2.73
"Inhofe, James M.",DIS,2016/09/30,2017/01/20,14.65
"Shalala, Donna",SAP,2019/04/11,2019/08/01,11.86
"Perdue Jr., David A.",XOM,2019/11/14,2020/03/05,-18.7
"Perdue Jr., David A.",AAPL,2016/02/16,2016/06/07,0.92
"Perdue Jr., David A.",PG,2018/10/24,2019/02/13,10.39
"Hoeven, John",LYB,2017/05/17,2017/09/06,9.19
"Perdue Jr., David A.",XOM,2015/08/07,2015/11/27,3.56
"Collins, Susan M.",MSFT,2014/04/03,2014/07/24,3.66
"Reed, John F.",LSCC,2015/06/04,2015/09/24,-2.47
"Whitehouse, Sheldon",WPC,2017/04/05,2017/07/26,5.59
"Perdue Jr., David A.",HBI,2017/08/04,2017/11/24,-4.24
"Shalala, Donna",DOW,2019/05/20,2019/09/09,-6.29
"Collins, Susan M.",BA,2014/03/19,2014/07/09,3.83
"Collins, Susan M.",HSIC,2014/11/10,2015/03/02,4.54
"Cisneros, Gilbert",DXC,2019/12/06,2020/03/27,-23.0
"Perdue Jr., David A.",FEYE,2016/07/18,2016/11/07,-3.18
"Perdue Jr., David A.",GPK,2018/12/20,2019/04/11,2.44
"Hoeven, John",PRU,2016/03/07,2016/06/27,-3.41
"Whitehouse, Sheldon",T,2015/07/10,2015/10/30,-1.07
"Joyce, David P.",IVV,2019/03/04,2019/06/24,14.65
"Hoeven, John",IBM,2014/02/19,2014/06/11,-0.88
"Shalala, Donna",PBYI,2019/01/23,2019/05/15,-7.61
"Capito, Shelley M.",NSRGY,2017/09/08,2017/12/29,0.73
"Perdue Jr., David A.",DISCA,2015/08/05,2015/11/25,0.23
"Perdue Jr., David A.",BAC,2016/03/28,2016/07/18,0.38
"Whitehouse, Sheldon",AMGN,2015/03/10,2015/06/30,-1.09
"Whitehouse, Sheldon",PEP,2014/11/13,2015/03/05,-0.23
"Perdue Jr., David A.",HBI,2018/05/15,2018/09/04,0.58
"Whitehouse, Sheldon",AMGN,2014/07/10,2014/10/30,41.33
"Reed, John F.",XSD,2017/10/23,2018/02/12,-1.0
"Carper, Thomas R.",WW,2019/02/27,2019/06/19,1.51
"Perdue Jr., David A.",BAC,2018/10/23,2019/02/12,2.06
"Cassidy, William",CSCO,2016/03/31,2016/07/21,2.04
"Whitehouse, Sheldon",ADI,2018/05/24,2018/09/13,-2.66
"Carper, Thomas R.",GLAD,2017/08/31,2017/12/21,0.15
"Perdue Jr., David A.",GLW,2015/08/27,2015/12/17,1.4
"Shalala, Donna",BKU,2019/04/16,2019/08/06,-3.41
"Whitehouse, Sheldon",MRK,2015/07/10,2015/10/30,-2.81
"Perdue Jr., David A.",T,2019/07/25,2019/11/14,5.16
"Perdue Jr., David A.",HBI,2017/10/18,2018/02/07,-1.43
"Whitehouse, Sheldon",UL,2014/05/29,2014/09/18,-2.23
"Cisneros, Gilbert",VCYT,2019/12/24,2020/04/14,-6.36
"Capito, Shelley M.",SYY,2018/04/24,2018/08/14,11.75
"Hoeven, John",MCD,2016/04/22,2016/08/12,-7.23
"Whitehouse, Sheldon",EL,2014/09/18,2015/01/08,0.02
"Shalala, Donna",CATY,2019/02/20,2019/06/12,-5.05
"Shalala, Donna",FIVE,2019/04/03,2019/07/24,2.52
"Perdue Jr., David A.",MPLX,2019/01/31,2019/05/23,-4.15
"Carper, Thomas R.",DD,2013/09/13,2014/01/03,6.34
"Roberts, Pat",FB,2018/02/20,2018/06/12,15.89
"Capito, Shelley M.",CSCO,2017/09/05,2017/12/26,6.67
"Reed, John F.",NXPI,2014/09/02,2014/12/23,7.76
"Perdue Jr., David A.",GPK,2019/08/01,2019/11/21,1.33
"Perdue Jr., David A.",KN,2016/02/12,2016/06/03,4.25
"Perdue Jr., David A.",DIS,2017/09/06,2017/12/27,6.54
"Whitehouse, Sheldon",M,2014/11/25,2015/03/17,-0.56
"Toomey, Patrick J.",CVX,2014/12/31,2015/04/22,-2.6
"Perdue Jr., David A.",FEYE,2018/08/16,2018/12/06,5.26
"Toomey, Patrick J.",CVX,2015/08/07,2015/11/27,6.1
"Perdue Jr., David A.",CZR,2018/04/02,2018/07/23,11.68
"Whitehouse, Sheldon",GILD,2015/01/23,2015/05/15,4.31
"Hoeven, John",FB,2016/03/07,2016/06/27,3.51
"Perdue Jr., David A.",RF,2018/10/24,2019/02/13,-0.27
"Beyer, Donald S.",EL,2019/12/23,2020/04/13,-44.49
"Murray, Patty",AMGN,2017/03/16,2017/07/06,-7.47
"Shalala, Donna",ABM,2019/01/09,2019/05/01,2.51
"Perdue Jr., David A.",MOS,2017/04/12,2017/08/02,-5.92
"Moran, Jerry",COST,2018/12/19,2019/04/10,42.26
"Collins, Susan M.",MTD,2016/12/01,2017/03/23,64.92
"Perdue Jr., David A.",KMI,2015/08/24,2015/12/14,-13.98
"Murray, Patty",PPL,2017/03/16,2017/07/06,1.39
"Hoeven, John",QCOM,2017/03/02,2017/06/22,-0.29
"Perdue Jr., David A.",BOIVF,2018/06/28,2018/10/18,-0.28
"Peters, Gary C.",OFC,2018/01/05,2018/04/27,-0.56
"Whitehouse, Sheldon",BUD,2018/05/24,2018/09/13,-6.21
"Collins, Susan M.",CRM,2014/02/11,2014/06/03,-9.94
"Joyce, David P.",GBDC,2019/05/30,2019/09/19,0.96
"Perdue Jr., David A.",SLB,2017/08/09,2017/11/29,-2.87
"Perdue Jr., David A.",KN,2015/03/10,2015/06/30,-1.17
"Capito, Shelley M.",CABGY,2017/09/08,2017/12/29,0.67
"Capito, Shelley M.",BLK,2018/04/24,2018/08/14,-39.82
"McConnell Jr., A. M.",WFC,2019/03/05,2019/06/25,-3.71
"Courtney, Joe",COF,2019/12/31,2020/04/21,-50.58
"Miller, Carol D.",ABBV,2019/07/02,2019/10/22,4.92
"Perdue Jr., David A.",GLW,2019/06/07,2019/09/27,-2.32
"Carper, Thomas R.",DD,2012/12/17,2013/04/08,-1.41
"Perdue Jr., David A.",FEYE,2016/08/01,2016/11/21,-3.51
"Peters, Gary C.",UNP,2015/09/16,2016/01/06,-13.31
"Whitehouse, Sheldon",KO,2019/06/05,2019/09/25,3.82
"Cassidy, William",XOM,2019/01/25,2019/05/17,4.04
"Perdue Jr., David A.",GM,2016/07/21,2016/11/10,-0.31
"Capito, Shelley M.",SYY,2018/04/05,2018/07/26,10.83
"Capito, Shelley M.",ADI,2018/04/24,2018/08/14,7.14
"Capito, Shelley M.",BUD,2018/02/21,2018/06/13,-7.69
"Perdue Jr., David A.",URBN,2017/08/24,2017/12/14,12.39
"Whitehouse, Sheldon",TWTR,2016/01/26,2016/05/17,-2.48
"Perdue Jr., David A.",AAPL,2018/11/27,2019/03/19,3.66
"Perdue Jr., David A.",URBN,2017/07/27,2017/11/16,7.17
"Roberts, Pat",TGT,2018/07/05,2018/10/25,7.38
"Whitehouse, Sheldon",SSYS,2014/05/29,2014/09/18,33.8
"Perdue Jr., David A.",UPS,2018/02/20,2018/06/12,12.75
"Capito, Shelley M.",JNJ,2016/04/19,2016/08/09,10.95
"Capito, Shelley M.",NSRGY,2017/09/05,2017/12/26,0.13
"Whitehouse, Sheldon",JPM,2016/01/20,2016/05/11,6.78
"Collins, Susan M.",XOM,2014/11/10,2015/03/02,-8.65
"Beyer, Donald S.",PEP,2019/12/24,2020/04/14,-1.33
"Perdue Jr., David A.",WMB,2016/11/11,2017/03/03,-0.35
"Perdue Jr., David A.",MA,2016/03/22,2016/07/12,-2.4
"Toomey, Patrick J.",BBT,2018/08/01,2018/11/21,-0.53
"Hoeven, John",HON,2014/11/06,2015/02/26,7.0
"Perdue Jr., David A.",SU,2018/02/09,2018/06/01,6.92
"Capito, Shelley M.",KYCCF,2017/09/08,2017/12/29,13.4
"Capito, Shelley M.",F,2016/06/13,2016/10/03,-0.96
"Roberts, Pat",AMZN,2017/11/07,2018/02/27,392.94
"Collins, Susan M.",JNJ,2014/07/23,2014/11/12,6.29
"Toomey, Patrick J.",GE,2017/12/06,2018/03/28,-32.31
"Hoeven, John",PEP,2014/08/26,2014/12/16,0.72
"Reed, John F.",HACK,2017/03/06,2017/06/26,1.93
"Roberts, Pat",NOC,2018/08/28,2018/12/18,-41.51
"Reed, John F.",FEYE,2015/04/23,2015/08/13,-0.94
"Perdue Jr., David A.",BAC,2016/03/11,2016/07/01,-0.46
"Whitehouse, Sheldon",NWL,2016/05/18,2016/09/07,6.53
"Whitehouse, Sheldon",PFE,2017/02/10,2017/06/02,0.31
"Perdue Jr., David A.",FEYE,2016/07/14,2016/11/03,-5.59
"Cassidy, William",SO,2016/03/31,2016/07/21,2.1
"Perdue Jr., David A.",HYH,2016/02/29,2016/06/20,7.87
"Shalala, Donna",AMBA,2019/04/16,2019/08/06,-2.62
"Shalala, Donna",RHHBY,2019/02/15,2019/06/07,0.25
"Whitehouse, Sheldon",WMT,2016/01/05,2016/04/26,7.05
"Shalala, Donna",LAUR,2019/06/04,2019/09/24,0.71
"Capito, Shelley M.",XOM,2017/09/05,2017/12/26,7.14
"Marshall, Roger W.",YETI,2019/11/06,2020/02/26,-0.45
"Collins, Susan M.",ESRX,2014/05/07,2014/08/27,8.32
"Capito, Shelley M.",PSX,2018/04/05,2018/07/26,17.05
"Perdue Jr., David A.",AAPL,2016/02/12,2016/06/03,1.03
"Perdue Jr., David A.",HBI,2017/08/16,2017/12/06,-3.58
"Shalala, Donna",NSRGY,2019/02/15,2019/06/07,14.03
"Shalala, Donna",CHKP,2019/02/15,2019/06/07,-6.73
"Shalala, Donna",OXM,2019/01/09,2019/05/01,5.28
"Perdue Jr., David A.",ALB,2019/11/20,2020/03/11,5.58
"Collins, Susan M.",HON,2014/02/06,2014/05/29,2.05
"Shalala, Donna",AOS,2019/03/06,2019/06/26,-5.98
"Cassidy, William",CMCSA,2018/04/23,2018/08/13,1.44
"Perdue Jr., David A.",CZR,2017/08/08,2017/11/28,10.15
"Inhofe, James M.",BMY,2016/08/08,2016/11/28,-5.22
"Inhofe, James M.",PG,2015/04/29,2015/08/19,-5.54
"Perdue Jr., David A.",URBN,2019/11/26,2020/03/17,-12.24
"Inhofe, James M.",SYF,2016/04/21,2016/08/11,-2.81
"Miller, Carol D.",BTI,2019/02/01,2019/05/24,2.45
"Perdue Jr., David A.",FEYE,2016/06/24,2016/10/14,-2.85
"Collins, Susan M.",AYI,2015/02/20,2015/06/12,21.19
"Capito, Shelley M.",CERN,2017/09/08,2017/12/29,-1.61
"Perdue Jr., David A.",ACA,2018/12/24,2019/04/15,6.09
"Capito, Shelley M.",INTC,2017/09/05,2017/12/26,11.08
"Perdue Jr., David A.",DISCA,2016/09/06,2016/12/27,2.57
"Perdue Jr., David A.",GPK,2019/08/14,2019/12/04,3.5
"Roberts, Pat",NFLX,2014/11/07,2015/02/27,14.01
"Carper, Thomas R.",DD,2013/03/15,2013/07/05,-1.45
"Capito, Shelley M.",SSDOY,2017/09/08,2017/12/29,5.88
"Beyer, Donald S.",LVMUY,2019/12/23,2020/04/13,-16.72
"Capito, Shelley M.",RHHBY,2017/09/05,2017/12/26,-0.51
"Perdue Jr., David A.",PAA,2019/12/10,2020/03/31,-12.75
"Roberts, Pat",AAPL,2018/08/28,2018/12/18,-13.44
"Courtney, Joe",COST,2019/12/31,2020/04/21,11.81
"Capito, Shelley M.",ACN,2017/10/25,2018/02/14,17.69
"Roberts, Pat",BA,2015/04/24,2015/08/14,-4.32
"Hoeven, John",UPS,2017/03/02,2017/06/22,2.69
"Roberts, Pat",AMZN,2018/08/29,2018/12/19,-439.96
"Perdue Jr., David A.",DISCA,2015/03/16,2015/07/06,1.03
"Hoeven, John",IVZ,2019/03/22,2019/07/12,0.82
"Whitehouse, Sheldon",ETN,2014/08/27,2014/12/17,-5.33
"Hoeven, John",CTSH,2014/02/19,2014/06/11,-2.71
"Perdue Jr., David A.",FEYE,2016/08/08,2016/11/28,-1.38
"Capito, Shelley M.",EMR,2018/04/05,2018/07/26,2.73
"Perdue Jr., David A.",FDX,2019/04/26,2019/08/16,-29.26
"Collins, Susan M.",USB,2016/09/23,2017/01/13,8.83
"Perdue Jr., David A.",DIS,2016/11/10,2017/03/02,15.68
"Perdue Jr., David A.",GLW,2019/06/06,2019/09/26,-2.26
"Capito, Shelley M.",USB,2018/04/05,2018/07/26,1.06
"Collins, Susan M.",SRCL,2014/06/19,2014/10/09,0.84
"Capito, Shelley M.",VTKLY,2017/09/08,2017/12/29,-0.6
"Capito, Shelley M.",MCD,2018/04/24,2018/08/14,1.51
"Peters, Gary C.",SLY,2015/05/11,2015/08/31,-2.83
"Whitehouse, Sheldon",GE,2016/05/04,2016/08/24,8.5
"Whitehouse, Sheldon",CGNX,2019/04/18,2019/08/08,-12.12
"King Jr., Angus S.",AMZN,2019/01/31,2019/05/23,116.36
"Shalala, Donna",BDN,2019/06/04,2019/09/24,-0.21
"Whitehouse, Sheldon",T,2018/08/28,2018/12/18,-2.92
"Cisneros, Gilbert",MAC,2019/12/06,2020/03/27,-20.62
"Cisneros, Gilbert",FOXA,2019/12/06,2020/03/27,-12.33
"Whitehouse, Sheldon",ADI,2017/05/08,2017/08/28,3.48
"Perdue Jr., David A.",GLW,2015/09/02,2015/12/23,1.58
"Inhofe, James M.",ST,2017/06/19,2017/10/09,5.82
"Murray, Patty",WMB,2017/03/16,2017/07/06,1.78
"Perdue Jr., David A.",DISCA,2015/05/14,2015/09/03,-4.36
"Peters, Gary C.",QCOM,2015/04/14,2015/08/04,-4.88
"Perdue Jr., David A.",BAC,2016/03/15,2016/07/05,-0.71
"Perdue Jr., David A.",LGF-B,2018/11/28,2019/03/20,-3.15
"Perdue Jr., David A.",LNG,2019/12/16,2020/04/06,-27.67
"Capito, Shelley M.",CB,2016/01/21,2016/05/12,15.23
"Whitehouse, Sheldon",MET,2016/08/18,2016/12/08,15.02
"Whitehouse, Sheldon",WMT,2018/06/06,2018/09/26,10.31
"Roberts, Pat",NVDA,2017/09/28,2018/01/18,12.43
"Moran, Jerry",DIS,2018/12/06,2019/03/28,-2.0
"Whitehouse, Sheldon",V,2014/02/10,2014/06/02,-1.7
"King Jr., Angus S.",COP,2017/11/28,2018/03/20,5.12
"Whitehouse, Sheldon",SYK,2017/08/24,2017/12/14,13.87
"Moran, Jerry",ABBV,2018/12/06,2019/03/28,-8.83
"Cassidy, William",T,2017/10/25,2018/02/14,2.6
"Whitehouse, Sheldon",F,2017/05/30,2017/09/19,0.62
"Whitehouse, Sheldon",VZ,2016/01/06,2016/04/27,5.52
"Shalala, Donna",BKU,2019/03/06,2019/06/26,-3.04
"Shalala, Donna",PBCT,2019/02/06,2019/05/29,-0.98
"Cassidy, William",JPM,2018/12/07,2019/03/29,-3.66
"Whitehouse, Sheldon",DISH,2017/02/10,2017/06/02,4.64
"Peters, Gary C.",DTE,2015/04/14,2015/08/04,-1.38
"Perdue Jr., David A.",RF,2018/01/03,2018/04/25,1.54
"Whitehouse, Sheldon",TSLA,2017/07/28,2017/11/17,-3.23
"Roberts, Pat",NFLX,2017/11/07,2018/02/27,96.27
"Perdue Jr., David A.",DISCA,2016/05/18,2016/09/07,-1.49
"Collins, Susan M.",UL,2014/05/07,2014/08/27,-0.19
"Shalala, Donna",UNICY,2019/02/19,2019/06/11,-0.27
"Perdue Jr., David A.",CZR,2017/06/26,2017/10/16,6.29
"Whitehouse, Sheldon",AMGN,2016/05/24,2016/09/13,17.99
"Perdue Jr., David A.",PFE,2017/02/13,2017/06/05,-0.17
"Murray, Patty",PSA,2017/03/16,2017/07/06,-15.67
"Carper, Thomas R.",RMD,2017/08/31,2017/12/21,8.6
"Reed, John F.",ESRX,2015/04/23,2015/08/13,2.64
"Capito, Shelley M.",RDS-B,2017/09/08,2017/12/29,9.95
"Hoeven, John",MDLZ,2017/04/24,2017/08/14,-1.55
"Murray, Patty",FL,2017/03/16,2017/07/06,-26.09
"Murray, Patty",CSCO,2017/03/16,2017/07/06,-3.45
"Capito, Shelley M.",LVS,2017/09/08,2017/12/29,6.49
"Courtney, Joe",C,2019/12/31,2020/04/21,-37.43
"Courtney, Joe",ANTM,2019/12/31,2020/04/21,-48.26
"Whitehouse, Sheldon",QQQ,2014/10/02,2015/01/22,6.15
"Hoeven, John",CVS,2018/06/07,2018/09/27,13.74
"Murray, Patty",BMY,2017/03/16,2017/07/06,-1.64
"Whitehouse, Sheldon",HD,2018/05/07,2018/08/27,17.99
"Perdue Jr., David A.",SLB,2017/03/22,2017/07/12,-12.22
"Carper, Thomas R.",SWKS,2019/04/17,2019/08/07,-14.1
"Whitehouse, Sheldon",BA,2018/06/06,2018/09/26,0.14
"Perdue Jr., David A.",SLB,2017/10/05,2018/01/25,9.28
"Perdue Jr., David A.",LGF-B,2018/12/12,2019/04/03,-0.34
"Perdue Jr., David A.",PFE,2017/02/27,2017/06/19,-1.16
"Whitehouse, Sheldon",VZ,2015/08/04,2015/11/24,-1.81
"Whitehouse, Sheldon",HYT,2014/08/21,2014/12/11,-1.06
"Perdue Jr., David A.",DISCA,2015/08/20,2015/12/10,0.67
"Inhofe, James M.",RSPP,2017/06/26,2017/10/16,2.05
"Perdue Jr., David A.",ALB,2019/11/08,2020/02/28,11.44
"Capito, Shelley M.",PSX,2018/04/24,2018/08/14,10.03
"Capito, Shelley M.",BLK,2018/04/05,2018/07/26,-31.28
"Cassidy, William",MSFT,2016/03/31,2016/07/21,0.77
"Collins, Susan M.",NSRGY,2014/07/23,2014/11/12,-3.91
"Carper, Thomas R.",DD,2014/12/15,2015/04/06,7.54
"Collins, Susan M.",COP,2014/04/17,2014/08/07,5.86
"Perdue Jr., David A.",DVN,2018/10/10,2019/01/30,-11.04
"Toomey, Patrick J.",T,2017/01/25,2017/05/17,-3.36
"Shalala, Donna",WH,2019/04/30,2019/08/20,-5.43
"Perdue Jr., David A.",GM,2018/07/11,2018/10/31,-3.21
"Perdue Jr., David A.",BOIVF,2018/07/31,2018/11/20,-0.33
"Carper, Thomas R.",QCOM,2017/06/28,2017/10/18,-3.41
"Whitehouse, Sheldon",BRK-B,2018/08/06,2018/11/26,3.45
"Murray, Patty",PRU,2017/03/16,2017/07/06,-0.28
"Murray, Patty",TEL,2017/03/16,2017/07/06,1.94
"Murray, Patty",XOM,2017/03/16,2017/07/06,-1.35
"Perdue Jr., David A.",URBN,2019/11/29,2020/03/20,-9.93
"Inhofe, James M.",EMR,2015/04/21,2015/08/11,-9.19
"Whitehouse, Sheldon",UL,2014/10/02,2015/01/22,0.84
"Perdue Jr., David A.",HYH,2016/02/05,2016/05/27,5.64
"Whitehouse, Sheldon",JPM,2014/02/19,2014/06/11,-0.49
"Perdue Jr., David A.",EAF,2019/05/28,2019/09/17,2.92
"Perdue Jr., David A.",LYV,2016/02/09,2016/05/31,4.88
"Perdue Jr., David A.",AXTA,2017/08/08,2017/11/28,7.62
"Whitehouse, Sheldon",CSCO,2017/07/28,2017/11/17,4.63
"Beyer, Donald S.",ACN,2019/12/23,2020/04/13,-36.78
"Capito, Shelley M.",ABT,2018/04/24,2018/08/14,5.23
"Perdue Jr., David A.",WLK,2016/06/29,2016/10/19,11.82
"Moran, Jerry",BRK-B,2018/12/06,2019/03/28,-5.94
"Whitehouse, Sheldon",DEO,2016/05/18,2016/09/07,6.91
"Whitehouse, Sheldon",T,2018/08/06,2018/11/26,-2.26
"Perdue Jr., David A.",CZR,2018/01/03,2018/04/25,8.08
"Cassidy, William",CVS,2018/04/23,2018/08/13,3.92
"Hoeven, John",BSTZ,2019/11/19,2020/03/10,-0.47
"Roberts, Pat",WMT,2018/10/12,2019/02/01,0.14
"Perdue Jr., David A.",KMI,2017/03/23,2017/07/13,-1.76
"Perdue Jr., David A.",WES,2019/03/18,2019/07/08,-0.51
"Hoeven, John",XOM,2019/11/05,2020/02/25,-17.12
"Inhofe, James M.",PYPL,2017/10/23,2018/02/12,5.12
"Perdue Jr., David A.",URBN,2017/06/15,2017/10/05,5.14
"Collins, Susan M.",MCK,2014/02/26,2014/06/18,8.3
"Perdue Jr., David A.",ENTG,2018/10/10,2019/01/30,6.62
"Capito, Shelley M.",LOW,2018/04/05,2018/07/26,10.06
"Roberts, Pat",T,2017/07/14,2017/11/03,-3.11
"Shalala, Donna",WYND,2019/04/16,2019/08/06,-2.72
"Collins, Susan M.",AJG,2014/04/15,2014/08/05,-0.15
"Shalala, Donna",JCI,2019/02/15,2019/06/07,4.3
"Murray, Patty",ETR,2017/03/16,2017/07/06,0.62
"Shalala, Donna",CHGCY,2019/02/19,2019/06/11,0.15
"Perdue Jr., David A.",AAPL,2016/04/27,2016/08/17,2.91
"Perdue Jr., David A.",SLB,2016/11/18,2017/03/10,-1.19
"Roberts, Pat",KTB,2019/10/01,2020/01/21,6.7
"Frankel, Lois",SU,2019/12/18,2020/04/08,-15.64
"Perdue Jr., David A.",FEYE,2016/07/15,2016/11/04,-3.76
"Collins, Susan M.",MSFT,2014/03/27,2014/07/17,5.33
"Frankel, Lois",NSP,2019/12/17,2020/04/07,-47.31
"Perdue Jr., David A.",KN,2015/04/17,2015/08/07,-3.34
"Shalala, Donna",SRC,2019/03/19,2019/07/09,7.12
"Phillips, Dean",ETN,2019/12/03,2020/03/24,-24.28
"Capito, Shelley M.",CVX,2017/09/08,2017/12/29,14.45
"Whitehouse, Sheldon",CMRE,2014/04/29,2014/08/19,1.02
"Courtney, Joe",WMT,2019/12/31,2020/04/21,10.6
"Shalala, Donna",FMX,2019/04/05,2019/07/26,-2.2
"Perdue Jr., David A.",BAC,2016/03/08,2016/06/28,-0.73
"Courtney, Joe",UNP,2019/12/31,2020/04/21,-36.88
"Whitehouse, Sheldon",INTC,2019/04/18,2019/08/08,-11.86
"Capito, Shelley M.",CLX,2016/04/19,2016/08/09,5.88
"Perdue Jr., David A.",KN,2015/03/20,2015/07/10,-2.11
"Perdue Jr., David A.",EMR,2017/08/09,2017/11/29,4.23
"Perdue Jr., David A.",URBN,2017/07/07,2017/10/27,6.47
"Perdue Jr., David A.",BAX,2015/08/20,2015/12/10,-2.69
"Collins, Susan M.",VFC,2014/05/07,2014/08/27,3.31
"Perdue Jr., David A.",SHLX,2018/09/20,2019/01/10,-2.73
"Perdue Jr., David A.",AAPL,2016/02/11,2016/06/02,0.9
"Capito, Shelley M.",PEP,2018/04/24,2018/08/14,10.89
"Inhofe, James M.",APTV,2018/10/08,2019/01/28,-6.74
"Whitehouse, Sheldon",WM,2016/09/28,2017/01/18,5.61
"Perdue Jr., David A.",MRK,2017/09/27,2018/01/17,-2.19
"Perdue Jr., David A.",PAA,2019/10/23,2020/02/12,-2.95
"Carper, Thomas R.",TMO,2017/08/31,2017/12/21,7.01
"Whitehouse, Sheldon",TWX,2014/02/19,2014/06/11,6.5
"Perdue Jr., David A.",BWXT,2018/12/17,2019/04/08,9.27
"Inhofe, James M.",PCLN,2015/07/09,2015/10/29,282.38
"Perdue Jr., David A.",GPK,2019/07/31,2019/11/20,1.14
"Perdue Jr., David A.",HBI,2017/09/14,2018/01/04,-4.24
"Courtney, Joe",DHR,2019/12/31,2020/04/21,0.19
"Malinowski, Tom",ZUO,2019/11/14,2020/03/05,-2.68
