official,ticker,buy_date,sell_date,profit
"Reed, John F.",AMGN,2015/02/20,2015/03/20,14.03
"Shalala, Donna",OXY,2019/05/20,2019/06/17,-3.47
"Perdue Jr., David A.",BWXT,2019/01/04,2019/02/01,7.42
"Perdue Jr., David A.",HBI,2017/08/11,2017/09/08,1.41
"Perdue Jr., David A.",DIS,2016/11/11,2016/12/09,7.3
"Collins, Susan M.",MCK,2014/02/13,2014/03/13,9.65
"Perdue Jr., David A.",URBN,2017/05/11,2017/06/08,-6.27
"Courtney, Joe",PLD,2019/12/31,2020/01/28,6.7
"Whitehouse, Sheldon",NVDA,2016/04/19,2016/05/17,1.34
"Roberts, Pat",BAC,2017/07/18,2017/08/15,0.81
"Shalala, Donna",LUKOY,2019/03/18,2019/04/15,-0.28
"Perdue Jr., David A.",RF,2018/02/06,2018/03/06,1.5
"Perdue Jr., David A.",MU,2018/12/19,2019/01/16,1.51
"Whitehouse, Sheldon",AMGN,2016/04/12,2016/05/10,-1.43
"Perdue Jr., David A.",MRK,2017/09/22,2017/10/20,-1.53
"Reed, John F.",EEM,2014/07/28,2014/08/25,0.02
"Roberts, Pat",BAC,2018/07/05,2018/08/02,3.14
"Whitehouse, Sheldon",NWL,2016/04/26,2016/05/24,3.68
"Perdue Jr., David A.",CTSH,2019/05/29,2019/06/26,1.77
"Whitehouse, Sheldon",DHR,2016/07/26,2016/08/23,-0.06
"Perdue Jr., David A.",DVN,2018/10/26,2018/11/23,-5.01
"Perdue Jr., David A.",ENB,2016/12/16,2017/01/13,0.58
"Carper, Thomas R.",SJR,2014/02/21,2014/03/21,0.29
"Perdue Jr., David A.",EXR,2016/11/18,2016/12/16,3.5
"Perdue Jr., David A.",BOIVF,2019/11/04,2019/12/02,-0.17
"Capito, Shelley M.",NEE,2018/04/24,2018/05/22,-0.37
"Whitehouse, Sheldon",GPRO,2014/08/14,2014/09/11,29.65
"Toomey, Patrick J.",NDAQ,2019/11/19,2019/12/17,1.08
"Perdue Jr., David A.",HBI,2017/10/20,2017/11/17,-4.01
"Perdue Jr., David A.",MOS,2017/07/03,2017/07/31,0.77
"Perdue Jr., David A.",KN,2015/04/23,2015/05/21,-2.18
"Perdue Jr., David A.",AXTA,2018/12/27,2019/01/24,2.74
"Perdue Jr., David A.",CEQP,2019/05/28,2019/06/25,0.25
"Perdue Jr., David A.",URBN,2017/06/23,2017/07/21,0.41
"Perdue Jr., David A.",BAX,2015/08/24,2015/09/21,0.3
"Perdue Jr., David A.",RF,2017/08/11,2017/09/08,-0.94
"Perdue Jr., David A.",DWDP,2017/12/26,2018/01/23,6.05
"Toomey, Patrick J.",PPL,2019/12/10,2020/01/07,1.62
"Carper, Thomas R.",DD,2015/03/13,2015/04/10,2.42
"Perdue Jr., David A.",FEYE,2017/02/07,2017/03/07,-0.32
"Perdue Jr., David A.",URBN,2019/12/06,2020/01/03,1.64
"Perdue Jr., David A.",TRGP,2016/04/20,2016/05/18,5.04
"Perdue Jr., David A.",CZR,2017/06/23,2017/07/21,0.55
"Roberts, Pat",TWTR,2015/01/02,2015/01/30,1.14
"Roberts, Pat",AAPL,2017/11/08,2017/12/06,-1.74
"Capito, Shelley M.",WEC,2018/04/05,2018/05/03,1.4
"Perdue Jr., David A.",CZR,2017/09/26,2017/10/24,0.66
"Shalala, Donna",UMPQ,2019/01/09,2019/02/06,-0.01
"Capito, Shelley M.",AZN,2017/09/08,2017/10/06,2.08
"Inhofe, James M.",DIS,2016/09/30,2016/10/28,1.12
"Shalala, Donna",SAP,2019/04/11,2019/05/09,11.83
"Perdue Jr., David A.",XOM,2019/11/14,2019/12/12,1.06
"Perdue Jr., David A.",AAPL,2016/02/16,2016/03/15,2.2
"Perdue Jr., David A.",PG,2018/10/24,2018/11/21,2.84
"Hoeven, John",LYB,2017/05/17,2017/06/14,0.46
"Perdue Jr., David A.",XOM,2015/08/07,2015/09/04,-4.6
"Collins, Susan M.",MSFT,2014/04/03,2014/05/01,-0.84
"Reed, John F.",LSCC,2015/06/04,2015/07/02,-0.55
"Whitehouse, Sheldon",WPC,2017/04/05,2017/05/03,0.58
"Perdue Jr., David A.",HBI,2017/08/04,2017/09/01,0.44
"Shalala, Donna",DOW,2019/05/20,2019/06/17,-0.54
"Collins, Susan M.",BA,2014/03/19,2014/04/16,2.1
"Collins, Susan M.",HSIC,2014/11/10,2014/12/08,3.03
"Cisneros, Gilbert",DXC,2019/12/06,2020/01/03,-1.42
"Perdue Jr., David A.",FEYE,2016/07/18,2016/08/15,-1.86
"Perdue Jr., David A.",GPK,2018/12/20,2019/01/17,1.16
"Hoeven, John",PRU,2016/03/07,2016/04/04,1.27
"Roberts, Pat",AAPL,2018/02/05,2018/03/05,4.05
"Whitehouse, Sheldon",T,2015/07/10,2015/08/07,-0.55
"Joyce, David P.",IVV,2019/03/04,2019/04/01,6.16
"Hoeven, John",IBM,2014/02/19,2014/03/19,1.02
"Shalala, Donna",PBYI,2019/01/23,2019/02/20,2.39
"Perdue Jr., David A.",ANTM,2019/09/30,2019/10/28,27.85
"Capito, Shelley M.",NSRGY,2017/09/08,2017/10/06,-0.34
"Perdue Jr., David A.",DISCA,2015/08/05,2015/09/02,-4.16
"Perdue Jr., David A.",BAC,2016/03/28,2016/04/25,1.34
"Whitehouse, Sheldon",AMGN,2015/03/10,2015/04/07,3.42
"Whitehouse, Sheldon",PEP,2014/11/13,2014/12/11,-1.24
"Perdue Jr., David A.",HBI,2018/05/15,2018/06/12,3.66
"Whitehouse, Sheldon",AMGN,2014/07/10,2014/08/07,8.66
"Reed, John F.",XSD,2017/10/23,2017/11/20,4.89
"Carper, Thomas R.",WW,2019/02/27,2019/03/27,0.45
"Perdue Jr., David A.",BAC,2018/10/23,2018/11/20,0.61
"Cassidy, William",CSCO,2016/03/31,2016/04/28,-0.32
"Whitehouse, Sheldon",ADI,2018/05/24,2018/06/21,5.53
"Carper, Thomas R.",GLAD,2017/08/31,2017/09/28,0.22
"Perdue Jr., David A.",GLW,2015/08/27,2015/09/24,-0.3
"Shalala, Donna",BKU,2019/04/16,2019/05/14,-0.8
"Whitehouse, Sheldon",MRK,2015/07/10,2015/08/07,0.14
"Perdue Jr., David A.",T,2019/07/25,2019/08/22,1.57
"Perdue Jr., David A.",HBI,2017/10/18,2017/11/15,-4.43
"Whitehouse, Sheldon",UL,2014/05/29,2014/06/26,-0.06
"Cisneros, Gilbert",VCYT,2019/12/24,2020/01/21,-0.42
"Capito, Shelley M.",SYY,2018/04/24,2018/05/22,2.01
"Hoeven, John",MCD,2016/04/22,2016/05/20,-3.31
"Whitehouse, Sheldon",EL,2014/09/18,2014/10/16,-3.61
"Shalala, Donna",CATY,2019/02/20,2019/03/20,-4.72
"Shalala, Donna",FIVE,2019/04/03,2019/05/01,24.21
"Perdue Jr., David A.",MPLX,2019/01/31,2019/02/28,-1.67
"Carper, Thomas R.",DD,2013/09/13,2013/10/11,1.72
"Roberts, Pat",FB,2018/02/20,2018/03/20,-10.46
"Capito, Shelley M.",CSCO,2017/09/05,2017/10/03,1.9
"Reed, John F.",NXPI,2014/09/02,2014/09/30,-0.3
"Perdue Jr., David A.",GPK,2019/08/01,2019/08/29,-1.03
"Perdue Jr., David A.",KN,2016/02/12,2016/03/11,2.02
"Perdue Jr., David A.",DIS,2017/09/06,2017/10/04,-0.9
"Whitehouse, Sheldon",M,2014/11/25,2014/12/23,-0.28
"Toomey, Patrick J.",CVX,2014/12/31,2015/01/28,-6.62
"Perdue Jr., David A.",FEYE,2018/08/16,2018/09/13,1.75
"Toomey, Patrick J.",CVX,2015/08/07,2015/09/04,-7.31
"Perdue Jr., David A.",CZR,2018/04/02,2018/04/30,8.45
"Whitehouse, Sheldon",GILD,2015/01/23,2015/02/20,-2.5
"Hoeven, John",FB,2016/03/07,2016/04/04,6.69
"Perdue Jr., David A.",RF,2018/10/24,2018/11/21,0.05
"Murray, Patty",AMGN,2017/03/16,2017/04/13,-17.45
"Shalala, Donna",ABM,2019/01/09,2019/02/06,0.09
"Perdue Jr., David A.",MOS,2017/04/12,2017/05/10,-4.88
"Moran, Jerry",COST,2018/12/19,2019/01/16,7.05
"Collins, Susan M.",MTD,2016/12/01,2016/12/29,7.3
"Whitehouse, Sheldon",SQ,2018/12/28,2019/01/25,20.31
"Perdue Jr., David A.",KMI,2015/08/24,2015/09/21,0.63
"Murray, Patty",PPL,2017/03/16,2017/04/13,0.91
"Hoeven, John",QCOM,2017/03/02,2017/03/30,0.73
"Peters, Gary C.",OFC,2018/01/05,2018/02/02,-1.43
"Whitehouse, Sheldon",BUD,2018/05/24,2018/06/21,2.11
"Collins, Susan M.",CRM,2014/02/11,2014/03/11,-0.53
"Joyce, David P.",GBDC,2019/05/30,2019/06/27,-0.19
"Perdue Jr., David A.",SLB,2017/08/09,2017/09/06,0.27
"Perdue Jr., David A.",KN,2015/03/10,2015/04/07,0.05
"Capito, Shelley M.",CABGY,2017/09/08,2017/10/06,-1.3
"Capito, Shelley M.",BLK,2018/04/24,2018/05/22,31.6
"McConnell Jr., A. M.",WFC,2019/03/05,2019/04/02,-1.27
"Courtney, Joe",COF,2019/12/31,2020/01/28,-0.38
"Miller, Carol D.",ABBV,2019/07/02,2019/07/30,-6.39
"Perdue Jr., David A.",GLW,2019/06/07,2019/07/05,2.63
"Carper, Thomas R.",DD,2012/12/17,2013/01/14,3.38
"Perdue Jr., David A.",FEYE,2016/08/01,2016/08/29,-2.75
"Peters, Gary C.",UNP,2015/09/16,2015/10/14,4.14
"Whitehouse, Sheldon",KO,2019/06/05,2019/07/03,1.75
"Cassidy, William",XOM,2019/01/25,2019/02/22,6.38
"Perdue Jr., David A.",GM,2016/07/21,2016/08/18,-0.51
"Capito, Shelley M.",SYY,2018/04/05,2018/05/03,1.52
"Capito, Shelley M.",ADI,2018/04/24,2018/05/22,7.46
"Capito, Shelley M.",BUD,2018/02/21,2018/03/21,5.2
"Perdue Jr., David A.",URBN,2017/08/24,2017/09/21,2.95
"Whitehouse, Sheldon",TWTR,2016/01/26,2016/02/23,1.69
"Perdue Jr., David A.",URBN,2017/07/27,2017/08/24,1.23
"Roberts, Pat",TGT,2018/07/05,2018/08/02,3.64
"Whitehouse, Sheldon",SSYS,2014/05/29,2014/06/26,13.61
"Perdue Jr., David A.",UPS,2018/02/20,2018/03/20,2.93
"Capito, Shelley M.",JNJ,2016/04/19,2016/05/17,1.19
"Capito, Shelley M.",NSRGY,2017/09/05,2017/10/03,0.86
"Whitehouse, Sheldon",JPM,2016/01/20,2016/02/17,3.4
"Collins, Susan M.",XOM,2014/11/10,2014/12/08,-4.33
"Beyer, Donald S.",PEP,2019/12/24,2020/01/21,4.41
"Perdue Jr., David A.",WMB,2016/11/11,2016/12/09,0.91
"Perdue Jr., David A.",MA,2016/03/22,2016/04/19,5.38
"Toomey, Patrick J.",BBT,2018/08/01,2018/08/29,0.7
"Hoeven, John",HON,2014/11/06,2014/12/04,2.62
"Perdue Jr., David A.",SU,2018/02/09,2018/03/09,-0.49
"Capito, Shelley M.",KYCCF,2017/09/08,2017/10/06,-1.51
"Capito, Shelley M.",F,2016/06/13,2016/07/11,0.18
"Roberts, Pat",AMZN,2017/11/07,2017/12/05,17.96
"Collins, Susan M.",JNJ,2014/07/23,2014/08/20,0.59
"Toomey, Patrick J.",GE,2017/12/06,2018/01/03,3.58
"Hoeven, John",PEP,2014/08/26,2014/09/23,0.18
"Reed, John F.",HACK,2017/03/06,2017/04/03,0.77
"Roberts, Pat",NOC,2018/08/28,2018/09/25,10.99
"Reed, John F.",FEYE,2015/04/23,2015/05/21,-0.72
"Perdue Jr., David A.",BAC,2016/03/11,2016/04/08,-0.61
"Whitehouse, Sheldon",NWL,2016/05/18,2016/06/15,1.5
"Whitehouse, Sheldon",PFE,2017/02/10,2017/03/10,1.72
"Perdue Jr., David A.",FEYE,2016/07/14,2016/08/11,-2.49
"Cassidy, William",SO,2016/03/31,2016/04/28,-1.88
"Perdue Jr., David A.",HYH,2016/02/29,2016/03/28,2.2
"Shalala, Donna",AMBA,2019/04/16,2019/05/14,-1.45
"Shalala, Donna",RHHBY,2019/02/15,2019/03/15,0.04
"Whitehouse, Sheldon",WMT,2016/01/05,2016/02/02,4.61
"Shalala, Donna",LAUR,2019/06/04,2019/07/02,-0.84
"Capito, Shelley M.",XOM,2017/09/05,2017/10/03,4.65
"Marshall, Roger W.",YETI,2019/11/06,2019/12/04,-0.41
"Collins, Susan M.",ESRX,2014/05/07,2014/06/04,3.55
"Capito, Shelley M.",PSX,2018/04/05,2018/05/03,17.01
"Perdue Jr., David A.",AAPL,2016/02/12,2016/03/11,2.04
"Perdue Jr., David A.",HBI,2017/08/16,2017/09/13,1.45
"Shalala, Donna",NSRGY,2019/02/15,2019/03/15,5.24
"Shalala, Donna",CHKP,2019/02/15,2019/03/15,4.93
"Shalala, Donna",OXM,2019/01/09,2019/02/06,1.11
"Perdue Jr., David A.",ALB,2019/11/20,2019/12/18,3.42
"Perdue Jr., David A.",SBUX,2016/09/12,2016/10/10,-0.92
"Collins, Susan M.",HON,2014/02/06,2014/03/06,4.41
"Shalala, Donna",AOS,2019/03/06,2019/04/03,2.39
"Cassidy, William",CMCSA,2018/04/23,2018/05/21,-1.0
"Perdue Jr., David A.",CZR,2017/08/08,2017/09/05,3.62
"Inhofe, James M.",PG,2015/04/29,2015/05/27,-0.5
"Perdue Jr., David A.",URBN,2019/11/26,2019/12/24,1.43
"Inhofe, James M.",SYF,2016/04/21,2016/05/19,-0.59
"Miller, Carol D.",BTI,2019/02/01,2019/03/01,2.19
"Perdue Jr., David A.",FEYE,2016/06/24,2016/07/22,0.37
"Collins, Susan M.",AYI,2015/02/20,2015/03/20,7.37
"Capito, Shelley M.",CERN,2017/09/08,2017/10/06,2.26
"Perdue Jr., David A.",XOM,2019/09/30,2019/10/28,-1.89
"Capito, Shelley M.",INTC,2017/09/05,2017/10/03,4.2
"Perdue Jr., David A.",DISCA,2016/09/06,2016/10/04,1.92
"Perdue Jr., David A.",GPK,2019/08/14,2019/09/11,1.04
"Roberts, Pat",NFLX,2014/11/07,2014/12/05,-4.43
"Carper, Thomas R.",DD,2013/03/15,2013/04/12,-3.05
"Hoeven, John",WTW,2017/05/15,2017/06/12,3.08
"Capito, Shelley M.",SSDOY,2017/09/08,2017/10/06,-3.09
"Capito, Shelley M.",RHHBY,2017/09/05,2017/10/03,0.42
"Perdue Jr., David A.",PAA,2019/12/10,2020/01/07,1.29
"Roberts, Pat",AAPL,2018/08/28,2018/09/25,0.38
"Courtney, Joe",COST,2019/12/31,2020/01/28,16.59
"Capito, Shelley M.",ACN,2017/10/25,2017/11/22,7.73
"Roberts, Pat",BA,2015/04/24,2015/05/22,-2.9
"Hoeven, John",UPS,2017/03/02,2017/03/30,-0.33
"Roberts, Pat",AMZN,2018/08/29,2018/09/26,4.57
"Perdue Jr., David A.",DISCA,2015/03/16,2015/04/13,0.98
"Whitehouse, Sheldon",ETN,2014/08/27,2014/09/24,-4.6
"Hoeven, John",CTSH,2014/02/19,2014/03/19,0.23
"Capito, Shelley M.",EMR,2018/04/05,2018/05/03,-1.14
"Perdue Jr., David A.",FDX,2019/04/26,2019/05/24,-24.37
"Collins, Susan M.",USB,2016/09/23,2016/10/21,0.71
"Perdue Jr., David A.",DIS,2016/11/10,2016/12/08,7.57
"Capito, Shelley M.",USB,2018/04/05,2018/05/03,-1.5
"Collins, Susan M.",SRCL,2014/06/19,2014/07/17,1.0
"Capito, Shelley M.",VTKLY,2017/09/08,2017/10/06,1.11
"Capito, Shelley M.",MCD,2018/04/24,2018/05/22,2.33
"Peters, Gary C.",SLY,2015/05/11,2015/06/08,0.66
"Whitehouse, Sheldon",GE,2016/05/04,2016/06/01,-1.07
"Whitehouse, Sheldon",CGNX,2019/04/18,2019/05/16,-10.69
"King Jr., Angus S.",AMZN,2019/01/31,2019/02/28,-64.94
"Shalala, Donna",BDN,2019/06/04,2019/07/02,-0.55
"Whitehouse, Sheldon",T,2018/08/28,2018/09/25,1.21
"Cisneros, Gilbert",MAC,2019/12/06,2020/01/03,-1.47
"Cisneros, Gilbert",FOXA,2019/12/06,2020/01/03,1.17
"Whitehouse, Sheldon",ADI,2017/05/08,2017/06/05,3.81
"Perdue Jr., David A.",GLW,2015/09/02,2015/09/30,0.23
"Inhofe, James M.",ST,2017/06/19,2017/07/17,2.42
"Murray, Patty",WMB,2017/03/16,2017/04/13,1.51
"Perdue Jr., David A.",COP,2019/09/30,2019/10/28,-1.39
"Perdue Jr., David A.",DISCA,2015/05/14,2015/06/11,1.54
"Peters, Gary C.",QCOM,2015/04/14,2015/05/12,-0.34
"Perdue Jr., David A.",BAC,2016/03/15,2016/04/12,-0.37
"Perdue Jr., David A.",LGF-B,2018/11/28,2018/12/26,-3.56
"Perdue Jr., David A.",LNG,2019/12/16,2020/01/13,2.56
"Capito, Shelley M.",CB,2016/01/21,2016/02/18,7.01
"Whitehouse, Sheldon",MET,2016/08/18,2016/09/15,3.27
"Roberts, Pat",NVDA,2017/09/28,2017/10/26,5.01
"Moran, Jerry",DIS,2018/12/06,2019/01/03,-5.45
"Whitehouse, Sheldon",V,2014/02/10,2014/03/10,1.12
"King Jr., Angus S.",COP,2017/11/28,2017/12/26,6.39
"Whitehouse, Sheldon",SYK,2017/08/24,2017/09/21,3.07
"Moran, Jerry",ABBV,2018/12/06,2019/01/03,-1.39
"Cassidy, William",T,2017/10/25,2017/11/22,0.71
"Whitehouse, Sheldon",F,2017/05/30,2017/06/27,0.07
"Whitehouse, Sheldon",VZ,2016/01/06,2016/02/03,4.4
"Shalala, Donna",BKU,2019/03/06,2019/04/03,-1.6
"Shalala, Donna",PBCT,2019/02/06,2019/03/06,0.84
"Cassidy, William",JPM,2018/12/07,2019/01/04,-5.34
"Whitehouse, Sheldon",DISH,2017/02/10,2017/03/10,1.42
"Perdue Jr., David A.",SHLX,2018/02/05,2018/03/05,-1.5
"Peters, Gary C.",DTE,2015/04/14,2015/05/12,-2.59
"Perdue Jr., David A.",RF,2018/01/03,2018/01/31,1.91
"Whitehouse, Sheldon",TSLA,2017/07/28,2017/08/25,3.09
"Roberts, Pat",NFLX,2017/11/07,2017/12/05,-13.04
"Perdue Jr., David A.",DISCA,2016/05/18,2016/06/15,-0.75
"Collins, Susan M.",UL,2014/05/07,2014/06/04,0.96
"Shalala, Donna",UNICY,2019/02/19,2019/03/19,1.96
"Perdue Jr., David A.",CZR,2017/06/26,2017/07/24,0.48
"Whitehouse, Sheldon",AMGN,2016/05/24,2016/06/21,-1.68
"Perdue Jr., David A.",PFE,2017/02/13,2017/03/13,1.38
"Murray, Patty",PSA,2017/03/16,2017/04/13,3.3
"Carper, Thomas R.",RMD,2017/08/31,2017/09/28,-0.42
"Reed, John F.",ESRX,2015/04/23,2015/05/21,3.38
"Capito, Shelley M.",RDS-B,2017/09/08,2017/10/06,3.55
"Hoeven, John",MDLZ,2017/04/24,2017/05/22,0.55
"Murray, Patty",FL,2017/03/16,2017/04/13,-3.55
"Murray, Patty",CSCO,2017/03/16,2017/04/13,-1.65
"Capito, Shelley M.",LVS,2017/09/08,2017/10/06,0.8
"Courtney, Joe",C,2019/12/31,2020/01/28,-2.06
"Courtney, Joe",ANTM,2019/12/31,2020/01/28,-13.99
"Whitehouse, Sheldon",QQQ,2014/10/02,2014/10/30,2.96
"Hoeven, John",CVS,2018/06/07,2018/07/05,-0.24
"Murray, Patty",BMY,2017/03/16,2017/04/13,-4.36
"Whitehouse, Sheldon",HD,2018/05/07,2018/06/04,5.67
"Perdue Jr., David A.",SLB,2017/03/22,2017/04/19,-0.87
"Carper, Thomas R.",SWKS,2019/04/17,2019/05/15,-14.1
"Perdue Jr., David A.",SLB,2017/10/05,2017/11/02,-5.16
"Perdue Jr., David A.",LGF-B,2018/12/12,2019/01/09,1.5
"Perdue Jr., David A.",PFE,2017/02/27,2017/03/27,-0.27
"Whitehouse, Sheldon",VZ,2015/08/04,2015/09/01,-1.71
"Whitehouse, Sheldon",HYT,2014/08/21,2014/09/18,-0.31
"Perdue Jr., David A.",DISCA,2015/08/20,2015/09/17,0.5
"Inhofe, James M.",RSPP,2017/06/26,2017/07/24,1.19
"Perdue Jr., David A.",ALB,2019/11/08,2019/12/06,-3.63
"Capito, Shelley M.",PSX,2018/04/24,2018/05/22,8.7
"Capito, Shelley M.",BLK,2018/04/05,2018/05/03,-32.51
"Cassidy, William",MSFT,2016/03/31,2016/04/28,-5.06
"Collins, Susan M.",NSRGY,2014/07/23,2014/08/20,-0.66
"Carper, Thomas R.",DD,2014/12/15,2015/01/12,0.84
"Collins, Susan M.",COP,2014/04/17,2014/05/15,3.88
"Perdue Jr., David A.",DVN,2018/10/10,2018/11/07,-4.61
"Toomey, Patrick J.",T,2017/01/25,2017/02/22,0.44
"Shalala, Donna",WH,2019/04/30,2019/05/28,-1.98
"Perdue Jr., David A.",GM,2018/07/11,2018/08/08,-1.83
"Perdue Jr., David A.",BOIVF,2018/07/31,2018/08/28,0.24
"Roberts, Pat",ETY,2015/03/13,2015/04/10,0.12
"Carper, Thomas R.",QCOM,2017/06/28,2017/07/26,-2.7
"Murray, Patty",PRU,2017/03/16,2017/04/13,-8.11
"Murray, Patty",TEL,2017/03/16,2017/04/13,-4.06
"Murray, Patty",XOM,2017/03/16,2017/04/13,0.22
"Perdue Jr., David A.",URBN,2019/11/29,2019/12/27,2.44
"Inhofe, James M.",EMR,2015/04/21,2015/05/19,1.49
"Whitehouse, Sheldon",UL,2014/10/02,2014/10/30,-1.22
"Perdue Jr., David A.",HYH,2016/02/05,2016/03/04,3.37
"Whitehouse, Sheldon",JPM,2014/02/19,2014/03/19,0.53
"Perdue Jr., David A.",EAF,2019/05/28,2019/06/25,0.86
"Perdue Jr., David A.",LYV,2016/02/09,2016/03/08,2.98
"Perdue Jr., David A.",AXTA,2017/08/08,2017/09/05,0.97
"Whitehouse, Sheldon",CSCO,2017/07/28,2017/08/25,0.15
"Capito, Shelley M.",ABT,2018/04/24,2018/05/22,3.2
"Perdue Jr., David A.",WLK,2016/06/29,2016/07/27,4.27
"Moran, Jerry",BRK-B,2018/12/06,2019/01/03,-9.89
"Whitehouse, Sheldon",DEO,2016/05/18,2016/06/15,-5.34
"Perdue Jr., David A.",CZR,2018/01/03,2018/01/31,2.17
"Cassidy, William",CVS,2018/04/23,2018/05/21,-0.23
"Hoeven, John",BSTZ,2019/11/19,2019/12/17,0.11
"Roberts, Pat",WMT,2018/10/12,2018/11/09,10.94
"Perdue Jr., David A.",KMI,2017/03/23,2017/04/20,-0.25
"Perdue Jr., David A.",WES,2019/03/18,2019/04/15,2.53
"Hoeven, John",XOM,2019/11/05,2019/12/03,-4.6
"Inhofe, James M.",PYPL,2017/10/23,2017/11/20,6.16
"Perdue Jr., David A.",URBN,2017/06/15,2017/07/13,0.04
"Collins, Susan M.",MCK,2014/02/26,2014/03/26,0.25
"Perdue Jr., David A.",ENTG,2018/10/10,2018/11/07,0.81
"Capito, Shelley M.",LOW,2018/04/05,2018/05/03,-6.18
"Roberts, Pat",T,2017/07/14,2017/08/11,1.93
"Shalala, Donna",WYND,2019/04/16,2019/05/14,0.04
"Collins, Susan M.",AJG,2014/04/15,2014/05/13,1.12
"Shalala, Donna",JCI,2019/02/15,2019/03/15,0.98
"Murray, Patty",ETR,2017/03/16,2017/04/13,1.7
"Shalala, Donna",CHGCY,2019/02/19,2019/03/19,0.6
"Perdue Jr., David A.",AAPL,2016/04/27,2016/05/25,0.43
"Perdue Jr., David A.",SLB,2016/11/18,2016/12/16,5.14
"Roberts, Pat",KTB,2019/10/01,2019/10/29,4.67
"Frankel, Lois",SU,2019/12/18,2020/01/15,1.94
"Perdue Jr., David A.",FEYE,2016/07/15,2016/08/12,-2.0
"Collins, Susan M.",MSFT,2014/03/27,2014/04/24,-0.02
"Frankel, Lois",NSP,2019/12/17,2020/01/14,6.86
"Perdue Jr., David A.",KN,2015/04/17,2015/05/15,-1.79
"Perdue Jr., David A.",ALB,2019/10/28,2019/11/25,1.7
"Shalala, Donna",SRC,2019/03/19,2019/04/16,2.98
"Phillips, Dean",ETN,2019/12/03,2019/12/31,3.78
"Capito, Shelley M.",CVX,2017/09/08,2017/10/06,6.33
"Whitehouse, Sheldon",CMRE,2014/04/29,2014/05/27,0.36
"Courtney, Joe",WMT,2019/12/31,2020/01/28,-2.57
"Shalala, Donna",FMX,2019/04/05,2019/05/03,4.23
"Perdue Jr., David A.",BAC,2016/03/08,2016/04/05,-0.01
"Courtney, Joe",UNP,2019/12/31,2020/01/28,0.17
"Whitehouse, Sheldon",INTC,2019/04/18,2019/05/16,-12.81
"Capito, Shelley M.",CLX,2016/04/19,2016/05/17,4.53
"Perdue Jr., David A.",KN,2015/03/20,2015/04/17,0.49
"Perdue Jr., David A.",EMR,2017/08/09,2017/09/06,-0.55
"Perdue Jr., David A.",URBN,2017/07/07,2017/08/04,0.96
"Perdue Jr., David A.",BAX,2015/08/20,2015/09/17,-3.33
"Collins, Susan M.",VFC,2014/05/07,2014/06/04,2.52
"Perdue Jr., David A.",SHLX,2018/09/20,2018/10/18,-0.75
"Perdue Jr., David A.",AAPL,2016/02/11,2016/03/10,1.88
"Capito, Shelley M.",PEP,2018/04/24,2018/05/22,-1.97
"Inhofe, James M.",APTV,2018/10/08,2018/11/05,-1.82
"Perdue Jr., David A.",DISCA,2015/08/06,2015/09/03,-1.93
"Whitehouse, Sheldon",WM,2016/09/28,2016/10/26,-0.33
"Perdue Jr., David A.",MRK,2017/09/27,2017/10/25,-1.72
"Perdue Jr., David A.",PAA,2019/10/23,2019/11/20,-2.16
"Carper, Thomas R.",TMO,2017/08/31,2017/09/28,2.0
"Whitehouse, Sheldon",TWX,2014/02/19,2014/03/19,2.07
"Perdue Jr., David A.",BWXT,2018/12/17,2019/01/14,-1.07
"Inhofe, James M.",PCLN,2015/07/09,2015/08/06,223.04
"Perdue Jr., David A.",GPK,2019/07/31,2019/08/28,-1.62
"Perdue Jr., David A.",HBI,2017/09/14,2017/10/12,-1.78
"Courtney, Joe",DHR,2019/12/31,2020/01/28,9.65
"Malinowski, Tom",ZUO,2019/11/14,2019/12/12,-0.6
"Wicker, Roger F.",BIF,2019/05/17,2019/06/14,0.08
"Perdue Jr., David A.",MRK,2017/09/08,2017/10/06,0.38
"Whitehouse, Sheldon",V,2014/02/19,2014/03/19,-0.3
"Perdue Jr., David A.",BOIVF,2019/11/11,2019/12/09,-0.19
"Toomey, Patrick J.",TRV,2017/02/22,2017/03/22,-0.17
"Perdue Jr., David A.",MPLX,2019/02/04,2019/03/04,-2.0
"Roberts, Pat",AAPL,2019/10/03,2019/10/31,6.29
"Perdue Jr., David A.",WLK,2016/07/18,2016/08/15,4.36
"Axne, Cynthia",GOOG,2019/05/31,2019/06/28,-27.7
"Shalala, Donna",RDUS,2019/04/03,2019/05/01,-0.76
"Carper, Thomas R.",ABBV,2015/02/12,2015/03/12,0.91
"Joyce, David P.",VGT,2019/01/10,2019/02/07,13.47
"Hoeven, John",BIV,2019/12/31,2020/01/28,1.47
"Collins, Susan M.",AMT,2014/07/23,2014/08/20,5.36
"Axne, Cynthia",SYK,2019/12/31,2020/01/28,5.63
"Perdue Jr., David A.",BOIVF,2019/02/13,2019/03/13,0.48
"Capito, Shelley M.",JPM,2018/10/16,2018/11/13,2.36
"Whitehouse, Sheldon",BIIB,2015/07/10,2015/08/07,-80.72
"Whitehouse, Sheldon",LMT,2016/01/06,2016/02/03,-6.75
"Whitehouse, Sheldon",PEP,2019/02/27,2019/03/27,7.13
"Capito, Shelley M.",MDLZ,2018/02/27,2018/03/27,-3.05
"Capito, Shelley M.",QCOM,2018/04/24,2018/05/22,7.38
