name,ticker_purch,tdate_purch,bought_?,s_104,p_104,s_52,p_52,s_26,p_26
"King Jr., Angus S.",UNH,2014/04/28,2014/04/28,2016/04/25,0.7543,2015/04/27,0.5492,2014/10/27,0.2083
"Perdue Jr., David A.",EAF,2019/05/29,2019/05/29,2021/05/26,0.3121,2020/05/27,-0.2957,2019/11/27,0.409
"Perdue Jr., David A.",WFM,2016/01/20,2016/01/20,2018/01/17,,2017/01/18,,2016/07/20,
"Cisneros, Gilbert",IVZ,2019/12/06,2019/12/06,2021/12/03,0.3509,2020/12/04,0.0673,2020/06/05,-0.3742
"Perdue Jr., David A.",KN,2015/04/23,2015/04/23,2017/04/20,-0.0986,2016/04/21,-0.3866,2015/10/22,-0.0151
"Perdue Jr., David A.",CBS,2015/01/09,2015/01/09,2017/01/06,,2016/01/08,,2015/07/10,
"Perdue Jr., David A.",HBI,2018/05/08,2018/05/08,2020/05/05,-0.3993,2019/05/07,0.0613,2018/11/06,-0.0233
"Inhofe, James M.",XON,2017/08/23,2017/08/23,2019/08/21,-0.6279,2018/08/22,-0.1554,2018/02/21,-0.2612
"Beyer, Donald S.",LVMUY,2019/12/23,2019/12/23,2021/12/20,0.7268,2020/12/21,0.3102,2020/06/22,-0.0696
"Miller, Carol D.",PFE,2019/08/14,2019/08/14,2021/08/11,0.4372,2020/08/12,0.1036,2020/02/12,0.0972
"Perdue Jr., David A.",OKE,2018/01/05,2018/01/05,2020/01/03,0.3685,2019/01/04,0.0035,2018/07/06,0.2689
"Carper, Thomas R.",UA,2015/02/20,2015/02/20,2017/02/17,,2016/02/19,,2015/08/21,
"Perdue Jr., David A.",HBI,2017/08/29,2017/08/29,2019/08/27,-0.4373,2018/08/28,-0.2781,2018/02/27,-0.1671
"Sullivan, Daniel S.",MALOX,2019/07/18,2019/07/18,2021/07/15,,2020/07/16,,2020/01/16,
"Reed, John F.",TMO,2016/09/12,2016/09/12,2018/09/10,0.6382,2017/09/11,0.3312,2017/03/13,0.0939
"Shalala, Donna",ZEN,2019/04/03,2019/04/03,2021/03/31,0.5263,2020/04/01,-0.2695,2019/10/02,-0.1848
"Collins, Susan M.",APH,2014/11/10,2014/11/10,2016/11/07,0.3038,2015/11/09,0.0782,2015/05/11,0.119
"Perdue Jr., David A.",BAC,2016/06/27,2016/06/27,2018/06/25,1.3034,2017/06/26,0.8481,2016/12/26,0.8243
"Cisneros, Gilbert",FCX,2019/12/06,2019/12/06,2021/12/03,2.0479,2020/12/04,1.0896,2020/06/05,-0.0871
"Capito, Shelley M.",AMGN,2018/04/05,2018/04/05,2020/04/02,0.1688,2019/04/04,0.1158,2018/10/04,0.1811
"Cisneros, Gilbert",CL,2019/12/06,2019/12/06,2021/12/03,0.1216,2020/12/04,0.2533,2020/06/05,0.0527
"Perdue Jr., David A.",CZR,2018/08/08,2018/08/08,2020/08/05,-0.199,2019/08/07,-0.055,2019/02/06,0.0873
"Perdue Jr., David A.",URBN,2017/05/22,2017/05/22,2019/05/20,0.3909,2018/05/21,1.1956,2017/11/20,0.4472
"Perdue Jr., David A.",WFM,2017/03/08,2017/03/08,2019/03/06,,2018/03/07,,2017/09/06,
"Perdue Jr., David A.",FOX,2017/04/24,2017/04/24,2019/04/22,,2018/04/23,,2017/10/23,
"Whitehouse, Sheldon",AMGN,2016/04/12,2016/04/12,2018/04/10,0.091,2017/04/11,0.0306,2016/10/11,0.0508
"Whitehouse, Sheldon",BA,2018/06/06,2018/06/06,2020/06/03,-0.5505,2019/06/05,-0.064,2018/12/05,-0.1115
"Collins, Susan M.",MSFT,2014/03/27,2014/03/27,2016/03/24,0.3625,2015/03/26,0.0406,2014/09/25,0.1741
"Cisneros, Gilbert",GE,2019/12/06,2019/12/06,2021/12/03,0.0649,2020/12/04,-0.0237,2020/06/05,-0.2536
"Perdue Jr., David A.",FEYE,2018/08/08,2018/08/08,2020/08/05,0.0085,2019/08/07,-0.1515,2019/02/06,0.2045
"Perdue Jr., David A.",FDX,2019/04/09,2019/04/09,2021/04/06,0.49,2020/04/07,-0.364,2019/10/08,-0.2636
"Perdue Jr., David A.",BAC,2018/10/15,2018/10/15,2020/10/12,-0.0923,2019/10/14,0.029,2019/04/15,0.0629
"Perdue Jr., David A.",FEYE,2016/08/15,2016/08/15,2018/08/13,0.0327,2017/08/14,-0.021,2017/02/13,-0.1999
"Perdue Jr., David A.",DISCA,2017/11/17,2017/11/17,2019/11/15,0.7323,2018/11/16,0.8124,2018/05/18,0.314
"Capito, Shelley M.",ITW,2018/04/05,2018/04/05,2020/04/02,-0.1243,2019/04/04,-0.0499,2018/10/04,-0.098
"King Jr., Angus S.",COP,2017/11/28,2017/11/28,2019/11/26,0.2077,2018/11/27,0.2904,2018/05/29,0.2945
"Perdue Jr., David A.",GLW,2019/05/17,2019/05/17,2021/05/14,0.4679,2020/05/15,-0.3464,2019/11/15,-0.0288
"Collins, Susan M.",RHT,2014/02/26,2014/02/26,2016/02/24,,2015/02/25,,2014/08/27,
"Reed, John F.",NXPI,2014/09/02,2014/09/02,2016/08/30,0.2813,2015/09/01,0.1983,2015/03/03,0.4264
"Axne, Cynthia",GOOG,2019/05/31,2019/05/31,2021/05/28,1.1884,2020/05/29,0.2879,2019/11/29,0.183
"Capito, Shelley M.",RYAAY,2018/01/26,2018/01/26,2020/01/24,-0.2599,2019/01/25,-0.4237,2018/07/27,-0.1053
"Hoeven, John",PG,2017/01/20,2017/01/20,2019/01/18,0.0486,2018/01/19,0.0407,2017/07/21,0.012
"Whitehouse, Sheldon",MCK,2016/11/15,2016/11/15,2018/11/13,-0.0902,2017/11/14,-0.0474,2017/05/16,0.01
"Whitehouse, Sheldon",BIIB,2015/07/10,2015/07/10,2017/07/07,-0.3044,2016/07/08,-0.3653,2016/01/08,-0.2758
"Perdue Jr., David A.",TCP,2019/11/12,2019/11/12,2021/11/09,,2020/11/10,,2020/05/12,
"Hoeven, John",MCD,2016/04/22,2016/04/22,2018/04/20,0.2641,2017/04/21,0.0574,2016/10/21,-0.1001
"Whitehouse, Sheldon",MGA,2017/05/30,2017/05/30,2019/05/28,-0.0051,2018/05/29,0.413,2017/11/28,0.2145
"Cisneros, Gilbert",FOXA,2019/12/06,2019/12/06,2021/12/03,0.0045,2020/12/04,-0.1544,2020/06/05,-0.1176
"Reed, John F.",FDX,2017/03/06,2017/03/06,2019/03/04,-0.0606,2018/03/05,0.2355,2017/09/04,0.0992
"Cassidy, William",TGT,2017/03/29,2017/03/29,2019/03/27,0.4679,2018/03/28,0.2875,2017/09/27,0.0708
"Perdue Jr., David A.",SPY,2018/11/26,2018/11/26,2020/11/23,0.3388,2019/11/25,0.1731,2019/05/27,0.0585
"Roberts, Pat",GM,2015/02/05,2015/02/05,2017/02/02,-0.0138,2016/02/04,-0.2107,2015/08/06,-0.1314
"Perdue Jr., David A.",RF,2015/05/20,2015/05/20,2017/05/17,0.3775,2016/05/18,-0.0878,2015/11/18,-0.033
"Beyer, Donald S.",AAPL,2019/12/23,2019/12/23,2021/12/20,1.3949,2020/12/21,0.7836,2020/06/22,0.2586
"Roberts, Pat",AAPL,2014/03/07,2014/03/07,2016/03/04,0.357,2015/03/06,0.6912,2014/09/05,0.308
"Collins, Susan M.",MMM,2015/02/20,2015/02/20,2017/02/17,0.0982,2016/02/19,-0.0613,2015/08/21,-0.1385
"Perdue Jr., David A.",EAF,2019/05/24,2019/05/24,2021/05/21,0.3592,2020/05/22,-0.3597,2019/11/22,0.4344
"Shalala, Donna",FII,2019/03/06,2019/03/06,2021/03/03,-0.0423,2020/03/04,-0.0218,2019/09/04,0.0678
"Perdue Jr., David A.",BAC,2016/03/30,2016/03/30,2018/03/28,1.1744,2017/03/29,0.7316,2016/09/28,0.1261
"Carper, Thomas R.",DD,2012/09/13,2012/09/13,2014/09/11,0.7131,2013/09/12,0.2836,2013/03/14,0.088
"Whitehouse, Sheldon",NVDA,2016/04/19,2016/04/19,2018/04/17,5.4105,2017/04/18,1.6905,2016/10/18,0.8182
"Capito, Shelley M.",MMM,2016/04/19,2016/04/19,2018/04/17,0.296,2017/04/18,0.1192,2016/10/18,0.0056
"Capito, Shelley M.",ABT,2018/04/24,2018/04/24,2020/04/21,0.6312,2019/04/23,0.291,2018/10/23,0.1642
"Moran, Jerry",COST,2018/12/06,2018/12/06,2020/12/03,0.6332,2019/12/05,0.2805,2019/06/06,0.0852
"Hoeven, John",WMT,2018/03/05,2018/03/05,2020/03/02,0.2527,2019/03/04,0.0974,2018/09/03,0.0725
"Shalala, Donna",ALLE,2019/02/06,2019/02/06,2021/02/03,0.2443,2020/02/05,0.5137,2019/08/07,0.1016
"Shalala, Donna",LMT,2019/02/05,2019/02/05,2021/02/02,0.1028,2020/02/04,0.4286,2019/08/06,0.2091
"Collins, Susan M.",HON,2014/01/30,2014/01/30,2016/01/28,0.0731,2015/01/29,0.088,2014/07/31,0.0162
"Whitehouse, Sheldon",BA,2016/09/28,2016/09/28,2018/09/26,1.7871,2017/09/27,0.95,2017/03/29,0.3499
"Perdue Jr., David A.",RF,2018/10/24,2018/10/24,2020/10/21,-0.1832,2019/10/23,0.0243,2019/04/24,-0.0376
"Hoeven, John",MDLZ,2017/04/24,2017/04/24,2019/04/22,0.1039,2018/04/23,-0.1143,2017/10/23,-0.0951
"Capito, Shelley M.",INTC,2018/01/26,2018/01/26,2020/01/24,0.3814,2019/01/25,-0.0518,2018/07/27,-0.0162
"Collins, Susan M.",NSRGY,2014/07/23,2014/07/23,2016/07/20,0.0189,2015/07/22,-0.0283,2015/01/21,-0.0065
"Perdue Jr., David A.",DOW,2019/07/15,2019/07/15,2021/07/12,0.2481,2020/07/13,-0.1816,2020/01/13,0.0324
"Peters, Gary C.",QCOM,2015/04/14,2015/04/14,2017/04/11,-0.1939,2016/04/12,-0.2649,2015/10/13,-0.1647
"Hoeven, John",CSCO,2014/10/29,2014/10/29,2016/10/26,0.2688,2015/10/28,0.213,2015/04/29,0.2059
"Hoeven, John",ADP,2016/02/09,2016/02/09,2018/02/06,0.3804,2017/02/07,0.1886,2016/08/09,0.1085
"Perdue Jr., David A.",UHAL,2018/06/21,2018/06/21,2020/06/18,-0.1344,2019/06/20,0.0594,2018/12/20,-0.0676
"Capito, Shelley M.",HRS,2018/04/05,2018/04/05,2020/04/02,,2019/04/04,,2018/10/04,
"Perdue Jr., David A.",DIS,2016/11/28,2016/11/28,2018/11/26,0.1396,2017/11/27,0.0396,2017/05/29,0.0963
"Perdue Jr., David A.",AAPL,2016/02/16,2016/02/16,2018/02/13,0.705,2017/02/14,0.4016,2016/08/16,0.1463
"Inhofe, James M.",COHR,2017/08/30,2017/08/30,2019/08/28,-0.3876,2018/08/29,-0.1635,2018/02/28,-0.0683
"Collins, Susan M.",SRCL,2014/06/19,2014/06/19,2016/06/16,-0.1346,2015/06/18,0.1664,2014/12/18,0.1147
"Hoeven, John",CMI,2014/10/20,2014/10/20,2016/10/17,-0.0334,2015/10/19,-0.1675,2015/04/20,0.0391
"Murray, Patty",GE,2017/03/16,2017/03/16,2019/03/14,-0.6378,2018/03/15,-0.5153,2017/09/14,-0.1889
"Capito, Shelley M.",NKE,2018/04/24,2018/04/24,2020/04/21,0.2813,2019/04/23,0.3013,2018/10/23,0.091
"Perdue Jr., David A.",HBI,2018/05/01,2018/05/01,2020/04/28,-0.4715,2019/04/30,0.0069,2018/10/30,-0.0545
"Perdue Jr., David A.",CZR,2017/08/29,2017/08/29,2019/08/27,0.7072,2018/08/28,1.1351,2018/02/27,0.5083
"Perdue Jr., David A.",WPX,2019/02/06,2019/02/06,2021/02/03,,2020/02/05,,2019/08/07,
"Doggett, Lloyd",IBM,2019/12/10,2019/12/10,2021/12/07,-0.0563,2020/12/08,-0.065,2020/06/09,-0.0141
"Perdue Jr., David A.",URBN,2019/12/13,2019/12/13,2021/12/10,0.1497,2020/12/11,-0.0084,2020/06/12,-0.3426
"Perdue Jr., David A.",GPK,2018/11/01,2018/11/01,2020/10/29,0.186,2019/10/31,0.3849,2019/05/02,0.2244
"Perdue Jr., David A.",GPK,2019/08/14,2019/08/14,2021/08/11,0.5114,2020/08/12,0.1543,2020/02/12,0.2617
"Murray, Patty",GSK,2017/03/16,2017/03/16,2019/03/14,-0.0424,2018/03/15,-0.122,2017/09/14,-0.0489
"Roberts, Pat",FB,2016/06/10,2016/06/10,2018/06/08,0.6039,2017/06/09,0.2894,2016/12/09,0.0193
"Roberts, Pat",DVN,2017/11/06,2017/11/06,2019/11/04,-0.4512,2018/11/05,-0.1801,2018/05/07,-0.04
"Cassidy, William",SLB,2016/02/09,2016/02/09,2018/02/06,0.0355,2017/02/07,0.1867,2016/08/09,0.2034
"Perdue Jr., David A.",DVN,2018/02/21,2018/02/21,2020/02/19,-0.2879,2019/02/20,-0.0129,2018/08/22,0.3443
"Cassidy, William",XOM,2018/04/25,2018/04/25,2020/04/22,-0.4603,2019/04/24,0.049,2018/10/24,0.0045
"Perdue Jr., David A.",WPX,2015/07/30,2015/07/30,2017/07/27,,2016/07/28,,2016/01/28,
"Perdue Jr., David A.",FDX,2019/12/18,2019/12/18,2021/12/15,0.6092,2020/12/16,0.9309,2020/06/17,-0.0896
"Perdue Jr., David A.",BWXT,2018/12/11,2018/12/11,2020/12/08,0.4428,2019/12/10,0.4699,2019/06/11,0.1896
"Capito, Shelley M.",PG,2018/04/24,2018/04/24,2020/04/21,0.641,2019/04/23,0.4177,2018/10/23,0.1913
"Hoeven, John",SPG,2017/01/04,2017/01/04,2019/01/02,-0.095,2018/01/03,-0.0635,2017/07/05,-0.1152
"Moran, Jerry",GOOG,2018/12/06,2018/12/06,2020/12/03,0.7459,2019/12/05,0.2587,2019/06/06,-0.0099
"Perdue Jr., David A.",HYH,2016/01/20,2016/01/20,2018/01/17,1.0231,2017/01/18,0.5964,2016/07/20,0.4125
"Capito, Shelley M.",WMT,2018/04/24,2018/04/24,2020/04/21,0.5027,2019/04/23,0.1899,2018/10/23,0.1253
"Whitehouse, Sheldon",UA,2015/04/13,2015/04/13,2017/04/10,,2016/04/11,,2015/10/12,
"Perdue Jr., David A.",CTSH,2019/11/14,2019/11/14,2021/11/11,0.2955,2020/11/12,0.2206,2020/05/14,-0.2156
"Whitehouse, Sheldon",CVS,2019/08/27,2019/08/27,2021/08/24,0.3974,2020/08/25,0.0575,2020/02/25,0.0999
"Perdue Jr., David A.",BAX,2015/08/19,2015/08/19,2017/08/16,0.5171,2016/08/17,0.1892,2016/02/17,-0.0546
"Whitehouse, Sheldon",CB,2016/10/26,2016/10/26,2018/10/24,-0.0134,2017/10/25,0.2309,2017/04/26,0.1094
"Whitehouse, Sheldon",JPM,2014/04/29,2014/04/29,2016/04/26,0.1387,2015/04/28,0.1132,2014/10/28,0.0592
"Whitehouse, Sheldon",DEO,2016/05/18,2016/05/18,2018/05/16,0.3551,2017/05/17,0.1317,2016/11/16,-0.0628
"Perdue Jr., David A.",AM,2015/01/07,2015/01/07,2017/01/04,,2016/01/06,,2015/07/08,
"Perdue Jr., David A.",FDC,2017/09/27,2017/09/27,2019/09/25,,2018/09/26,,2018/03/28,
"Peters, Gary C.",NUE,2016/01/26,2016/01/26,2018/01/23,0.9046,2017/01/24,0.7069,2016/07/26,0.4714
"Capito, Shelley M.",PII,2018/04/24,2018/04/24,2020/04/21,-0.488,2019/04/23,-0.1334,2018/10/23,-0.2253
"Capito, Shelley M.",AFL,2018/04/05,2018/04/05,2020/04/02,-0.2714,2019/04/04,0.1085,2018/10/04,0.06
"Perdue Jr., David A.",FEYE,2016/06/28,2016/06/28,2018/06/26,0.033,2017/06/27,0.0281,2016/12/27,-0.1884
"Carper, Thomas R.",DD,2013/06/13,2013/06/13,2015/06/11,0.5273,2014/06/12,0.5353,2013/12/12,0.1891
"Whitehouse, Sheldon",FB,2016/09/28,2016/09/28,2018/09/26,0.2933,2017/09/27,0.2949,2017/03/29,0.1025
"Capito, Shelley M.",VFC,2018/04/24,2018/04/24,2020/04/21,-0.2732,2019/04/23,0.2059,2018/10/23,-0.0185
"Perdue Jr., David A.",HON,2016/05/05,2016/05/05,2018/05/03,0.2553,2017/05/04,0.1601,2016/11/03,-0.0401
"Capito, Shelley M.",PAYX,2016/04/19,2016/04/19,2018/04/17,0.1411,2017/04/18,0.0849,2016/10/18,0.0512
"McConnell Jr., A. M.",WFC,2017/12/05,2017/12/05,2019/12/03,-0.0995,2018/12/04,-0.0971,2018/06/05,-0.0653
"Langevin, James R.",HUYA,2019/04/20,2019/04/22,2021/04/19,-0.1844,2020/04/20,-0.2796,2019/10/21,-0.0377
"Shalala, Donna",PLNT,2019/04/16,2019/04/16,2021/04/13,0.1525,2020/04/14,-0.2355,2019/10/15,-0.1792
"Perdue Jr., David A.",GM,2018/08/27,2018/08/27,2020/08/24,-0.1927,2019/08/26,-0.0188,2019/02/25,0.0884
"Hoeven, John",WMT,2018/02/20,2018/02/20,2020/02/18,0.2357,2019/02/19,0.074,2018/08/21,-0.0017
"Hoeven, John",CAT,2018/08/03,2018/08/03,2020/07/31,-0.0374,2019/08/02,-0.092,2019/02/01,-0.0424
"Perdue Jr., David A.",AAPL,2019/01/03,2019/01/03,2020/12/31,2.7044,2020/01/02,1.0708,2019/07/04,0.4179
"Perdue Jr., David A.",BAX,2015/08/28,2015/08/28,2017/08/25,0.5925,2016/08/26,0.2206,2016/02/26,0.0331
"Roberts, Pat",AAPL,2014/07/30,2014/07/30,2016/07/27,0.0548,2015/07/29,0.2518,2015/01/28,0.1888
"Perdue Jr., David A.",HBI,2017/11/13,2017/11/13,2019/11/11,-0.1618,2018/11/12,-0.1362,2018/05/14,-0.1195
"Roberts, Pat",NVDA,2018/08/28,2018/08/28,2020/08/25,0.8558,2019/08/27,-0.3999,2019/02/26,-0.4204
"Beyer, Donald S.",TJX,2019/12/23,2019/12/23,2021/12/20,0.2037,2020/12/21,0.1135,2020/06/22,-0.1248
"Hoeven, John",IBM,2017/04/24,2017/04/24,2019/04/22,-0.1334,2018/04/23,-0.0985,2017/10/23,0.0002
"Joyce, David P.",FSTFX,2019/03/22,2019/03/22,2021/03/19,,2020/03/20,,2019/09/20,
"Perdue Jr., David A.",URBN,2019/11/29,2019/11/29,2021/11/26,0.2358,2020/11/27,0.1474,2020/05/29,-0.3323
"Perdue Jr., David A.",PEP,2018/05/22,2018/05/22,2020/05/19,0.3315,2019/05/21,0.2979,2018/11/20,0.1809
"Shalala, Donna",FNB,2019/03/06,2019/03/06,2021/03/03,0.0412,2020/03/04,-0.1659,2019/09/04,-0.1306
"Reed, John F.",ACT,2014/07/09,2014/07/09,2016/07/06,,2015/07/08,,2015/01/07,
"Shalala, Donna",WYND,2019/04/16,2019/04/16,2021/04/13,0.4866,2020/04/14,-0.4502,2019/10/15,0.0679
"Perdue Jr., David A.",MRK,2017/10/18,2017/10/18,2019/10/16,0.3292,2018/10/17,0.1194,2018/04/18,-0.073
"Courtney, Joe",BLK,2019/12/31,2019/12/31,2021/12/28,0.848,2020/12/29,0.4193,2020/06/30,0.0787
"Carper, Thomas R.",TSM,2019/11/04,2019/11/04,2021/11/01,1.1297,2020/11/02,0.5947,2020/05/04,-0.0323
"Whitehouse, Sheldon",BABA,2014/11/10,2014/11/10,2016/11/07,-0.1486,2015/11/09,-0.3024,2015/05/11,-0.2596
"Perdue Jr., David A.",VZ,2017/05/24,2017/05/24,2019/05/22,0.3098,2018/05/23,0.0772,2017/11/22,0.0368
"Cassidy, William",MSFT,2016/03/31,2016/03/31,2018/03/29,0.6359,2017/03/30,0.1891,2016/09/29,0.0446
"Capito, Shelley M.",NVS,2018/04/24,2018/04/24,2020/04/21,0.2809,2019/04/23,0.1013,2018/10/23,0.13
"Peters, Gary C.",SPG,2016/12/30,2016/12/30,2018/12/28,-0.0517,2017/12/29,-0.033,2017/06/30,-0.0828
"Roberts, Pat",NOC,2018/09/04,2018/09/04,2020/09/01,0.143,2019/09/03,0.2265,2019/03/05,-0.0465
"Shalala, Donna",PNR,2019/01/23,2019/01/23,2021/01/20,0.45,2020/01/22,0.1627,2019/07/24,-0.023
"Perdue Jr., David A.",CZR,2017/06/30,2017/06/30,2019/06/28,1.2847,2018/06/29,1.0063,2017/12/29,0.6541
"Perdue Jr., David A.",CBS,2015/02/09,2015/02/09,2017/02/06,,2016/02/08,,2015/08/10,
"Whitehouse, Sheldon",GILD,2016/01/05,2016/01/05,2018/01/02,-0.2647,2017/01/03,-0.2626,2016/07/05,-0.1505
"Perdue Jr., David A.",KO,2019/07/25,2019/07/25,2021/07/22,0.0589,2020/07/23,-0.0931,2020/01/23,0.0805
"Castor, Kathy",BIF,2019/12/27,2019/12/27,2021/12/24,0.2012,2020/12/25,-0.0563,2020/06/26,-0.2126
"Roberts, Pat",DVN,2015/03/16,2015/03/16,2017/03/13,-0.2973,2016/03/14,-0.5782,2015/09/14,-0.3323
"Cassidy, William",AAPL,2018/12/07,2018/12/07,2020/12/04,1.8516,2019/12/06,0.5702,2019/06/07,0.1018
"Perdue Jr., David A.",CIT,2015/03/12,2015/03/12,2017/03/09,,2016/03/10,,2015/09/10,
"Axne, Cynthia",SYK,2019/12/31,2019/12/31,2021/12/28,0.299,2020/12/29,0.1546,2020/06/30,-0.1456
"Perdue Jr., David A.",AXLL,2015/05/15,2015/05/15,2017/05/12,,2016/05/13,,2015/11/13,
"Perdue Jr., David A.",KN,2015/03/09,2015/03/09,2017/03/06,-0.0589,2016/03/07,-0.3637,2015/09/07,-0.1532
"Roberts, Pat",NFLX,2018/08/20,2018/08/20,2020/08/17,0.5024,2019/08/19,-0.0405,2019/02/18,0.1211
"Perdue Jr., David A.",INFY,2017/06/20,2017/06/20,2019/06/18,0.4438,2018/06/19,0.2195,2017/12/19,0.0689
"Whitehouse, Sheldon",BIIB,2015/05/07,2015/05/07,2017/05/04,-0.2973,2016/05/05,-0.3131,2015/11/05,-0.2409
"Hoeven, John",SBUX,2017/04/21,2017/04/21,2019/04/19,0.2518,2018/04/20,-0.0319,2017/10/20,-0.0932
"Perdue Jr., David A.",WPX,2015/03/12,2015/03/12,2017/03/09,,2016/03/10,,2015/09/10,
"Inhofe, James M.",AGN,2016/09/13,2016/09/13,2018/09/11,,2017/09/12,,2017/03/14,
"Perdue Jr., David A.",DISCA,2015/07/27,2015/07/27,2017/07/24,-0.1701,2016/07/25,-0.1977,2016/01/25,-0.1676
"Perdue Jr., David A.",CZR,2017/09/22,2017/09/22,2019/09/20,0.7355,2018/09/21,0.9337,2018/03/23,0.3177
"Frankel, Lois",SU,2019/12/18,2019/12/18,2021/12/15,-0.2843,2020/12/16,-0.4509,2020/06/17,-0.4375
"Perdue Jr., David A.",UN,2019/02/25,2019/02/25,2021/02/22,-0.0028,2020/02/24,0.0638,2019/08/26,0.13
"Perdue Jr., David A.",WBA,2016/05/05,2016/05/05,2018/05/03,-0.2299,2017/05/04,0.0564,2016/11/03,0.0021
"Capito, Shelley M.",MSFT,2016/04/19,2016/04/19,2018/04/17,0.7023,2017/04/18,0.1638,2016/10/18,0.0259
"Collins, Susan M.",HSIC,2014/11/10,2014/11/10,2016/11/07,0.207,2015/11/09,0.1786,2015/05/11,0.0633
"Collins, Susan M.",SYK,2016/09/08,2016/09/08,2018/09/06,0.4725,2017/09/07,0.2317,2017/03/09,0.1258
"Joyce, David P.",IJR,2019/03/04,2019/03/04,2021/03/01,0.3479,2020/03/02,-0.0829,2019/09/02,-0.0648
"Hoeven, John",DPS,2017/07/26,2017/07/26,2019/07/24,,2018/07/25,,2018/01/24,
"Perdue Jr., David A.",WMT,2017/03/14,2017/03/14,2019/03/12,0.3865,2018/03/13,0.2462,2017/09/12,0.1208
"Capito, Shelley M.",SYY,2018/04/24,2018/04/24,2020/04/21,-0.206,2019/04/23,0.1395,2018/10/23,0.1465
"Perdue Jr., David A.",GLW,2019/05/15,2019/05/15,2021/05/12,0.4602,2020/05/13,-0.3371,2019/11/13,-0.0205
"Capito, Shelley M.",PAYX,2018/04/05,2018/04/05,2020/04/02,-0.0225,2019/04/04,0.2988,2018/10/04,0.1647
"Capito, Shelley M.",WAB,2018/09/27,2018/09/27,2020/09/24,-0.4367,2019/09/26,-0.3232,2019/03/28,-0.326
"Perdue Jr., David A.",CBS,2018/07/30,2018/07/30,2020/07/27,,2019/07/29,,2019/01/28,
"Shalala, Donna",CXP,2019/06/04,2019/06/04,2021/06/01,,2020/06/02,,2019/12/03,
"Perdue Jr., David A.",DIS,2016/12/16,2016/12/16,2018/12/14,0.0839,2017/12/15,0.0677,2017/06/16,0.0127
"Perdue Jr., David A.",WLK,2016/11/08,2016/11/08,2018/11/06,0.5645,2017/11/07,0.7834,2017/05/09,0.1989
"Collins, Susan M.",DAL,2014/04/11,2014/04/11,2016/04/08,0.3956,2015/04/10,0.3093,2014/10/10,0.0107
"Whitehouse, Sheldon",VEVIX,2017/05/25,2017/05/25,2019/05/23,,2018/05/24,,2017/11/23,
"Perdue Jr., David A.",HBI,2018/02/08,2018/02/08,2020/02/06,-0.2695,2019/02/07,-0.1248,2018/08/09,-0.0644
"Whitehouse, Sheldon",ETN,2014/05/09,2014/05/09,2016/05/06,-0.1501,2015/05/08,0.0059,2014/11/07,-0.0382
"Cisneros, Gilbert",FLEX,2019/12/24,2019/12/24,2021/12/21,0.3618,2020/12/22,0.4061,2020/06/23,-0.1674
"Shalala, Donna",EDIT,2019/03/06,2019/03/06,2021/03/03,0.8982,2020/03/04,-0.0009,2019/09/04,0.0234
"Roberts, Pat",COST,2015/04/24,2015/04/24,2017/04/21,0.16,2016/04/22,0.02,2015/10/23,0.0625
"Perdue Jr., David A.",HBI,2017/08/11,2017/08/11,2019/08/09,-0.3667,2018/08/10,-0.2049,2018/02/09,-0.1815
"Capito, Shelley M.",STT,2018/02/27,2018/02/27,2020/02/25,-0.3315,2019/02/26,-0.3249,2018/08/28,-0.187
"Whitehouse, Sheldon",DIS,2016/11/15,2016/11/15,2018/11/13,0.1964,2017/11/14,0.0614,2017/05/16,0.1099
"Whitehouse, Sheldon",T,2019/04/18,2019/04/18,2021/04/15,-0.0693,2020/04/16,-0.0619,2019/10/17,0.1801
"Whitehouse, Sheldon",ETN,2018/05/24,2018/05/24,2020/05/21,-0.0082,2019/05/23,-0.0169,2018/11/22,-0.0587
"Hoeven, John",MET,2019/03/22,2019/03/22,2021/03/19,0.4552,2020/03/20,-0.3871,2019/09/20,0.1312
"Shalala, Donna",HL,2019/01/09,2019/01/09,2021/01/06,1.3774,2020/01/08,0.1704,2019/07/10,-0.4035
"Cassidy, William",XOM,2019/01/25,2019/01/25,2021/01/22,-0.3444,2020/01/24,-0.0771,2019/07/26,0.0408
"Perdue Jr., David A.",FDX,2019/05/02,2019/05/02,2021/04/29,0.5787,2020/04/30,-0.316,2019/10/31,-0.171
"Moran, Jerry",AAPL,2018/12/19,2018/12/19,2020/12/16,2.123,2019/12/18,0.7181,2019/06/19,0.2165
"Reed, John F.",HACK,2017/03/06,2017/03/06,2019/03/04,0.3886,2018/03/05,0.2174,2017/09/04,0.0386
"Shalala, Donna",RHHBY,2019/02/15,2019/02/15,2021/02/12,0.2948,2020/02/14,0.2818,2019/08/16,0.0257
"Hoeven, John",MCD,2016/02/03,2016/02/03,2018/01/31,0.404,2017/02/01,-0.005,2016/08/03,-0.0418
"Perdue Jr., David A.",BAC,2016/01/20,2016/01/20,2018/01/17,1.26,2017/01/18,0.641,2016/07/20,0.0521
"Cassidy, William",NVS,2016/03/31,2016/03/31,2018/03/29,0.1136,2017/03/30,0.0325,2016/09/29,0.0997
"Perdue Jr., David A.",URBN,2019/12/30,2019/12/30,2021/12/27,0.0632,2020/12/28,-0.0383,2020/06/29,-0.4606
"Roberts, Pat",FB,2018/08/21,2018/08/21,2020/08/18,0.5176,2019/08/20,0.0661,2019/02/19,-0.061
