name,ticker_purch,tdate_purch,bought_?,s_104,p_104,s_52,p_52,s_26,p_26
"Beyer, Donald S.",TDDXX,2020/03/02,2020/06/08,2022/06/06,,2021/06/07,,2020/12/07,
"Loeffler, Kelly",CAH,2020/04/07,2020/07/14,2022/07/12,,2021/07/13,0.1397,2021/01/12,0.1114
"Perdue Jr., David A.",AXTA,2018/08/15,2018/11/21,2020/11/18,0.1385,2019/11/20,0.1668,2019/05/22,0.0018
"Cisneros, Gilbert",MGM,2020/03/18,2020/06/24,2022/06/22,,2021/06/23,1.4672,2020/12/23,0.7793
"Gottheimer, Josh",HAE,2020/05/15,2020/08/21,2022/08/19,,2021/08/20,-0.3184,2021/02/19,0.5423
"Malinowski, Tom",CMLFU,2020/10/15,2021/01/21,2023/01/19,,2022/01/20,,2021/07/22,
"Phillips, Dean",BKNG,2020/01/27,2020/05/04,2022/05/02,,2021/05/03,0.737,2020/11/02,0.1474
"Perdue Jr., David A.",WPX,2019/01/18,2019/04/26,2021/04/23,,2020/04/24,,2019/10/25,
"Welch, Peter",MDT,2020/03/09,2020/06/15,2022/06/13,,2021/06/14,0.339,2020/12/14,0.2218
"Roberts, Pat",AMZN,2020/04/24,2020/07/31,2022/07/29,,2021/07/30,0.0433,2021/01/29,0.0037
"Beyer, Donald S.",NEE,2020/08/28,2020/12/04,2022/12/02,,2021/12/03,0.204,2021/06/04,-0.0023
"Perdue Jr., David A.",WFM,2017/03/10,2017/06/16,2019/06/14,,2018/06/15,,2017/12/15,
"Perdue Jr., David A.",MSM,2020/03/20,2020/06/26,2022/06/24,,2021/06/25,0.2806,2020/12/25,0.2403
"Roberts, Pat",DVN,2018/01/03,2018/04/11,2020/04/08,-0.7322,2019/04/10,-0.07,2018/10/10,0.1382
"Cisneros, Gilbert",SBCF,2020/11/03,2021/02/09,2023/02/07,,2022/02/08,0.1135,2021/08/10,-0.0355
"Joyce, David P.",VEA,2019/06/21,2019/09/27,2021/09/24,0.2672,2020/09/25,-0.0213,2020/03/27,-0.1978
"Schrader, Kurt",CTXS,2020/10/26,2021/02/01,2023/01/30,,2022/01/31,-0.233,2021/08/02,-0.234
"Perdue Jr., David A.",LGF-B,2018/12/17,2019/03/25,2021/03/22,0.0785,2020/03/23,-0.578,2019/09/23,-0.3708
"Beyer, Donald S.",BRK.B,2020/01/13,2020/04/20,2022/04/18,,2021/04/19,,2020/10/19,
"Inhofe, James M.",COHR,2017/10/12,2018/01/18,2020/01/16,-0.4702,2019/01/17,-0.6481,2018/07/19,-0.4728
"Brooks, Mo",DUK,2020/04/13,2020/07/20,2022/07/18,,2021/07/19,0.2759,2021/01/18,0.1233
"Carper, Thomas R.",SI,2020/11/20,2021/02/26,2023/02/24,,2022/02/25,-0.0739,2021/08/27,-0.1101
"Malinowski, Tom",TFFP,2020/06/11,2020/09/17,2022/09/15,,2021/09/16,-0.5122,2021/03/18,0.0627
"Hoeven, John",MET,2019/03/22,2019/06/28,2021/06/25,0.2218,2020/06/26,-0.2885,2019/12/27,0.028
"Cisneros, Gilbert",EBSB,2020/07/17,2020/10/23,2022/10/21,,2021/10/22,,2021/04/23,
"Frankel, Lois",BURL,2020/08/13,2020/11/19,2022/11/17,,2021/11/18,0.1903,2021/05/20,0.3796
"Whitehouse, Sheldon",WMT,2017/08/24,2017/11/30,2019/11/28,0.2258,2018/11/29,-0.0019,2018/05/31,-0.1443
"Perdue Jr., David A.",DISCA,2016/06/29,2016/10/05,2018/10/03,0.2024,2017/10/04,-0.2162,2017/04/05,0.0727
"Frankel, Lois",PPL,2020/02/10,2020/05/18,2022/05/16,,2021/05/17,0.1313,2020/11/16,0.1682
"Whitehouse, Sheldon",T,2019/04/18,2019/07/25,2021/07/22,-0.1683,2020/07/23,-0.1149,2020/01/23,0.1498
"Conaway, K. M.",SDY,2019/12/03,2020/03/10,2022/03/08,0.38,2021/03/09,0.2893,2020/09/08,0.0537
"Cisneros, Gilbert",BKNG,2020/07/13,2020/10/19,2022/10/17,,2021/10/18,0.5072,2021/04/19,0.477
"Capito, Shelley M.",KYCCF,2017/09/08,2017/12/15,2019/12/13,0.2909,2018/12/14,-0.1083,2018/06/15,0.0773
"Cisneros, Gilbert",BIIB,2020/02/07,2020/05/15,2022/05/13,,2021/05/14,-0.1116,2020/11/13,-0.2184
"Cisneros, Gilbert",COST,2020/06/12,2020/09/18,2022/09/16,,2021/09/17,0.368,2021/03/19,-0.0309
"Conaway, K. M.",ISD,2020/06/09,2020/09/15,2022/09/13,,2021/09/14,0.1852,2021/03/16,0.1103
"Roe, David P.",WFC,2020/06/23,2020/09/29,2022/09/27,,2021/09/28,0.9684,2021/03/30,0.6788
"Phillips, Dean",ETN,2020/01/08,2020/04/15,2022/04/13,,2021/04/14,0.8315,2020/10/14,0.4154
"Curtis, John",MRK,2020/03/27,2020/07/03,2022/07/01,,2021/07/02,0.0322,2021/01/01,0.0192
"Perdue Jr., David A.",VLP,2015/08/04,2015/11/10,2017/11/07,-0.1708,2016/11/08,-0.217,2016/05/10,-0.094
"Perdue Jr., David A.",RF,2015/05/20,2015/08/26,2017/08/23,0.5698,2016/08/24,0.0643,2016/02/24,-0.1945
"Lee, Susie",DOV,2020/04/09,2020/07/16,2022/07/14,,2021/07/15,0.5201,2021/01/14,0.2442
"Foxx, Virginia",CVI,2020/04/13,2020/07/20,2022/07/18,,2021/07/19,-0.3261,2021/01/18,-0.0131
"Roberts, Pat",DVN,2017/08/10,2017/11/16,2019/11/14,-0.4247,2018/11/15,-0.2014,2018/05/17,0.1094
"Perdue Jr., David A.",URBN,2019/11/29,2020/03/06,2022/03/04,0.3418,2021/03/05,0.8687,2020/09/04,0.2348
"Clark, Katherine M.",HOLX,2020/10/22,2021/01/28,2023/01/26,,2022/01/27,-0.1072,2021/07/29,-0.0319
"Gianforte, Greg",EVVTY,2020/11/13,2021/02/19,2023/02/17,,2022/02/18,-0.1765,2021/08/20,0.2152
"Capito, Shelley M.",SGAPY,2017/09/08,2017/12/15,2019/12/13,-0.1074,2018/12/14,-0.2163,2018/06/15,-0.1651
"Perdue Jr., David A.",BMY,2016/08/11,2016/11/17,2018/11/15,-0.0716,2017/11/16,0.0868,2017/05/18,-0.0473
"Cisneros, Gilbert",COST,2020/07/13,2020/10/19,2022/10/17,,2021/10/18,0.202,2021/04/19,-0.0238
"Perdue Jr., David A.",AAPL,2016/04/26,2016/08/02,2018/07/31,0.8157,2017/08/01,0.4216,2017/01/31,0.1521
"Hoeven, John",WTW,2018/02/20,2018/05/29,2020/05/26,0.3338,2019/05/28,0.1651,2018/11/27,0.0333
"Roberts, Pat",NVDA,2017/11/30,2018/03/08,2020/03/05,0.15,2019/03/07,-0.3804,2018/09/06,0.1387
"Wyden, Ronald L.",COUP,2020/06/24,2020/09/30,2022/09/28,,2021/09/29,-0.1963,2021/03/31,-0.0896
"Langevin, James R.",DIA,2019/05/23,2019/08/29,2021/08/26,0.3436,2020/08/27,0.0834,2020/02/27,-0.0021
"Doggett, Lloyd",PG,2020/05/15,2020/08/21,2022/08/19,,2021/08/20,0.0611,2021/02/19,-0.064
"Gianforte, Greg",KMTUY,2020/01/13,2020/04/20,2022/04/18,,2021/04/19,0.7295,2020/10/19,0.2936
"Crenshaw, Daniel",LUV,2020/03/26,2020/07/02,2022/06/30,,2021/07/01,0.564,2020/12/31,0.3423
"Doggett, Lloyd",PG,2020/02/19,2020/05/27,2022/05/25,,2021/05/26,0.2256,2020/11/25,0.2287
"Capito, Shelley M.",PG,2018/04/24,2018/07/31,2020/07/28,0.5881,2019/07/30,0.4997,2019/01/29,0.1671
"Wyden, Ronald L.",FB,2020/06/24,2020/09/30,2022/09/28,,2021/09/29,0.3001,2021/03/31,0.112
"Carper, Thomas R.",RTH,2020/11/20,2021/02/26,2023/02/24,,2022/02/25,0.1309,2021/08/27,0.1644
"Gottheimer, Josh",AAPL,2020/01/14,2020/04/21,2022/04/19,,2021/04/20,0.9705,2020/10/20,0.7293
"Hern, Kevin",ECL,2020/04/09,2020/07/16,2022/07/14,,2021/07/15,0.0272,2021/01/14,0.0344
"Perdue Jr., David A.",PG,2015/04/02,2015/07/09,2017/07/06,0.0787,2016/07/07,0.0446,2016/01/07,-0.0545
"Marchant, Kenny",ORLT,2020/11/19,2021/02/25,2023/02/23,,2022/02/24,0.3973,2021/08/26,0.3403
"Perdue Jr., David A.",PFE,2017/03/02,2017/06/08,2019/06/06,0.3416,2018/06/07,0.1441,2017/12/07,0.1099
"Perdue Jr., David A.",KN,2015/04/17,2015/07/24,2017/07/21,-0.0253,2016/07/22,-0.0794,2016/01/22,-0.259
"Mast, Brian",IPWR,2020/12/24,2021/04/01,2023/03/30,,2022/03/31,,2021/09/30,0.1362
"Capito, Shelley M.",T,2018/04/05,2018/07/12,2020/07/09,-0.0769,2019/07/11,0.0478,2019/01/10,-0.0609
"Phillips, Dean",NOW,2020/09/23,2020/12/30,2022/12/28,,2021/12/29,0.1899,2021/06/30,0.0081
"Loeffler, Kelly",RTX,2020/04/07,2020/07/14,2022/07/12,,2021/07/13,0.4411,2021/01/12,0.1872
"Beyer, Donald S.",ILMN,2020/01/10,2020/04/17,2022/04/15,,2021/04/16,0.2714,2020/10/16,0.0556
"Green, Mark",USDP,2020/08/28,2020/12/04,2022/12/02,,2021/12/03,0.3403,2021/06/04,0.7503
"Gottheimer, Josh",PHR,2020/12/21,2021/03/29,2023/03/27,,2022/03/28,,2021/09/27,0.2338
"Marshall, Roger W.",ROKU,2020/05/19,2020/08/25,2022/08/23,,2021/08/24,1.4319,2021/02/23,1.7343
"Lamborn, Doug",NTAP,2020/11/04,2021/02/10,2023/02/08,,2022/02/09,0.3107,2021/08/11,0.19
"Green, Mark",MPLX,2020/09/16,2020/12/23,2022/12/21,,2021/12/22,0.2882,2021/06/23,0.342
"Inhofe, James M.",HBI,2017/04/20,2017/07/27,2019/07/25,-0.2946,2018/07/26,-0.0589,2018/01/25,-0.0082
"Roberts, Pat",MSFT,2020/03/26,2020/07/02,2022/06/30,,2021/07/01,0.3109,2020/12/31,0.0718
"Shalala, Donna",FIVE,2019/04/03,2019/07/10,2021/07/07,0.5137,2020/07/08,-0.2142,2020/01/08,-0.0396
"Garcia, Mike",FAS,2020/10/26,2021/02/01,2023/01/30,,2022/01/31,1.1217,2021/08/02,0.8731
"Carper, Thomas R.",ABT,2015/02/12,2015/05/21,2017/05/18,-0.1238,2016/05/19,-0.2416,2015/11/19,-0.0691
"Lowenthal, Alan S.",FIDSX,2020/06/11,2020/09/17,2022/09/15,,2021/09/16,,2021/03/18,
"Capito, Shelley M.",CB,2018/04/24,2018/07/31,2020/07/28,-0.0527,2019/07/30,0.0981,2019/01/29,-0.0576
"Perdue Jr., David A.",ALB,2019/10/29,2020/02/04,2022/02/01,1.5768,2021/02/02,0.9465,2020/08/04,-0.0282
"Carper, Thomas R.",RODM,2020/04/02,2020/07/09,2022/07/07,,2021/07/08,0.2345,2021/01/07,0.1733
"Inhofe, James M.",INTU,2018/08/16,2018/11/22,2020/11/19,0.8131,2019/11/21,0.3877,2019/05/23,0.2388
"Whitehouse, Sheldon",PCAR,2014/11/25,2015/03/03,2017/02/28,0.0384,2016/03/01,-0.1941,2015/09/01,-0.1126
"Whitehouse, Sheldon",VDC,2014/05/09,2014/08/15,2016/08/12,0.2267,2015/08/14,0.1328,2015/02/13,0.1053
"Hoeven, John",WTW,2018/07/26,2018/11/01,2020/10/29,0.3253,2019/10/31,0.3031,2019/05/02,0.2316
"Gianforte, Greg",TEF,2020/03/18,2020/06/24,2022/06/22,,2021/06/23,-0.0073,2020/12/23,-0.1522
"Gottheimer, Josh",UBSI,2020/01/10,2020/04/17,2022/04/15,,2021/04/16,0.6004,2020/10/16,-0.0234
"Carper, Thomas R.",PAAS,2020/11/20,2021/02/26,2023/02/24,,2022/02/25,-0.3175,2021/08/27,-0.2483
"Rice, Tom",TDY,2020/01/08,2020/04/15,2022/04/13,,2021/04/14,0.3614,2020/10/14,0.0382
"Whitehouse, Sheldon",BIIB,2015/07/10,2015/10/16,2017/10/13,0.2426,2016/10/14,0.0879,2016/04/15,-0.0067
"Cisneros, Gilbert",LB,2020/02/07,2020/05/15,2022/05/13,,2021/05/14,,2020/11/13,
"Green, Mark",ET,2020/10/05,2021/01/11,2023/01/09,,2022/01/10,0.3603,2021/07/12,0.5565
"Perdue Jr., David A.",TRGP,2016/04/20,2016/07/27,2018/07/25,0.3712,2017/07/26,0.2221,2017/01/25,0.5611
"Perdue Jr., David A.",DISCA,2015/08/05,2015/11/11,2017/11/08,-0.4387,2016/11/09,-0.1691,2016/05/11,-0.0548
"Perdue Jr., David A.",DIS,2016/11/10,2017/02/16,2019/02/14,0.0004,2018/02/15,-0.0519,2017/08/17,-0.0771
"Phillips, Dean",MGM,2020/04/02,2020/07/09,2022/07/07,,2021/07/08,1.5186,2021/01/07,0.9494
"Toomey, Patrick J.",BAC,2017/01/25,2017/05/03,2019/05/01,0.2961,2018/05/02,0.2655,2017/11/01,0.1691
"Cisneros, Gilbert",EL,2020/09/02,2020/12/09,2022/12/07,,2021/12/08,0.4318,2021/06/09,0.2091
"Reed, John F.",IYT,2017/06/19,2017/09/25,2019/09/23,0.0754,2018/09/24,0.1787,2018/03/26,0.0587
"Kinzinger, Adam",PS,2020/04/08,2020/07/15,2022/07/13,,2021/07/14,,2021/01/13,
"Capito, Shelley M.",NPSND,2017/09/08,2017/12/15,2019/12/13,,2018/12/14,,2018/06/15,
"Beyer, Donald S.",NEE,2020/01/14,2020/04/21,2022/04/19,,2021/04/20,0.3691,2020/10/20,0.2864
"Gottheimer, Josh",CENT,2020/01/10,2020/04/17,2022/04/15,,2021/04/16,0.8066,2020/10/16,0.3585
"Perdue Jr., David A.",FOXA,2016/02/05,2016/05/13,2018/05/11,,2017/05/12,,2016/11/11,
"Phillips, Dean",BKNG,2020/03/05,2020/06/11,2022/06/09,,2021/06/10,0.4263,2020/12/10,0.3085
"Gianforte, Greg",OSW,2020/12/15,2021/03/23,2023/03/21,,2022/03/22,-0.0071,2021/09/21,-0.0842
"Green, Mark",NGL,2020/11/09,2021/02/15,2023/02/13,,2022/02/14,-0.1502,2021/08/16,-0.4259
"Perdue Jr., David A.",LGF-B,2019/07/19,2019/10/25,2021/10/22,0.6847,2020/10/23,-0.0912,2020/04/24,-0.1427
"Curtis, John",UNH,2020/03/27,2020/07/03,2022/07/01,,2021/07/02,0.3499,2021/01/01,0.1487
"Loeffler, Kelly",DD,2020/03/10,2020/06/16,2022/06/14,,2021/06/15,0.5284,2020/12/15,0.2538
"Gianforte, Greg",IFNNY,2020/03/27,2020/07/03,2022/07/01,,2021/07/02,0.6353,2021/01/01,0.6282
"Carper, Thomas R.",CEF,2020/11/20,2021/02/26,2023/02/24,,2022/02/25,0.0025,2021/08/27,-0.026
"Hoeven, John",PEP,2014/08/26,2014/12/02,2016/11/29,0.0258,2015/12/01,0.0052,2015/06/02,-0.0423
"Wyden, Ronald L.",COST,2020/06/24,2020/09/30,2022/09/28,,2021/09/29,0.2765,2021/03/31,-0.0031
"Green, Mark",ET,2020/06/10,2020/09/16,2022/09/14,,2021/09/15,0.5594,2021/03/17,0.3599
"Whitehouse, Sheldon",BAC,2017/05/16,2017/08/22,2019/08/20,0.1327,2018/08/21,0.308,2018/02/20,0.3466
"Toomey, Patrick J.",VZ,2015/06/04,2015/09/10,2017/09/07,0.0291,2016/09/08,0.1839,2016/03/10,0.1546
"Carper, Thomas R.",ABBV,2020/11/20,2021/02/26,2023/02/24,,2022/02/25,0.3855,2021/08/27,0.1221
"Murray, Patty",GM,2017/03/16,2017/06/22,2019/06/20,0.0821,2018/06/21,0.2119,2017/12/21,0.2446
"Gottheimer, Josh",PSX,2020/06/05,2020/09/11,2022/09/09,,2021/09/10,0.1923,2021/03/12,0.5728
"Perlmutter, Ed",COST,2020/10/07,2021/01/13,2023/01/11,,2022/01/12,0.4377,2021/07/14,0.1175
"Wyden, Ronald L.",KR,2020/08/05,2020/11/11,2022/11/09,,2021/11/10,0.3113,2021/05/12,0.1688
"Shalala, Donna",ALLE,2019/02/20,2019/05/29,2021/05/26,0.424,2020/05/27,0.0126,2019/11/27,0.2446
"Perdue Jr., David A.",INFY,2017/06/20,2017/09/26,2019/09/24,0.5476,2018/09/25,0.4051,2018/03/27,0.2384
"Marchant, Kenny",LUV,2020/11/17,2021/02/23,2023/02/21,,2022/02/22,-0.1828,2021/08/24,-0.0996
"Roberts, Pat",NFLX,2020/09/04,2020/12/11,2022/12/09,,2021/12/10,0.2258,2021/06/11,-0.019
"Perdue Jr., David A.",LGF-B,2019/02/08,2019/05/17,2021/05/14,-0.0444,2020/05/15,-0.5054,2019/11/15,-0.345
"Roe, David P.",C,2020/06/23,2020/09/29,2022/09/27,,2021/09/28,0.6941,2021/03/30,0.7023
"Whitehouse, Sheldon",KORS,2015/02/24,2015/06/02,2017/05/30,,2016/05/31,,2015/12/01,
"Perdue Jr., David A.",DVN,2015/07/29,2015/11/04,2017/11/01,-0.1795,2016/11/02,-0.1784,2016/05/04,-0.3118
"Reed, John F.",MYL,2015/02/20,2015/05/29,2017/05/26,,2016/05/27,,2015/11/27,
"Wyden, Ronald L.",AMAT,2020/04/06,2020/07/13,2022/07/11,,2021/07/12,1.1703,2021/01/11,0.5375
"Lee, Susie",ECL,2020/08/27,2020/12/03,2022/12/01,,2021/12/02,0.0091,2021/06/03,-0.0342
"Lee, Susie",AMP,2020/04/08,2020/07/15,2022/07/13,,2021/07/14,0.6267,2021/01/13,0.3317
"Toomey, Patrick J.",SPY160219P00180000,2016/01/19,2016/04/26,2018/04/24,,2017/04/25,,2016/10/25,
"Roberts, Pat",NFLX,2020/01/13,2020/04/20,2022/04/18,,2021/04/19,0.2593,2020/10/19,0.2196
"Perdue Jr., David A.",MPLX,2019/02/04,2019/05/13,2021/05/10,-0.0802,2020/05/11,-0.4377,2019/11/11,-0.2129
"Hoeven, John",BMEZ,2020/01/29,2020/05/06,2022/05/04,,2021/05/05,0.3966,2020/11/04,0.2801
"Carper, Thomas R.",HRS,2017/08/31,2017/12/07,2019/12/05,,2018/12/06,,2018/06/07,
"Whitehouse, Sheldon",GE,2016/05/04,2016/08/10,2018/08/08,-0.5817,2017/08/09,-0.1816,2017/02/08,-0.0598
"Malinowski, Tom",APEN,2020/10/30,2021/02/05,2023/02/03,,2022/02/04,0.0266,2021/08/06,0.7175
"Curtis, John",SBUX,2020/03/27,2020/07/03,2022/07/01,,2021/07/02,0.5304,2021/01/01,0.4026
"Phillips, Dean",DFS,2020/04/02,2020/07/09,2022/07/07,,2021/07/08,1.4612,2021/01/07,1.0798
"Perdue Jr., David A.",NKE,2016/06/27,2016/10/03,2018/10/01,0.6147,2017/10/02,-0.0147,2017/04/03,0.0525
"Miller, Carol D.",KHC,2019/02/01,2019/05/10,2021/05/07,0.3415,2020/05/08,-0.0901,2019/11/08,0.0157
"Roberts, Pat",NVDA,2020/03/06,2020/06/12,2022/06/10,,2021/06/11,0.9778,2020/12/11,0.4446
"Perdue Jr., David A.",AXTA,2017/10/02,2018/01/08,2020/01/06,-0.0783,2019/01/07,-0.2699,2018/07/09,-0.0671
"Collins, Susan M.",FB,2014/03/07,2014/06/13,2016/06/10,0.8196,2015/06/12,0.2678,2014/12/12,0.2104
"Perdue Jr., David A.",BAX,2015/08/04,2015/11/10,2017/11/07,0.7103,2016/11/08,0.2672,2016/05/10,0.1982
"Hoeven, John",MCD,2016/08/22,2016/11/28,2018/11/26,0.5124,2017/11/27,0.3931,2017/05/29,0.2385
"Perdue Jr., David A.",LGF-B,2019/11/12,2020/02/18,2022/02/15,0.2807,2021/02/16,0.2901,2020/08/18,-0.2213
"Gottheimer, Josh",BIDU,2020/01/10,2020/04/17,2022/04/15,,2021/04/16,1.0375,2020/10/16,0.263
"Murray, Patty",GSK,2017/03/16,2017/06/22,2019/06/20,-0.0773,2018/06/21,-0.0763,2017/12/21,-0.194
"Perdue Jr., David A.",HBI,2017/08/14,2017/11/20,2019/11/18,-0.2106,2018/11/19,-0.2399,2018/05/21,-0.0662
"Beyer, Donald S.",GH,2020/02/14,2020/05/22,2022/05/20,,2021/05/21,0.2645,2020/11/20,0.1556
"Perdue Jr., David A.",DISCA,2015/03/18,2015/06/24,2017/06/21,-0.2507,2016/06/22,-0.2321,2015/12/23,-0.2039
"Perdue Jr., David A.",AMZN,2017/02/08,2017/05/17,2019/05/15,0.9414,2018/05/16,0.665,2017/11/15,0.1832
"Loeffler, Kelly",ICE,2020/05/20,2020/08/26,2022/08/24,,2021/08/25,0.1248,2021/02/24,0.0622
"Doggett, Lloyd",IBM,2020/12/11,2021/03/19,2023/03/17,,2022/03/18,0.0312,2021/09/17,0.0463
"Evans, Dwight",AEP,2020/03/02,2020/06/08,2022/06/06,,2021/06/07,-0.0077,2020/12/07,-0.0359
"McCaul, Michael T.",ZTS,2020/11/25,2021/03/03,2023/03/01,,2022/03/02,0.2801,2021/09/01,0.3441
"Yarmuth, John A.",COST,2020/03/19,2020/06/25,2022/06/23,,2021/06/24,0.3198,2020/12/24,0.2183
"Green, Mark",GLOP,2020/07/02,2020/10/08,2022/10/06,,2021/10/07,0.3296,2021/04/08,-0.207
"Perdue Jr., David A.",WLK,2016/09/28,2017/01/04,2019/01/02,0.1512,2018/01/03,0.8625,2017/07/05,0.1475
"Lee, Susie",MAT,2020/09/18,2020/12/25,2022/12/23,,2021/12/24,0.1812,2021/06/25,0.1233
"Perdue Jr., David A.",HBI,2017/10/18,2018/01/24,2020/01/22,-0.3811,2019/01/23,-0.3651,2018/07/25,-0.0625
"Perdue Jr., David A.",PYPL,2017/12/26,2018/04/03,2020/03/31,0.3061,2019/04/02,0.4145,2018/10/02,0.1642
"Perdue Jr., David A.",BAX,2015/08/27,2015/12/03,2017/11/30,0.7509,2016/12/01,0.1822,2016/06/02,0.1636
"Cisneros, Gilbert",ERIC,2020/11/04,2021/02/10,2023/02/08,,2022/02/09,-0.0644,2021/08/11,-0.1471
"Carper, Thomas R.",BAH,2020/11/20,2021/02/26,2023/02/24,,2022/02/25,-0.0268,2021/08/27,0.0373
"Phillips, Dean",NFLX,2020/04/02,2020/07/09,2022/07/07,,2021/07/08,0.0585,2021/01/07,0.017
"Moran, Jerry",CVX,2020/08/21,2020/11/27,2022/11/25,,2021/11/26,0.2421,2021/05/28,0.1307
"Beyer, Donald S.",LDNXF,2020/02/18,2020/05/26,2022/05/24,,2021/05/25,0.0929,2020/11/24,0.0334
"Gottheimer, Josh",KMTUY,2020/01/30,2020/05/07,2022/05/05,,2021/05/06,0.6371,2020/11/05,0.2275
"Murray, Patty",UTX,2017/03/16,2017/06/22,2019/06/20,,2018/06/21,,2017/12/21,
"Hern, Kevin",MMP,2020/03/26,2020/07/02,2022/06/30,,2021/07/01,0.1438,2020/12/31,-0.0167
"Foxx, Virginia",WMT,2020/08/28,2020/12/04,2022/12/02,,2021/12/03,-0.0805,2021/06/04,-0.0456
"Gottheimer, Josh",ADYEY,2020/03/26,2020/07/02,2022/06/30,,2021/07/01,0.6174,2020/12/31,0.5574
"Green, Mark",USDP,2020/06/10,2020/09/16,2022/09/14,,2021/09/15,0.9388,2021/03/17,0.607
"Perdue Jr., David A.",BMY,2017/03/22,2017/06/28,2019/06/26,-0.1929,2018/06/27,-0.0271,2017/12/27,0.0996
"Whitehouse, Sheldon",MGA,2017/05/30,2017/09/05,2019/09/03,0.0197,2018/09/04,0.0957,2018/03/06,0.0918
"Capito, Shelley M.",JPM,2018/10/16,2019/01/22,2021/01/19,0.3539,2020/01/21,0.3356,2019/07/23,0.1242
"Loeffler, Kelly",AMZN,2020/02/24,2020/06/01,2022/05/30,,2021/05/31,0.3127,2020/11/30,0.2912
"Perlmutter, Ed",SQ,2020/09/18,2020/12/25,2022/12/23,,2021/12/24,-0.2512,2021/06/25,0.065
"Perdue Jr., David A.",LGF-B,2018/12/12,2019/03/20,2021/03/17,0.0599,2020/03/18,-0.6798,2019/09/18,-0.3205
"Phillips, Dean",CMA,2020/02/28,2020/06/05,2022/06/03,,2021/06/04,0.6531,2020/12/04,0.1424
"Rutherford, John",CMCSA,2020/08/18,2020/11/24,2022/11/22,,2021/11/23,0.0158,2021/05/25,0.091
"Capito, Shelley M.",AZN,2017/09/08,2017/12/15,2019/12/13,0.4658,2018/12/14,0.1831,2018/06/15,0.1018
"Gottheimer, Josh",CRY,2020/10/16,2021/01/22,2023/01/20,,2022/01/21,,2021/07/23,
"Pelosi, Nancy",MSFT,2020/02/20,2020/05/28,2022/05/26,,2021/05/27,0.3736,2020/11/26,0.1805
"Perdue Jr., David A.",DISCA,2017/11/20,2018/02/26,2020/02/24,0.1508,2019/02/25,0.1951,2018/08/27,0.1657
"Beyer, Donald S.",EL,2020/11/18,2021/02/24,2023/02/22,,2022/02/23,0.0065,2021/08/25,0.1498
"Lee, Susie",CCC,2020/11/11,2021/02/17,2023/02/15,,2022/02/16,,2021/08/18,
"Gianforte, Greg",CHL,2020/01/13,2020/04/20,2022/04/18,,2021/04/19,,2020/10/19,
"Kinzinger, Adam",AAL,2020/04/23,2020/07/30,2022/07/28,,2021/07/29,0.908,2021/01/28,0.7143
"Perdue Jr., David A.",PAA,2019/10/23,2020/01/29,2022/01/26,-0.3924,2021/01/27,-0.5057,2020/07/29,-0.5507
"Gottheimer, Josh",HQY,2020/03/26,2020/07/02,2022/06/30,,2021/07/01,0.367,2020/12/31,0.1638
"Toomey, Patrick J.",TSLA,2020/07/07,2020/10/13,2022/10/11,,2021/10/12,0.8169,2021/04/13,0.6642
"Gianforte, Greg",MRWSY,2020/03/18,2020/06/24,2022/06/22,,2021/06/23,,2020/12/23,
"Wyden, Ronald L.",T,2020/04/06,2020/07/13,2022/07/11,,2021/07/12,-0.0502,2021/01/11,-0.0353
"Murray, Patty",CMA,2017/03/16,2017/06/22,2019/06/20,-0.0369,2018/06/21,0.3318,2017/12/21,0.2199
"Phillips, Dean",XLNX,2020/09/23,2020/12/30,2022/12/28,,2021/12/29,0.5472,2021/06/30,0.0115
"Hoeven, John",TJX,2016/08/23,2016/11/29,2018/11/27,0.1567,2017/11/28,-0.09,2017/05/30,-0.0468
"Perdue Jr., David A.",GPK,2018/11/28,2019/03/06,2021/03/03,0.3286,2020/03/04,0.1663,2019/09/04,0.0967
"Hern, Kevin",INTC,2020/07/27,2020/11/02,2022/10/31,,2021/11/01,0.1041,2021/05/03,0.2847
"Gottheimer, Josh",CVET,2020/08/12,2020/11/18,2022/11/16,,2021/11/17,-0.2792,2021/05/19,0.015
"Green, Mark",ET,2020/08/12,2020/11/18,2022/11/16,,2021/11/17,0.5784,2021/05/19,0.7336
"Whitehouse, Sheldon",XER.BE,2016/05/04,2016/08/10,2018/08/08,0.0197,2017/08/09,0.2293,2017/02/08,0.1067
"Perdue Jr., David A.",KHC,2016/11/18,2017/02/24,2019/02/22,-0.6217,2018/02/23,-0.2678,2017/08/25,-0.1105
"Conaway, K. M.",DRI,2020/11/30,2021/03/08,2023/03/06,,2022/03/07,-0.1266,2021/09/06,0.0321
"Gianforte, Greg",DASTY,2020/12/08,2021/03/16,2023/03/14,,2022/03/15,0.0893,2021/09/14,0.3484
"Roberts, Pat",HD,2016/06/29,2016/10/05,2018/10/03,0.5986,2017/10/04,0.2902,2017/04/05,0.15
"Perdue Jr., David A.",MRK,2017/09/27,2018/01/03,2020/01/01,0.6264,2019/01/02,0.3419,2018/07/04,0.0965
"Cisneros, Gilbert",ICUI,2020/09/23,2020/12/30,2022/12/28,,2021/12/29,0.1122,2021/06/30,-0.0476
"Green, Mark",GMLP,2020/08/11,2020/11/17,2022/11/15,,2021/11/16,,2021/05/18,
