name,ticker_purch,tdate_purch,bought_?,s_104,p_104,s_52,p_52,s_26,p_26
"Whitehouse, Sheldon",BRK-B,2016/10/26,2016/10/26,2018/10/24,0.4023,2017/10/25,0.3132,2017/04/26,0.1691
"Perdue Jr., David A.",MPLX,2019/01/31,2019/01/31,2021/01/28,-0.3599,2020/01/30,-0.3346,2019/08/01,-0.1586
"Cisneros, Gilbert",CYRX,2020/02/06,2020/02/06,2022/02/03,1.028,2021/02/04,2.6177,2020/08/06,0.8539
"Whitehouse, Sheldon",C,2018/05/07,2018/05/07,2020/05/04,-0.347,2019/05/06,0.0192,2018/11/05,-0.0225
"Gianforte, Greg",VOD,2020/03/18,2020/03/18,2022/03/16,0.3028,2021/03/17,0.5283,2020/09/16,0.1308
"Carper, Thomas R.",AAPL,2015/05/14,2015/05/14,2017/05/11,0.1963,2016/05/12,-0.2885,2015/11/12,-0.0925
"Brooks, Mo",PFE,2020/03/17,2020/03/17,2022/03/15,0.735,2021/03/16,0.1862,2020/09/15,0.1727
"Beyer, Donald S.",DIS,2019/12/24,2019/12/24,2021/12/21,0.0308,2020/12/22,0.175,2020/06/23,-0.1948
"Roberts, Pat",LMT,2018/01/17,2018/01/17,2020/01/15,0.2576,2019/01/16,-0.1798,2018/07/18,-0.0435
"Cisneros, Gilbert",DXC,2020/03/18,2020/03/18,2022/03/16,2.6735,2021/03/17,2.2137,2020/09/16,1.2256
"Capito, Shelley M.",HLT,2017/09/12,2017/09/12,2019/09/10,0.3987,2018/09/11,0.1652,2018/03/13,0.2348
"Joyce, David P.",SPY,2019/06/21,2019/06/21,2021/06/18,0.4128,2020/06/19,0.0537,2019/12/20,0.0884
"Gianforte, Greg",JAPAY,2020/11/13,2020/11/13,2022/11/11,,2021/11/12,0.0182,2021/05/14,-0.0172
"Gianforte, Greg",ANZBY,2020/03/18,2020/03/18,2022/03/16,1.0488,2021/03/17,1.2733,2020/09/16,0.3143
"Collins, Susan M.",SYK,2016/09/08,2016/09/08,2018/09/06,0.4725,2017/09/07,0.2317,2017/03/09,0.1258
"Gianforte, Greg",TEVA,2020/11/13,2020/11/13,2022/11/11,,2021/11/12,0.0058,2021/05/14,0.1231
"Castor, Kathy",BRK.B,2020/05/04,2020/05/04,2022/05/02,,2021/05/03,,2020/11/02,
"Perdue Jr., David A.",HBI,2017/10/06,2017/10/06,2019/10/04,-0.3809,2018/10/05,-0.2676,2018/04/06,-0.1965
"Foxx, Virginia",CVI,2020/02/07,2020/02/07,2022/02/04,-0.3794,2021/02/05,-0.4524,2020/08/07,-0.4975
"Perdue Jr., David A.",BWXT,2018/12/06,2018/12/06,2020/12/03,0.367,2019/12/05,0.4339,2019/06/06,0.1475
"Gottheimer, Josh",MSFT,2020/03/06,2020/03/06,2022/03/04,0.8264,2021/03/05,0.4407,2020/09/04,0.3273
"Murray, Patty",SLB,2017/03/16,2017/03/16,2019/03/14,-0.4582,2018/03/15,-0.1742,2017/09/14,-0.1542
"Gianforte, Greg",RWEOY,2020/03/18,2020/03/18,2022/03/16,0.7147,2021/03/17,0.557,2020/09/16,0.5618
"Lee, Susie",STOR,2020/08/27,2020/08/27,2022/08/25,,2021/08/26,0.3211,2021/02/25,0.295
"Perdue Jr., David A.",BOIVF,2018/06/28,2018/06/28,2020/06/25,-0.2984,2019/06/27,-0.0415,2018/12/27,-0.1508
"Capito, Shelley M.",JNJ,2016/04/19,2016/04/19,2018/04/17,0.1578,2017/04/18,0.0838,2016/10/18,0.0364
"Perdue Jr., David A.",FDX,2019/05/02,2019/05/02,2021/04/29,0.5787,2020/04/30,-0.316,2019/10/31,-0.171
"Loeffler, Kelly",EMR,2020/03/20,2020/03/20,2022/03/18,1.0927,2021/03/19,0.9343,2020/09/18,0.5039
"Cisneros, Gilbert",ALXN,2020/03/18,2020/03/18,2022/03/16,,2021/03/17,,2020/09/16,
"Gianforte, Greg",BNTGY,2020/03/18,2020/03/18,2022/03/16,1.4914,2021/03/17,1.6097,2020/09/16,1.1011
"Brooks, Mo",D,2020/04/29,2020/04/29,2022/04/27,,2021/04/28,-0.0148,2020/10/28,0.0197
"Gottheimer, Josh",CMP,2020/01/10,2020/01/10,2022/01/07,-0.0623,2021/01/08,0.0828,2020/07/10,-0.1768
"Curtis, John",DE,2020/03/27,2020/03/27,2022/03/25,2.1883,2021/03/26,1.7296,2020/09/25,0.606
"Conaway, K. M.",GSLC,2019/12/10,2019/12/10,2021/12/07,0.4766,2020/12/08,0.179,2020/06/09,0.0219
"Carper, Thomas R.",NXTG,2020/07/07,2020/07/07,2022/07/05,,2021/07/06,0.3567,2021/01/05,0.2553
"Hern, Kevin",QSY,2020/02/14,2020/02/14,2022/02/11,-0.3443,2021/02/12,-0.438,2020/08/14,-0.5504
"Roberts, Pat",WMT,2018/02/20,2018/02/20,2020/02/18,0.2357,2019/02/19,0.074,2018/08/21,-0.0017
"Green, Mark",MMLP,2020/10/05,2020/10/05,2022/10/03,,2021/10/04,1.5611,2021/04/05,0.8321
"Cisneros, Gilbert",DISCA,2020/03/18,2020/03/18,2022/03/16,0.3285,2021/03/17,2.7827,2020/09/16,0.2636
"Timmons, William R.",JNJ,2020/05/28,2020/05/28,2022/05/26,,2021/05/27,0.1518,2020/11/26,-0.0205
"Pelosi, Nancy",AAPL,2020/12/22,2020/12/22,2022/12/20,,2021/12/21,0.2964,2021/06/22,0.0062
"Gianforte, Greg",TOT,2020/03/19,2020/03/19,2022/03/17,,2021/03/18,,2020/09/17,
"Hoeven, John",BUD,2014/04/28,2014/04/28,2016/04/25,0.1661,2015/04/27,0.1361,2014/10/27,-0.022
"Hoeven, John",IVZ,2019/03/22,2019/03/22,2021/03/19,0.3074,2020/03/20,-0.5204,2019/09/20,-0.1134
"Conaway, K. M.",VZ,2020/05/19,2020/05/19,2022/05/17,,2021/05/18,0.0389,2020/11/17,0.1048
"Hern, Kevin",ACN,2020/05/15,2020/05/15,2022/05/13,,2021/05/14,0.6062,2020/11/13,0.3281
"Axne, Cynthia",BF.B,2019/02/15,2019/02/15,2021/02/12,,2020/02/14,,2019/08/16,
"Collins, Susan M.",APH,2014/11/10,2014/11/10,2016/11/07,0.3038,2015/11/09,0.0782,2015/05/11,0.119
"Perdue Jr., David A.",PAA,2016/07/15,2016/07/15,2018/07/13,-0.1989,2017/07/14,-0.0887,2017/01/13,0.0837
"Langevin, James R.",DIA,2020/03/05,2020/03/05,2022/03/03,0.2902,2021/03/04,0.1796,2020/09/03,0.09
"Murray, Patty",TUP,2017/03/16,2017/03/16,2019/03/14,-0.5543,2018/03/15,-0.203,2017/09/14,-0.0219
"Beyer, Donald S.",CYRX,2020/01/13,2020/01/13,2022/01/10,1.6542,2021/01/11,2.2031,2020/07/13,0.918
"Cisneros, Gilbert",EDU,2020/12/31,2020/12/31,2022/12/29,,2021/12/30,-0.889,2021/07/01,-0.56
"Langevin, James R.",DIA,2020/03/06,2020/03/06,2022/03/04,0.3066,2021/03/05,0.2174,2020/09/04,0.0981
"Cisneros, Gilbert",DXC,2019/12/06,2019/12/06,2021/12/03,-0.1787,2020/12/04,-0.3371,2020/06/05,-0.4973
"Lowenthal, Alan S.",TMUS,2020/02/11,2020/02/11,2022/02/08,0.3226,2021/02/09,0.3308,2020/08/11,0.2214
"Perdue Jr., David A.",DISCA,2017/11/13,2017/11/13,2019/11/11,0.8245,2018/11/12,0.942,2018/05/14,0.4059
"Perdue Jr., David A.",C,2018/04/24,2018/04/24,2020/04/21,-0.3945,2019/04/23,-0.0096,2018/10/23,-0.0702
"Hoeven, John",T,2017/01/20,2017/01/20,2019/01/18,-0.2599,2018/01/19,-0.1064,2017/07/21,-0.1237
"Phillips, Dean",CMCSA,2020/04/17,2020/04/17,2022/04/15,,2021/04/16,0.4412,2020/10/16,0.1885
"Perdue Jr., David A.",COST,2017/03/22,2017/03/22,2019/03/20,0.4157,2018/03/21,0.1162,2017/09/20,-0.032
"Perdue Jr., David A.",RF,2020/03/16,2020/03/16,2022/03/14,1.7024,2021/03/15,1.5473,2020/09/14,0.4006
"Davis, Susan A.",FB,2020/03/16,2020/03/16,2022/03/14,0.2511,2021/03/15,0.8015,2020/09/14,0.7945
"Beyer, Donald S.",TJX,2020/01/27,2020/01/27,2022/01/24,0.112,2021/01/25,0.0815,2020/07/27,-0.1403
"Cisneros, Gilbert",SQ,2020/01/29,2020/01/29,2022/01/26,0.5366,2021/01/27,1.6902,2020/07/29,0.6777
"Blumenauer, Earl",MDT,2020/04/03,2020/04/03,2022/04/01,,2021/04/02,0.3862,2020/10/02,0.1848
"Beyer, Donald S.",EL,2020/10/08,2020/10/08,2022/10/06,,2021/10/07,0.4202,2021/04/08,0.3312
"Foxx, Virginia",GSK,2020/04/13,2020/04/13,2022/04/11,,2021/04/12,-0.0728,2020/10/12,-0.036
"Brooks, Susan W.",CVX,2020/04/06,2020/04/06,2022/04/04,,2021/04/05,0.3422,2020/10/05,-0.0832
"Capito, Shelley M.",PG,2018/12/13,2018/12/13,2020/12/10,0.4195,2019/12/12,0.303,2019/06/13,0.1525
"Moran, Jerry",AAPL,2018/12/19,2018/12/19,2020/12/16,2.123,2019/12/18,0.7181,2019/06/19,0.2165
"Cisneros, Gilbert",AKAM,2020/03/18,2020/03/18,2022/03/16,0.2395,2021/03/17,0.107,2020/09/16,0.2021
"Phillips, Dean",PM,2020/09/23,2020/09/23,2022/09/21,,2021/09/22,0.3214,2021/03/24,0.1602
"Hoeven, John",ABBV,2014/04/28,2014/04/28,2016/04/25,0.2154,2015/04/27,0.3097,2014/10/27,0.2068
"Gianforte, Greg",FIVE,2020/07/28,2020/07/28,2022/07/26,,2021/07/27,0.7213,2021/01/26,0.6652
"Lowenthal, Alan S.",UBER,2020/07/22,2020/07/22,2022/07/20,,2021/07/21,0.4459,2021/01/20,0.7398
"Gottheimer, Josh",VZ,2020/07/23,2020/07/23,2022/07/21,,2021/07/22,0.0037,2021/01/21,0.0275
"Malinowski, Tom",ANIK,2020/02/28,2020/02/28,2022/02/25,-0.2296,2021/02/26,-0.0913,2020/08/28,-0.0952
"Gottheimer, Josh",MSFT,2020/02/26,2020/02/26,2022/02/23,0.6745,2021/02/24,0.3594,2020/08/26,0.2869
"Cisneros, Gilbert",IART,2020/02/10,2020/02/10,2022/02/07,0.1305,2021/02/08,0.2043,2020/08/10,-0.1475
"Hern, Kevin",LMT,2020/07/27,2020/07/27,2022/07/25,,2021/07/26,-0.0331,2021/01/25,-0.1061
"Garcia, Mike",USO,2020/05/28,2020/05/28,2022/05/26,,2021/05/27,0.8091,2020/11/26,0.2446
"Perdue Jr., David A.",SU,2018/12/14,2018/12/14,2020/12/11,-0.3781,2019/12/13,0.0694,2019/06/14,0.0382
"Lee, Susie",BLDR,2020/06/03,2020/06/03,2022/06/01,,2021/06/02,0.9269,2020/12/02,0.5606
"Cisneros, Gilbert",UNP,2020/03/18,2020/03/18,2022/03/16,1.2995,2021/03/17,0.8567,2020/09/16,0.7816
"Inhofe, James M.",C,2016/04/13,2016/04/13,2018/04/11,0.6102,2017/04/12,0.3488,2016/10/12,0.1245
"Phillips, Dean",INTC,2020/12/18,2020/12/18,2022/12/16,,2021/12/17,0.0331,2021/06/18,0.1438
"Whitehouse, Sheldon",PSA,2016/08/18,2016/08/18,2018/08/16,-0.0286,2017/08/17,-0.1224,2017/02/16,-0.0265
"Marchant, Kenny",LAM,2020/11/19,2020/11/19,2022/11/17,,2021/11/18,,2021/05/20,
"Schrader, Kurt",JFAMX,2020/10/26,2020/10/26,2022/10/24,,2021/10/25,,2021/04/26,
"Lee, Susie",EFX,2020/04/28,2020/04/28,2022/04/26,,2021/04/27,0.6389,2020/10/27,0.0638
"Perdue Jr., David A.",GPK,2019/08/01,2019/08/01,2021/07/29,0.2938,2020/07/30,-0.0336,2020/01/30,0.0726
"Moran, Jerry",BRK-B,2018/12/06,2018/12/06,2020/12/03,0.12,2019/12/05,0.0651,2019/06/06,-0.0076
"Capito, Shelley M.",JPM,2018/04/24,2018/04/24,2020/04/21,-0.1923,2019/04/23,0.0213,2018/10/23,-0.0568
"Frankel, Lois",BURL,2020/09/02,2020/09/02,2022/08/31,,2021/09/01,0.4616,2021/03/03,0.2329
"Roberts, Pat",TSLA,2020/12/11,2020/12/11,2022/12/09,,2021/12/10,0.6411,2021/06/11,-0.0055
"Cisneros, Gilbert",NOW,2020/02/07,2020/02/07,2022/02/04,0.6663,2021/02/05,0.714,2020/08/07,0.259
"Cisneros, Gilbert",SPG,2020/02/07,2020/02/07,2022/02/04,0.0294,2021/02/05,-0.3086,2020/08/07,-0.5611
"Perdue Jr., David A.",FEYE,2020/02/25,2020/02/25,2022/02/22,0.1823,2021/02/23,0.3162,2020/08/25,-0.0068
"Cisneros, Gilbert",DIS,2020/02/24,2020/02/24,2022/02/21,0.1233,2021/02/22,0.4137,2020/08/24,-0.0257
"Roberts, Pat",NOC,2017/09/28,2017/09/28,2019/09/26,0.3287,2018/09/27,0.1038,2018/03/29,0.2209
"Perdue Jr., David A.",AXTA,2017/10/26,2017/10/26,2019/10/24,0.008,2018/10/25,-0.1518,2018/04/26,0.0677
"Roberts, Pat",AAPL,2020/04/27,2020/04/27,2022/04/25,,2021/04/26,0.9034,2020/10/26,0.6257
"Phillips, Dean",KMB,2020/04/02,2020/04/02,2022/03/31,,2021/04/01,0.0731,2020/10/01,0.1599
"Perdue Jr., David A.",JNJ,2018/01/24,2018/01/24,2020/01/22,0.0344,2019/01/23,-0.0986,2018/07/25,-0.0998
"Gottheimer, Josh",SSL,2020/01/10,2020/01/10,2022/01/07,-0.2271,2021/01/08,-0.502,2020/07/10,-0.629
"Hill, James F.",AAWW,2019/12/19,2019/12/19,2021/12/16,2.2469,2020/12/17,1.0009,2020/06/18,0.4611
"Whitehouse, Sheldon",FEYE,2015/05/27,2015/05/27,2017/05/24,-0.6596,2016/05/25,-0.6476,2015/11/25,-0.4792
"Lowenthal, Alan S.",TMUS,2020/03/04,2020/03/04,2022/03/02,0.3543,2021/03/03,0.3059,2020/09/02,0.283
"Malinowski, Tom",CSLT,2019/10/22,2019/10/22,2021/10/19,0.1745,2020/10/20,-0.3744,2020/04/21,-0.5587
"McKinley, David B.",RPM,2020/08/20,2020/08/20,2022/08/18,,2021/08/19,-0.012,2021/02/18,0.0079
"Lee, Susie",LITE,2020/10/07,2020/10/07,2022/10/05,,2021/10/06,0.0066,2021/04/07,0.112
"Whitehouse, Sheldon",AMGN,2017/04/05,2017/04/05,2019/04/03,0.1812,2018/04/04,0.042,2017/10/04,0.148
"Phillips, Dean",L,2020/09/23,2020/09/23,2022/09/21,,2021/09/22,0.5313,2021/03/24,0.4943
"Cassidy, William",JPM,2018/12/07,2018/12/07,2020/12/04,0.1672,2019/12/06,0.2884,2019/06/07,0.0433
"Hoeven, John",CG,2013/04/29,2013/04/29,2015/04/27,-0.0578,2014/04/28,0.0744,2013/10/28,-0.0482
"Gianforte, Greg",ENGGY,2020/03/18,2020/03/18,2022/03/16,0.098,2021/03/17,0.0873,2020/09/16,0.2233
"Carper, Thomas R.",FDN,2020/11/20,2020/11/20,2022/11/18,,2021/11/19,0.2243,2021/05/21,0.0971
"Perdue Jr., David A.",HYH,2016/02/09,2016/02/09,2018/02/06,0.9084,2017/02/07,0.6544,2016/08/09,0.5094
"Perdue Jr., David A.",CZR,2018/06/27,2018/06/27,2020/06/24,0.0274,2019/06/26,0.095,2018/12/26,-0.1662
"Perdue Jr., David A.",FEYE,2016/06/28,2016/06/28,2018/06/26,0.033,2017/06/27,0.0281,2016/12/27,-0.1884
"Rouda, Harley E.",AMZN,2020/05/26,2020/05/26,2022/05/24,,2021/05/25,0.3317,2020/11/24,0.2757
"Yarmuth, John A.",AAPL,2020/06/24,2020/06/24,2022/06/22,,2021/06/23,0.4714,2020/12/23,0.4476
"Roberts, Pat",BA,2018/02/05,2018/02/05,2020/02/03,-0.0476,2019/02/04,0.1765,2018/08/06,0.0346
"Cisneros, Gilbert",PHR,2020/09/29,2020/09/29,2022/09/27,,2021/09/28,1.0417,2021/03/30,0.6949
"Roberts, Pat",BA,2020/06/05,2020/06/05,2022/06/03,,2021/06/04,0.2022,2020/12/04,0.1256
"Lee, Susie",HHC,2020/12/29,2020/12/29,2022/12/27,,2021/12/28,0.2587,2021/06/29,0.2321
"Perdue Jr., David A.",WPX,2015/01/14,2015/01/14,2017/01/11,,2016/01/13,,2015/07/15,
"Gottheimer, Josh",MTDR,2020/01/10,2020/01/10,2022/01/07,1.3061,2021/01/08,-0.1423,2020/07/10,-0.5877
"Marshall, Roger W.",AMD,2020/05/04,2020/05/04,2022/05/02,,2021/05/03,0.5679,2020/11/02,0.4667
"Conaway, K. M.",XLV,2020/08/10,2020/08/10,2022/08/08,,2021/08/09,0.2564,2021/02/08,0.0915
"Cisneros, Gilbert",RCL,2020/03/18,2020/03/18,2022/03/16,2.2134,2021/03/17,2.9379,2020/09/16,2.0351
"Roberts, Pat",BA,2020/07/27,2020/07/27,2022/07/25,,2021/07/26,0.2998,2021/01/25,0.1747
"Joyce, David P.",IJH,2019/03/04,2019/03/04,2021/03/01,0.3324,2020/03/02,-0.0424,2019/09/02,-0.0294
"Gianforte, Greg",NVEE,2020/01/02,2020/01/02,2021/12/30,1.7083,2020/12/31,0.5408,2020/07/02,-0.0123
"Phillips, Dean",CMCSA,2020/11/16,2020/11/16,2022/11/14,,2021/11/15,0.0805,2021/05/17,0.1453
"Frankel, Lois",CIEN,2020/07/24,2020/07/24,2022/07/22,,2021/07/23,0.0001,2021/01/22,-0.0187
"Cassidy, William",CVS,2019/01/25,2019/01/25,2021/01/22,0.125,2020/01/24,0.0983,2019/07/26,-0.1497
"Lowenthal, Alan S.",OLED,2020/07/28,2020/07/28,2022/07/26,,2021/07/27,0.276,2021/01/26,0.4719
"Capito, Shelley M.",NVS,2017/09/05,2017/09/05,2019/09/03,0.1932,2018/09/04,-0.0141,2018/03/06,-0.0271
"McConnell Jr., A. M.",WFC,2018/03/05,2018/03/05,2020/03/02,-0.2865,2019/03/04,-0.1219,2018/09/03,0.0215
"Conaway, K. M.",DUK,2020/08/10,2020/08/10,2022/08/08,,2021/08/09,0.2372,2021/02/08,0.0929
"Gottheimer, Josh",MSFT,2020/03/24,2020/03/24,2022/03/22,1.0757,2021/03/23,0.6438,2020/09/22,0.4102
"Perdue Jr., David A.",AMZN,2017/09/27,2017/09/27,2019/09/25,0.8414,2018/09/26,1.084,2018/03/28,0.4969
"Beyer, Donald S.",VZ,2020/01/14,2020/01/14,2022/01/11,-0.0903,2021/01/12,-0.0318,2020/07/14,-0.0676
"Perdue Jr., David A.",SBUX,2016/05/05,2016/05/05,2018/05/03,-0.0059,2017/05/04,0.075,2016/11/03,-0.0748
"Whitehouse, Sheldon",HPQ,2017/07/25,2017/07/25,2019/07/23,0.115,2018/07/24,0.198,2018/01/23,0.2205
"Gottheimer, Josh",CHL,2020/01/10,2020/01/10,2022/01/07,,2021/01/08,,2020/07/10,
"Perdue Jr., David A.",BOIVF,2019/02/01,2019/02/01,2021/01/29,-0.0181,2020/01/31,-0.0229,2019/08/02,0.0181
"Perdue Jr., David A.",HBI,2017/10/03,2017/10/03,2019/10/01,-0.3764,2018/10/02,-0.2676,2018/04/03,-0.2535
"Phillips, Dean",CMCSA,2020/06/01,2020/06/01,2022/05/30,,2021/05/31,0.4404,2020/11/30,0.2717
"Conaway, K. M.",JNJ,2020/05/11,2020/05/11,2022/05/09,,2021/05/10,0.1426,2020/11/09,-0.0145
"Perdue Jr., David A.",DPM,2016/04/21,2016/04/21,2018/04/19,0.1185,2017/04/20,0.1681,2016/10/20,0.0882
"Conaway, K. M.",ABALX,2020/01/16,2020/01/16,2022/01/13,,2021/01/14,,2020/07/16,
"Gottheimer, Josh",SBCF,2020/10/23,2020/10/23,2022/10/21,,2021/10/22,0.6728,2021/04/23,0.6978
"Roberts, Pat",BA,2020/12/07,2020/12/07,2022/12/05,,2021/12/06,-0.157,2021/06/07,0.0433
"Perdue Jr., David A.",DAL,2020/02/27,2020/02/27,2022/02/24,-0.188,2021/02/25,0.0127,2020/08/27,-0.3456
"Shalala, Donna",SGSOY,2019/04/08,2019/04/08,2021/04/05,0.1417,2020/04/06,-0.1068,2019/10/07,-0.0545
"Roberts, Pat",DAL,2020/11/16,2020/11/16,2022/11/14,,2021/11/15,0.1211,2021/05/17,0.2135
"Gottheimer, Josh",JPM,2020/03/17,2020/03/17,2022/03/15,0.4312,2021/03/16,0.6589,2020/09/15,0.0922
"Carper, Thomas R.",GBIL,2020/11/20,2020/11/20,2022/11/18,,2021/11/19,-0.0006,2021/05/21,-0.0
"Cisneros, Gilbert",PYPL,2020/02/24,2020/02/24,2022/02/21,-0.1021,2021/02/22,1.4241,2020/08/24,0.7267
"Axne, Cynthia",AZO,2020/12/30,2020/12/30,2022/12/28,,2021/12/29,0.7635,2021/06/30,0.266
"Gianforte, Greg",AMN,2020/11/09,2020/11/09,2022/11/07,,2021/11/08,0.5572,2021/05/10,0.4006
"Hoeven, John",WTW,2017/12/21,2017/12/21,2019/12/19,0.323,2018/12/20,-0.0188,2018/06/21,-0.0016
"Perdue Jr., David A.",AMLP,2020/04/16,2020/04/16,2022/04/14,,2021/04/15,0.5904,2020/10/15,0.1083
"Perdue Jr., David A.",GM,2020/02/28,2020/02/28,2022/02/25,0.5599,2021/02/26,0.699,2020/08/28,0.0007
"Cisneros, Gilbert",AMZN,2020/10/29,2020/10/29,2022/10/27,,2021/10/28,0.0691,2021/04/29,0.0823
"Cisneros, Gilbert",T,2020/09/16,2020/09/16,2022/09/14,,2021/09/15,-0.0631,2021/03/17,0.0235
"Cisneros, Gilbert",INTU,2020/01/29,2020/01/29,2022/01/26,0.8071,2021/01/27,0.2801,2020/07/29,0.0516
"Beyer, Donald S.",TDDXX,2020/10/28,2020/10/28,2022/10/26,,2021/10/27,,2021/04/28,
"Cisneros, Gilbert",PYPL,2020/11/19,2020/11/19,2022/11/17,,2021/11/18,0.0638,2021/05/20,0.3033
"Hern, Kevin",HD,2020/03/26,2020/03/26,2022/03/24,0.6646,2021/03/25,0.5507,2020/09/24,0.4016
"Cisneros, Gilbert",VRSN,2020/03/18,2020/03/18,2022/03/16,0.2764,2021/03/17,0.1743,2020/09/16,0.276
"Perdue Jr., David A.",AAPL,2016/04/27,2016/04/27,2018/04/25,0.6862,2017/04/26,0.4815,2016/10/26,0.178
"Capito, Shelley M.",MSFT,2018/04/05,2018/04/05,2020/04/02,0.6579,2019/04/04,0.2935,2018/10/04,0.2272
"Capito, Shelley M.",PX,2018/04/24,2018/04/24,2020/04/21,,2019/04/23,,2018/10/23,
"Wyden, Ronald L.",AMAT,2020/06/05,2020/06/05,2022/06/03,,2021/06/04,1.3066,2020/12/04,0.4542
"Whitehouse, Sheldon",DIS,2016/09/22,2016/09/22,2018/09/20,0.1907,2017/09/21,0.0633,2017/03/23,0.2055
"Gottheimer, Josh",CVNA,2020/08/07,2020/08/07,2022/08/05,,2021/08/06,0.7192,2021/02/05,0.3844
"Whitehouse, Sheldon",NVDA,2019/05/17,2019/05/17,2021/05/14,2.5242,2020/05/15,1.0552,2019/11/15,0.2941
"Lowenthal, Alan S.",SH,2020/02/27,2020/02/27,2022/02/24,-0.3985,2021/02/25,-0.319,2020/08/27,-0.2237
"Bustos, Cheri",TGT,2020/02/10,2020/02/10,2022/02/07,0.8273,2021/02/08,0.6534,2020/08/10,0.1397
"Cisneros, Gilbert",CRM,2020/02/24,2020/02/24,2022/02/21,0.0794,2021/02/22,0.3251,2020/08/24,0.1325
"Perdue Jr., David A.",DISCA,2015/06/29,2015/06/29,2017/06/26,-0.2291,2016/06/27,-0.2872,2015/12/28,-0.2113
"Lee, Susie",MAS,2020/02/24,2020/02/24,2022/02/21,0.2677,2021/02/22,0.2173,2020/08/24,0.321
"Cisneros, Gilbert",BOOT,2020/10/19,2020/10/19,2022/10/17,,2021/10/18,2.0426,2021/04/19,1.1324
"Murray, Patty",CB,2017/03/16,2017/03/16,2019/03/14,-0.0201,2018/03/15,0.0261,2017/09/14,0.0374
"Phillips, Dean",VMC,2020/04/02,2020/04/02,2022/03/31,,2021/04/01,0.5514,2020/10/01,0.2669
"Beyer, Donald S.",MCO,2020/08/28,2020/08/28,2022/08/26,,2021/08/27,0.2865,2021/02/26,-0.057
"Moran, Jerry",CVS,2020/08/21,2020/08/21,2022/08/19,,2021/08/20,0.3227,2021/02/19,0.111
"Carper, Thomas R.",WIW,2020/09/22,2020/09/22,2022/09/20,,2021/09/21,0.1688,2021/03/23,0.0445
"Gianforte, Greg",POAHY,2020/11/13,2020/11/13,2022/11/11,,2021/11/12,0.4953,2021/05/14,0.6034
"Scott, Austin",GE,2020/12/23,2020/12/23,2022/12/21,,2021/12/22,0.0756,2021/06/23,0.2097
"Malinowski, Tom",ZUO,2020/01/27,2020/01/27,2022/01/24,0.054,2021/01/25,-0.0295,2020/07/27,-0.2293
"Curtis, John",PG,2020/03/27,2020/03/27,2022/03/25,0.3836,2021/03/26,0.2143,2020/09/25,0.2405
"Murray, Patty",MS,2017/03/16,2017/03/16,2019/03/14,-0.0798,2018/03/15,0.2362,2017/09/14,0.005
"Lamborn, Doug",NTAP,2020/12/30,2020/12/30,2022/12/28,,2021/12/29,0.4227,2021/06/30,0.2511
"Axne, Cynthia",SYK,2020/07/17,2020/07/17,2022/07/15,,2021/07/16,0.3515,2021/01/15,0.268
"Perdue Jr., David A.",MPLX,2019/03/19,2019/03/19,2021/03/16,-0.2303,2020/03/17,-0.698,2019/09/17,-0.1394
"Perdue Jr., David A.",BPL,2015/01/15,2015/01/15,2017/01/12,,2016/01/14,,2015/07/16,
"Perdue Jr., David A.",ALB,2019/10/31,2019/10/31,2021/10/28,2.9035,2020/10/29,0.5061,2020/04/30,0.0209
"Lee, Susie",LH,2020/04/28,2020/04/28,2022/04/26,,2021/04/27,0.4601,2020/10/27,0.1436
"Hoeven, John",MCD,2016/02/03,2016/02/03,2018/01/31,0.404,2017/02/01,-0.005,2016/08/03,-0.0418
"Perdue Jr., David A.",CDLX,2020/03/18,2020/03/18,2022/03/16,0.353,2021/03/17,2.6386,2020/09/16,1.0625
"Cisneros, Gilbert",V,2020/12/31,2020/12/31,2022/12/29,,2021/12/30,0.0006,2021/07/01,0.0786
"Perdue Jr., David A.",LYV,2020/03/18,2020/03/18,2022/03/16,3.1156,2021/03/17,2.2113,2020/09/16,1.2104
"Wyden, Ronald L.",MMM,2020/06/23,2020/06/23,2022/06/21,,2021/06/22,0.2389,2020/12/22,0.1118
"Perdue Jr., David A.",VIAC,2020/02/26,2020/02/26,2022/02/23,0.1231,2021/02/24,1.569,2020/08/26,0.0921
"Roberts, Pat",AAPL,2015/05/28,2015/05/28,2017/05/25,0.1685,2016/05/26,-0.2422,2015/11/26,-0.1029
"Peters, Gary C.",T,2015/09/10,2015/09/10,2017/09/07,0.1067,2016/09/08,0.2607,2016/03/10,0.1685
"Murray, Patty",BA,2017/03/16,2017/03/16,2019/03/14,1.104,2018/03/15,0.8338,2017/09/14,0.3648
"Perdue Jr., David A.",HBI,2017/08/29,2017/08/29,2019/08/27,-0.4405,2018/08/28,-0.2821,2018/02/27,-0.1717
"Cisneros, Gilbert",GILD,2020/03/18,2020/03/18,2022/03/16,-0.2426,2021/03/17,-0.1626,2020/09/16,-0.136
"Perdue Jr., David A.",BMY,2019/07/15,2019/07/15,2021/07/12,0.5218,2020/07/13,0.3088,2020/01/13,0.4936
"Perdue Jr., David A.",PG,2015/08/25,2015/08/25,2017/08/22,0.3204,2016/08/23,0.242,2016/02/23,0.1675
"Green, Mark",ET,2020/08/11,2020/08/11,2022/08/09,,2021/08/10,0.4223,2021/02/09,0.0447
