NVCR,0.6903,0.3938,-0.2107
NGG,0.0839,-0.028
VIAV,0.1428,0.2077
SGIOY,-0.0015,-0.0071
HXL,0.4632,0.5517
KHC,-0.2412,-0.1503,-0.1124
SAM,-0.4861,0.1469
COUP,-0.19,-0.1353
ADBE,0.4281,0.1306
ACGL,0.289,0.0615
AMT,-0.0267,0.4686,0.1293
XYL,-0.0666,0.3045
FMX,-0.1363,0.0647,0.1635
USB,0.0475,-0.1765,0.0678
LVS,0.1253,0.251
CR,0.8368,0.6063
ITOT,0.3271,0.1595
RHI,0.0917,0.1009,0.2682
MGM,1.4929,0.8643
HAE,-0.4429,0.026
MSM,0.2657,0.1966
VEA,0.2672,-0.0213,-0.1978
CTXS,-0.233,-0.234
COHR,-0.4702,-0.6481,-0.4728
SI,-0.0739,-0.1101
TFFP,-0.5122,0.0627
SDY,0.38,0.374,0.1361
KYCCF,0.2909,-0.1083,0.0773
ISD,0.1852,0.1103
VLP,-0.1708,-0.217,-0.094
EVVTY,-0.1765,0.2152
SGAPY,-0.1074,-0.2163,-0.1651
LUV,0.5925,0.2014
RTH,0.1309,0.1644
ECL,0.0181,0.0001
ORLT,0.3973,0.3403
IPWR,0.1362
RTX,0.5011,0.3041
ROKU,1.704,1.264
FAS,1.1217,0.8731
RODM,0.2345,0.1733
PCAR,0.0384,-0.1941,-0.1126
VDC,0.2267,0.1328,0.1053
TEF,-0.0073,-0.1522
UBSI,0.6004,-0.0234
PAAS,-0.3175,-0.2483
TDY,0.3614,0.0382
CENT,0.8066,0.3585
OSW,-0.0071,-0.0842
IFNNY,0.6353,0.6282
PSX,0.0128,0.1122,-0.4788
ALLE,0.424,0.0126,0.2446
INFY,0.5476,0.4051,0.2384
AMP,0.6267,0.3317
BMEZ,0.3966,0.2801
APEN,0.0266,0.7175
DFS,1.5602,1.0411
GH,-0.0693,-0.0065
ZTS,0.2801,0.3441
GLOP,0.3296,-0.207
WLK,0.3896,0.8694,0.332
MAT,0.1812,0.1233
ERIC,-0.0644,-0.1471
BAH,-0.0268,0.0373
LDNXF,0.0929,0.0334
MMP,0.1438,-0.0167
MGA,0.0197,0.0957,0.0918
CMA,0.4924,0.1812,-0.0369
AZN,0.4658,0.1831,0.1018
HQY,0.367,0.1638
XLNX,0.5472,0.0115
CVET,-0.2792,0.015
XER.BE,0.0197,0.2293,0.1067
DRI,-0.0228,-0.1487,0.1529
ICUI,0.1122,-0.0476
AXS,0.1345,0.1903
ROG,0.6815,0.1906
MSI,0.4677,0.2216
XENT,-0.306,-0.4211,-0.1317
ADI,0.3426,0.1987,0.0914
THR,-0.0529,-0.1598
NWL,-0.403,-0.2772,-0.2235
NTOIY,0.577,0.7847
CSTL,0.1985
HTLD,-0.1744,-0.1331
MU,1.1144,0.3862,0.1256
ABMD,0.5852,0.4544
GLP,0.455,0.5114
WH,0.3597,0.3117
COLD,0.4148,0.2706
VIG,0.3804,0.276,0.1376
MMC,0.2635,-0.0489
CLR,0.845,0.3404,0.5595
BLDP,-0.5985,-0.4179
MDU,0.3806,0.1778,-0.075
BKU,0.4293,-0.3284,0.0641
FISV,0.0819,0.1053
WMB,0.3988,0.2784
SRCL,-0.4147,-0.1741,0.1014
LW,0.1453,0.1556
UMPQ,0.0078,-0.4091,-0.1114
PDM,-0.0598,-0.2156,0.1556
WAFD,0.0126,-0.1215,0.1118
JAPSY,0.2085,-0.0371
VV,0.3149,0.1721
LNSTY,0.1337,0.2001
LNC,0.7685,0.5782
LLY,0.5579,0.2316
SGEN,-0.0236,0.0681
TSN,0.3378,0.1171
HRL,-0.1329,-0.0515
IEF,-0.0469,-0.0131
ENS,0.3079,0.1223
BNDX,-0.0222,-0.0275
RSPP,0.3146
STX,0.5831,0.5649
IR,0.4942,0.4038
TMHC,0.6386,-0.4029,0.3897
TWO,-0.6475,-0.5734,-0.6238
BNPQY,-0.2089,-0.368,-0.1501
TFC,0.4652,0.4509
PLCE,-0.1198,-0.6524,-0.3032
CDAY,0.4408,0.1018
FBC,0.405,-0.0747,0.0946
SSNC,0.2739,0.2697
SPCE,0.4112,0.768
CHGCY,0.741,1.1541,0.3468
SCGLY,0.5364,0.2495
ETP,0.0319,0.0053
APO,0.2565,-0.0306
AAGIY,0.0852,0.2174,0.3737
TCS,-0.8149,-0.7474,-0.4615
HASI,-0.2917,-0.2227
ASGN,0.4787,0.2282
HVRRY,-0.0151,-0.0642
IEMG,-0.1144,-0.0227
LPLA,0.5537,0.324
VPU,0.072,0.049
RDS-B,0.2857,0.2366
VOPKY,-0.2767,-0.1492
HXGBY,0.8069,0.5583
DWDP,-0.186,-0.3392,-0.1286
BR,0.3564,0.2413
GWRE,-0.1506,-0.0379
AMG,-0.1549,0.3669,0.1663
HACK,0.2803,0.317,0.1509
COF,1.3761,0.3968
DLPH,0.0882,0.3633,0.1976
NWE,0.0598,0.2449
TWST,1.6183,2.5021
SPOT,-0.0624,0.1252
BLK,0.434,0.2587
ORAN,0.0464,-0.046
EW,0.2782,0.2804
AWK,0.3475,0.0683,0.0767
BEN,0.3199,0.2718
CRNC,-0.6768,0.0029
PTMC,0.2301,0.2158
MED,1.7814,0.6976,0.0101
AMBA,0.9702,-0.0086,0.4766
STZ,0.2133,0.3509
WTFC,0.5764,0.4482
BHC,0.6528,-0.0485
DLTR,0.0383,0.1129
CBOE,0.2781,0.0489
TWTR,0.8855,0.4768
EPD,0.0455,-0.0396,0.0231
TRIP,-0.2924,0.075,0.251
INCY,-0.1695,-0.0365
