name,ticker_purch,tdate_purch,bought_?,s_104,p_104,s_52,p_52,s_26,p_26
"Cisneros, Gilbert",CYRX,2020/02/06,2020/03/26,2022/03/24,1.077,2021/03/25,2.1044,2020/09/24,1.883
"Whitehouse, Sheldon",C,2018/05/07,2018/06/25,2020/06/22,-0.2128,2019/06/24,0.0277,2018/12/24,-0.2533
"Gianforte, Greg",VOD,2020/03/18,2020/05/06,2022/05/04,,2021/05/05,0.4061,2020/11/04,-0.0111
"Carper, Thomas R.",AAPL,2015/05/14,2015/07/02,2017/06/29,0.1385,2016/06/30,-0.247,2015/12/31,-0.1608
"Brooks, Mo",PFE,2020/03/17,2020/05/05,2022/05/03,,2021/05/04,0.0877,2020/11/03,-0.0575
"Beyer, Donald S.",DIS,2019/12/24,2020/02/11,2022/02/08,0.0006,2021/02/09,0.324,2020/08/11,-0.073
"Roberts, Pat",LMT,2018/01/17,2018/03/07,2020/03/04,0.1607,2019/03/06,-0.0969,2018/09/05,-0.0533
"Cisneros, Gilbert",DXC,2020/03/18,2020/05/06,2022/05/04,,2021/05/05,1.0127,2020/11/04,0.1714
"Capito, Shelley M.",HLT,2017/09/12,2017/10/31,2019/10/29,0.3395,2018/10/30,-0.0524,2018/05/01,0.0956
"Joyce, David P.",SPY,2019/06/21,2019/08/09,2021/08/06,0.5179,2020/08/07,0.1446,2020/02/07,0.1419
"Gianforte, Greg",JAPAY,2020/11/13,2021/01/01,2022/12/30,,2021/12/31,0.0114,2021/07/02,-0.057
"Gianforte, Greg",ANZBY,2020/03/18,2020/05/06,2022/05/04,,2021/05/05,1.0997,2020/11/04,0.3256
"Collins, Susan M.",SYK,2016/09/08,2016/10/27,2018/10/25,0.4945,2017/10/26,0.3616,2017/04/27,0.2361
"Gianforte, Greg",TEVA,2020/11/13,2021/01/01,2022/12/30,,2021/12/31,-0.208,2021/07/02,-0.02
"Castor, Kathy",BRK.B,2020/05/04,2020/06/22,2022/06/20,,2021/06/21,,2020/12/21,
"Perdue Jr., David A.",HBI,2017/10/06,2017/11/24,2019/11/22,-0.2453,2018/11/23,-0.2199,2018/05/25,-0.0818
"Foxx, Virginia",CVI,2020/02/07,2020/03/27,2022/03/25,0.5164,2021/03/26,0.3048,2020/09/25,-0.2204
"Perdue Jr., David A.",BWXT,2018/12/06,2019/01/24,2021/01/21,0.3399,2020/01/23,0.4868,2019/07/25,0.2212
"Gottheimer, Josh",MSFT,2020/03/06,2020/04/24,2022/04/22,,2021/04/23,0.5025,2020/10/23,0.2438
"Murray, Patty",SLB,2017/03/16,2017/05/04,2019/05/02,-0.4188,2018/05/03,-0.0424,2017/11/02,-0.0992
"Gianforte, Greg",RWEOY,2020/03/18,2020/05/06,2022/05/04,,2021/05/05,0.3189,2020/11/04,0.3633
"Lee, Susie",STOR,2020/08/27,2020/10/15,2022/10/13,,2021/10/14,0.2327,2021/04/15,0.2597
"Perdue Jr., David A.",BOIVF,2018/06/28,2018/08/16,2020/08/13,-0.1758,2019/08/15,-0.0862,2019/02/14,-0.1386
"Capito, Shelley M.",JNJ,2016/04/19,2016/06/07,2018/06/05,0.0508,2017/06/06,0.1281,2016/12/06,-0.0286
"Perdue Jr., David A.",FDX,2019/05/02,2019/06/20,2021/06/17,0.7255,2020/06/18,-0.1858,2019/12/19,-0.1227
"Loeffler, Kelly",EMR,2020/03/20,2020/05/08,2022/05/06,,2021/05/07,0.6752,2020/11/06,0.2506
"Cisneros, Gilbert",ALXN,2020/03/18,2020/05/06,2022/05/04,,2021/05/05,,2020/11/04,
"Gianforte, Greg",BNTGY,2020/03/18,2020/05/06,2022/05/04,,2021/05/05,1.0835,2020/11/04,0.5565
"Brooks, Mo",D,2020/04/29,2020/06/17,2022/06/15,,2021/06/16,-0.082,2020/12/16,-0.0999
"Gottheimer, Josh",CMP,2020/01/10,2020/02/28,2022/02/25,0.0659,2021/02/26,0.1915,2020/08/28,0.0811
"Curtis, John",DE,2020/03/27,2020/05/15,2022/05/13,,2021/05/14,2.0403,2020/11/13,0.9877
"Conaway, K. M.",GSLC,2019/12/10,2020/01/28,2022/01/25,0.3095,2021/01/26,0.1838,2020/07/28,-0.006
"Carper, Thomas R.",NXTG,2020/07/07,2020/08/25,2022/08/23,,2021/08/24,0.3106,2021/02/23,0.2054
"Hern, Kevin",QSY,2020/02/14,2020/04/03,2022/04/01,,2021/04/02,-0.0738,2020/10/02,-0.328
"Roberts, Pat",WMT,2018/02/20,2018/04/10,2020/04/07,0.4363,2019/04/09,0.1425,2018/10/09,0.1168
"Green, Mark",MMLP,2020/10/05,2020/11/23,2022/11/21,,2021/11/22,0.7446,2021/05/24,0.6185
"Cisneros, Gilbert",DISCA,2020/03/18,2020/05/06,2022/05/04,,2021/05/05,0.7347,2020/11/04,-0.0171
"Timmons, William R.",JNJ,2020/05/28,2020/07/16,2022/07/14,,2021/07/15,0.1405,2021/01/14,0.0863
"Pelosi, Nancy",AAPL,2020/12/22,2021/02/09,2023/02/07,,2022/02/08,0.2669,2021/08/10,0.0704
"Gianforte, Greg",TOT,2020/03/19,2020/05/07,2022/05/05,,2021/05/06,,2020/11/05,
"Hoeven, John",BUD,2014/04/28,2014/06/16,2016/06/13,0.1154,2015/06/15,0.0833,2014/12/15,-0.0107
"Hoeven, John",IVZ,2019/03/22,2019/05/10,2021/05/07,0.3374,2020/05/08,-0.629,2019/11/08,-0.1585
"Conaway, K. M.",VZ,2020/05/19,2020/07/07,2022/07/05,,2021/07/06,0.0216,2021/01/05,0.0674
"Hern, Kevin",ACN,2020/05/15,2020/07/03,2022/07/01,,2021/07/02,0.3881,2021/01/01,0.1829
"Axne, Cynthia",BF.B,2019/02/15,2019/04/05,2021/04/02,,2020/04/03,,2019/10/04,
"Collins, Susan M.",APH,2014/11/10,2014/12/29,2016/12/26,0.2386,2015/12/28,-0.037,2015/06/29,0.0295
"Perdue Jr., David A.",PAA,2016/07/15,2016/09/02,2018/08/31,-0.085,2017/09/01,-0.2331,2017/03/03,0.153
"Langevin, James R.",DIA,2020/03/05,2020/04/23,2022/04/21,,2021/04/22,0.4318,2020/10/22,0.1915
"Murray, Patty",TUP,2017/03/16,2017/05/04,2019/05/02,-0.6819,2018/05/03,-0.389,2017/11/02,-0.1926
"Beyer, Donald S.",CYRX,2020/01/13,2020/03/02,2022/02/28,1.0821,2021/03/01,2.6233,2020/08/31,2.2544
"Cisneros, Gilbert",EDU,2020/12/31,2021/02/18,2023/02/16,,2022/02/17,-0.9167,2021/08/19,-0.9037
"Langevin, James R.",DIA,2020/03/06,2020/04/24,2022/04/22,,2021/04/23,0.4364,2020/10/23,0.1979
"Cisneros, Gilbert",DXC,2019/12/06,2020/01/24,2022/01/21,-0.1088,2021/01/22,-0.1681,2020/07/24,-0.5034
"Lowenthal, Alan S.",TMUS,2020/02/11,2020/03/31,2022/03/29,,2021/03/30,0.4855,2020/09/29,0.3683
"Perdue Jr., David A.",DISCA,2017/11/13,2018/01/01,2019/12/30,0.4421,2018/12/31,0.0703,2018/07/02,0.1945
"Perdue Jr., David A.",C,2018/04/24,2018/06/12,2020/06/09,-0.1335,2019/06/11,-0.006,2018/12/11,-0.1601
"Hoeven, John",T,2017/01/20,2017/03/10,2019/03/08,-0.2919,2018/03/09,-0.1233,2017/09/08,-0.1609
"Phillips, Dean",CMCSA,2020/04/17,2020/06/05,2022/06/03,,2021/06/04,0.3355,2020/12/04,0.2152
"Perdue Jr., David A.",COST,2017/03/22,2017/05/10,2019/05/08,0.4041,2018/05/09,0.1366,2017/11/08,-0.022
"Perdue Jr., David A.",RF,2020/03/16,2020/05/04,2022/05/02,,2021/05/03,1.1897,2020/11/02,0.3524
"Davis, Susan A.",FB,2020/03/16,2020/05/04,2022/05/02,,2021/05/03,0.6072,2020/11/02,0.3043
"Beyer, Donald S.",TJX,2020/01/27,2020/03/16,2022/03/14,0.4185,2021/03/15,0.5499,2020/09/14,0.2705
"Cisneros, Gilbert",SQ,2020/01/29,2020/03/18,2022/03/16,1.9786,2021/03/17,5.47,2020/09/16,3.1511
"Blumenauer, Earl",MDT,2020/04/03,2020/05/22,2022/05/20,,2021/05/21,0.3554,2020/11/20,0.1692
"Beyer, Donald S.",EL,2020/10/08,2020/11/26,2022/11/24,,2021/11/25,0.3902,2021/05/27,0.2465
"Foxx, Virginia",GSK,2020/04/13,2020/06/01,2022/05/30,,2021/05/31,-0.0756,2020/11/30,-0.1121
"Brooks, Susan W.",CVX,2020/04/06,2020/05/25,2022/05/23,,2021/05/24,0.1259,2020/11/23,-0.0431
"Capito, Shelley M.",PG,2018/12/13,2019/01/31,2021/01/28,0.3573,2020/01/30,0.3122,2019/08/01,0.2358
"Moran, Jerry",AAPL,2018/12/19,2019/02/06,2021/02/03,2.0928,2020/02/05,0.8476,2019/08/07,0.1292
"Cisneros, Gilbert",AKAM,2020/03/18,2020/05/06,2022/05/04,,2021/05/05,0.0901,2020/11/04,-0.0141
"Phillips, Dean",PM,2020/09/23,2020/11/11,2022/11/09,,2021/11/10,0.2669,2021/05/12,0.3038
"Hoeven, John",ABBV,2014/04/28,2014/06/16,2016/06/13,0.1251,2015/06/15,0.2356,2014/12/15,0.2183
"Gianforte, Greg",FIVE,2020/07/28,2020/09/15,2022/09/13,,2021/09/14,0.3989,2021/03/16,0.4835
"Lowenthal, Alan S.",UBER,2020/07/22,2020/09/09,2022/09/07,,2021/09/08,0.1661,2021/03/10,0.6545
"Gottheimer, Josh",VZ,2020/07/23,2020/09/10,2022/09/08,,2021/09/09,-0.0866,2021/03/11,-0.0585
"Malinowski, Tom",ANIK,2020/02/28,2020/04/17,2022/04/15,,2021/04/16,0.2877,2020/10/16,0.2258
"Gottheimer, Josh",MSFT,2020/02/26,2020/04/15,2022/04/13,,2021/04/14,0.4993,2020/10/14,0.2933
"Cisneros, Gilbert",IART,2020/02/10,2020/03/30,2022/03/28,,2021/03/29,0.5977,2020/09/28,0.1135
"Hern, Kevin",LMT,2020/07/27,2020/09/14,2022/09/12,,2021/09/13,-0.1221,2021/03/15,-0.1257
"Garcia, Mike",USO,2020/05/28,2020/07/16,2022/07/14,,2021/07/15,0.689,2021/01/14,0.2304
"Perdue Jr., David A.",SU,2018/12/14,2019/02/01,2021/01/29,-0.4732,2020/01/31,-0.0454,2019/08/02,-0.118
"Lee, Susie",BLDR,2020/06/03,2020/07/22,2022/07/20,,2021/07/21,0.946,2021/01/20,0.7916
"Cisneros, Gilbert",UNP,2020/03/18,2020/05/06,2022/05/04,,2021/05/05,0.4476,2020/11/04,0.2158
"Inhofe, James M.",C,2016/04/13,2016/06/01,2018/05/30,0.4386,2017/05/31,0.3136,2016/11/30,0.2196
"Phillips, Dean",INTC,2020/12/18,2021/02/05,2023/02/03,,2022/02/04,-0.1863,2021/08/06,-0.0797
"Whitehouse, Sheldon",PSA,2016/08/18,2016/10/06,2018/10/04,-0.0654,2017/10/05,0.0208,2017/04/06,0.059
"Marchant, Kenny",LAM,2020/11/19,2021/01/07,2023/01/05,,2022/01/06,,2021/07/08,
"Schrader, Kurt",JFAMX,2020/10/26,2020/12/14,2022/12/12,,2021/12/13,,2021/06/14,
"Lee, Susie",EFX,2020/04/28,2020/06/16,2022/06/14,,2021/06/15,0.3463,2020/12/15,0.1268
"Perdue Jr., David A.",GPK,2019/08/01,2019/09/19,2021/09/16,0.3694,2020/09/17,-0.0189,2020/03/19,-0.2054
"Moran, Jerry",BRK-B,2018/12/06,2019/01/24,2021/01/21,0.1717,2020/01/23,0.139,2019/07/25,0.0338
"Capito, Shelley M.",JPM,2018/04/24,2018/06/12,2020/06/09,-0.0019,2019/06/11,0.004,2018/12/11,-0.0777
"Frankel, Lois",BURL,2020/09/02,2020/10/21,2022/10/19,,2021/10/20,0.4007,2021/04/21,0.6235
"Roberts, Pat",TSLA,2020/12/11,2021/01/29,2023/01/27,,2022/01/28,0.0166,2021/07/30,-0.1578
"Cisneros, Gilbert",NOW,2020/02/07,2020/03/27,2022/03/25,1.0602,2021/03/26,0.7458,2020/09/25,0.7092
"Cisneros, Gilbert",SPG,2020/02/07,2020/03/27,2022/03/25,1.2454,2021/03/26,0.9703,2020/09/25,0.0841
"Perdue Jr., David A.",FEYE,2020/02/25,2020/04/14,2022/04/12,,2021/04/13,0.8841,2020/10/13,0.2916
"Cisneros, Gilbert",DIS,2020/02/24,2020/04/13,2022/04/11,,2021/04/12,0.8258,2020/10/12,0.221
"Roberts, Pat",NOC,2017/09/28,2017/11/16,2019/11/14,0.1831,2018/11/15,-0.0977,2018/05/17,0.0759
"Perdue Jr., David A.",AXTA,2017/10/26,2017/12/14,2019/12/12,-0.0476,2018/12/13,-0.2754,2018/06/14,-0.0168
"Roberts, Pat",AAPL,2020/04/27,2020/06/15,2022/06/13,,2021/06/14,0.5193,2020/12/14,0.4443
"Phillips, Dean",KMB,2020/04/02,2020/05/21,2022/05/19,,2021/05/20,-0.0281,2020/11/19,0.0389
"Perdue Jr., David A.",JNJ,2018/01/24,2018/03/14,2020/03/11,0.0099,2019/03/13,0.0421,2018/09/12,0.0409
"Gottheimer, Josh",SSL,2020/01/10,2020/02/28,2022/02/25,0.8359,2021/02/26,0.0396,2020/08/28,-0.2885
"Hill, James F.",AAWW,2019/12/19,2020/02/06,2022/02/03,2.2321,2021/02/04,1.0931,2020/08/06,1.2821
"Whitehouse, Sheldon",FEYE,2015/05/27,2015/07/15,2017/07/12,-0.6811,2016/07/13,-0.655,2016/01/13,-0.6405
"Lowenthal, Alan S.",TMUS,2020/03/04,2020/04/22,2022/04/20,,2021/04/21,0.466,2020/10/21,0.2631
"Malinowski, Tom",CSLT,2019/10/22,2019/12/10,2021/12/07,0.1412,2020/12/08,-0.0034,2020/06/09,-0.3149
"McKinley, David B.",RPM,2020/08/20,2020/10/08,2022/10/06,,2021/10/07,-0.0838,2021/04/08,0.0262
"Lee, Susie",LITE,2020/10/07,2020/11/25,2022/11/23,,2021/11/24,0.0678,2021/05/26,-0.0245
"Whitehouse, Sheldon",AMGN,2017/04/05,2017/05/24,2019/05/22,0.1031,2018/05/23,0.155,2017/11/22,0.1013
"Phillips, Dean",L,2020/09/23,2020/11/11,2022/11/09,,2021/11/10,0.3734,2021/05/12,0.3712
"Cassidy, William",JPM,2018/12/07,2019/01/25,2021/01/22,0.2876,2020/01/24,0.298,2019/07/26,0.1207
"Hoeven, John",CG,2013/04/29,2013/06/17,2015/06/15,0.0508,2014/06/16,0.2296,2013/12/16,0.2623
"Gianforte, Greg",ENGGY,2020/03/18,2020/05/06,2022/05/04,,2021/05/05,0.0046,2020/11/04,-0.0009
"Carper, Thomas R.",FDN,2020/11/20,2021/01/08,2023/01/06,,2022/01/07,-0.0119,2021/07/09,0.1491
"Perdue Jr., David A.",HYH,2016/02/09,2016/03/29,2018/03/27,0.6479,2017/03/28,0.3378,2016/09/27,0.1891
"Perdue Jr., David A.",CZR,2018/06/27,2018/08/15,2020/08/12,-0.1522,2019/08/14,-0.1185,2019/02/13,0.0632
"Perdue Jr., David A.",FEYE,2016/06/28,2016/08/16,2018/08/14,0.0204,2017/08/15,-0.0277,2017/02/14,-0.1836
"Rouda, Harley E.",AMZN,2020/05/26,2020/07/14,2022/07/12,,2021/07/13,0.2249,2021/01/12,0.0248
"Yarmuth, John A.",AAPL,2020/06/24,2020/08/12,2022/08/10,,2021/08/11,0.3071,2021/02/10,0.2138
"Roberts, Pat",BA,2018/02/05,2018/03/26,2020/03/23,-0.6826,2019/03/25,0.1199,2018/09/24,0.1277
"Cisneros, Gilbert",PHR,2020/09/29,2020/11/17,2022/11/15,,2021/11/16,0.7683,2021/05/18,0.0856
"Roberts, Pat",BA,2020/06/05,2020/07/24,2022/07/22,,2021/07/23,0.2562,2021/01/22,0.1586
"Lee, Susie",HHC,2020/12/29,2021/02/16,2023/02/14,,2022/02/15,-0.0509,2021/08/17,-0.1261
"Perdue Jr., David A.",WPX,2015/01/14,2015/03/04,2017/03/01,,2016/03/02,,2015/09/02,
"Gottheimer, Josh",MTDR,2020/01/10,2020/02/28,2022/02/25,3.9136,2021/02/26,1.1797,2020/08/28,0.0585
"Marshall, Roger W.",AMD,2020/05/04,2020/06/22,2022/06/20,,2021/06/21,0.5279,2020/12/21,0.7111
"Conaway, K. M.",XLV,2020/08/10,2020/09/28,2022/09/26,,2021/09/27,0.2545,2021/03/29,0.1246
"Cisneros, Gilbert",RCL,2020/03/18,2020/05/06,2022/05/04,,2021/05/05,1.2443,2020/11/04,0.5438
"Roberts, Pat",BA,2020/07/27,2020/09/14,2022/09/12,,2021/09/13,0.3099,2021/03/15,0.6713
"Joyce, David P.",IJH,2019/03/04,2019/04/22,2021/04/19,0.3888,2020/04/20,-0.2085,2019/10/21,0.0022
"Gianforte, Greg",NVEE,2020/01/02,2020/02/20,2022/02/17,0.5266,2021/02/18,0.4664,2020/08/20,-0.2367
"Phillips, Dean",CMCSA,2020/11/16,2021/01/04,2023/01/02,,2022/01/03,-0.0133,2021/07/05,0.1292
"Frankel, Lois",CIEN,2020/07/24,2020/09/11,2022/09/09,,2021/09/10,0.3221,2021/03/12,0.2932
"Cassidy, William",CVS,2019/01/25,2019/03/15,2021/03/12,0.3148,2020/03/13,0.0251,2019/09/13,0.1473
"Lowenthal, Alan S.",OLED,2020/07/28,2020/09/15,2022/09/13,,2021/09/14,0.1555,2021/03/16,0.3379
"Capito, Shelley M.",NVS,2017/09/05,2017/10/24,2019/10/22,0.16,2018/10/23,0.0456,2018/04/24,-0.0746
"McConnell Jr., A. M.",WFC,2018/03/05,2018/04/23,2020/04/20,-0.4686,2019/04/22,-0.0992,2018/10/22,-0.0028
"Conaway, K. M.",DUK,2020/08/10,2020/09/28,2022/09/26,,2021/09/27,0.1818,2021/03/29,0.1589
"Gottheimer, Josh",MSFT,2020/03/24,2020/05/12,2022/05/10,,2021/05/11,0.3244,2020/11/10,0.154
"Perdue Jr., David A.",AMZN,2017/09/27,2017/11/15,2019/11/13,0.5631,2018/11/14,0.4512,2018/05/16,0.4073
"Beyer, Donald S.",VZ,2020/01/14,2020/03/03,2022/03/01,-0.0514,2021/03/02,-0.025,2020/09/01,0.0425
"Perdue Jr., David A.",SBUX,2016/05/05,2016/06/23,2018/06/21,-0.0813,2017/06/22,0.066,2016/12/22,0.018
"Whitehouse, Sheldon",HPQ,2017/07/25,2017/09/12,2019/09/10,-0.025,2018/09/11,0.2683,2018/03/13,0.227
"Gottheimer, Josh",CHL,2020/01/10,2020/02/28,2022/02/25,,2021/02/26,,2020/08/28,
"Perdue Jr., David A.",BOIVF,2019/02/01,2019/03/22,2021/03/19,0.071,2020/03/20,-0.3788,2019/09/20,-0.0631
"Perdue Jr., David A.",HBI,2017/10/03,2017/11/21,2019/11/19,-0.2319,2018/11/20,-0.2544,2018/05/22,-0.0656
"Phillips, Dean",CMCSA,2020/06/01,2020/07/20,2022/07/18,,2021/07/19,0.3579,2021/01/18,0.1613
"Conaway, K. M.",JNJ,2020/05/11,2020/06/29,2022/06/27,,2021/06/28,0.1833,2020/12/28,0.1026
"Perdue Jr., David A.",DPM,2016/04/21,2016/06/09,2018/06/07,0.1137,2017/06/08,-0.0953,2016/12/08,-0.0389
"Conaway, K. M.",ABALX,2020/01/16,2020/03/05,2022/03/03,,2021/03/04,,2020/09/03,
"Gottheimer, Josh",SBCF,2020/10/23,2020/12/11,2022/12/09,,2021/12/10,0.2262,2021/06/11,0.3306
"Roberts, Pat",BA,2020/12/07,2021/01/25,2023/01/23,,2022/01/24,-0.0144,2021/07/26,0.1065
"Perdue Jr., David A.",DAL,2020/02/27,2020/04/16,2022/04/14,,2021/04/15,1.0504,2020/10/15,0.3386
"Shalala, Donna",SGSOY,2019/04/08,2019/05/27,2021/05/24,0.196,2020/05/25,-0.097,2019/11/25,0.0227
"Roberts, Pat",DAL,2020/11/16,2021/01/04,2023/01/02,,2022/01/03,0.0254,2021/07/05,0.1127
"Gottheimer, Josh",JPM,2020/03/17,2020/05/05,2022/05/03,,2021/05/04,0.6538,2020/11/03,0.1146
"Carper, Thomas R.",GBIL,2020/11/20,2021/01/08,2023/01/06,,2022/01/07,-0.0009,2021/07/09,-0.0002
"Cisneros, Gilbert",PYPL,2020/02/24,2020/04/13,2022/04/11,,2021/04/12,1.5544,2020/10/12,0.9207
"Axne, Cynthia",AZO,2020/12/30,2021/02/17,2023/02/15,,2022/02/16,0.627,2021/08/18,0.3694
"Gianforte, Greg",AMN,2020/11/09,2020/12/28,2022/12/26,,2021/12/27,0.8214,2021/06/28,0.3599
"Hoeven, John",WTW,2017/12/21,2018/02/08,2020/02/06,0.3327,2019/02/07,0.0352,2018/08/09,-0.0299
"Perdue Jr., David A.",AMLP,2020/04/16,2020/06/04,2022/06/02,,2021/06/03,0.2568,2020/12/03,-0.0579
"Perdue Jr., David A.",GM,2020/02/28,2020/04/17,2022/04/15,,2021/04/16,1.6502,2020/10/16,0.4909
"Cisneros, Gilbert",AMZN,2020/10/29,2020/12/17,2022/12/15,,2021/12/16,0.0558,2021/06/17,0.0638
"Cisneros, Gilbert",T,2020/09/16,2020/11/04,2022/11/02,,2021/11/03,-0.0713,2021/05/05,0.1782
"Cisneros, Gilbert",INTU,2020/01/29,2020/03/18,2022/03/16,1.0027,2021/03/17,0.7472,2020/09/16,0.4281
"Beyer, Donald S.",TDDXX,2020/10/28,2020/12/16,2022/12/14,,2021/12/15,,2021/06/16,
"Cisneros, Gilbert",PYPL,2020/11/19,2021/01/07,2023/01/05,,2022/01/06,-0.1823,2021/07/08,0.2592
"Hern, Kevin",HD,2020/03/26,2020/05/14,2022/05/12,,2021/05/13,0.402,2020/11/12,0.2098
"Cisneros, Gilbert",VRSN,2020/03/18,2020/05/06,2022/05/04,,2021/05/05,0.0362,2020/11/04,-0.0559
"Perdue Jr., David A.",AAPL,2016/04/27,2016/06/15,2018/06/13,0.9613,2017/06/14,0.4908,2016/12/14,0.183
"Capito, Shelley M.",MSFT,2018/04/05,2018/05/24,2020/05/21,0.89,2019/05/23,0.2824,2018/11/22,0.0514
"Capito, Shelley M.",PX,2018/04/24,2018/06/12,2020/06/09,,2019/06/11,,2018/12/11,
"Wyden, Ronald L.",AMAT,2020/06/05,2020/07/24,2022/07/22,,2021/07/23,1.2777,2021/01/22,0.7856
"Whitehouse, Sheldon",DIS,2016/09/22,2016/11/10,2018/11/08,0.2247,2017/11/09,0.0758,2017/05/11,0.1483
"Gottheimer, Josh",CVNA,2020/08/07,2020/09/25,2022/09/23,,2021/09/24,0.5633,2021/03/26,0.2509
"Whitehouse, Sheldon",NVDA,2019/05/17,2019/07/05,2021/07/02,4.1267,2020/07/03,1.466,2020/01/03,0.4828
"Lowenthal, Alan S.",SH,2020/02/27,2020/04/16,2022/04/14,,2021/04/15,-0.3695,2020/10/15,-0.225
"Bustos, Cheri",TGT,2020/02/10,2020/03/30,2022/03/28,,2021/03/29,1.0669,2020/09/28,0.6162
"Cisneros, Gilbert",CRM,2020/02/24,2020/04/13,2022/04/11,,2021/04/12,0.4968,2020/10/12,0.7533
"Perdue Jr., David A.",DISCA,2015/06/29,2015/08/17,2017/08/14,-0.1985,2016/08/15,-0.0776,2016/02/15,-0.1336
"Lee, Susie",MAS,2020/02/24,2020/04/13,2022/04/11,,2021/04/12,0.5941,2020/10/12,0.4575
"Cisneros, Gilbert",BOOT,2020/10/19,2020/12/07,2022/12/05,,2021/12/06,1.7871,2021/06/07,0.7113
"Murray, Patty",CB,2017/03/16,2017/05/04,2019/05/02,0.0467,2018/05/03,-0.0532,2017/11/02,0.0875
"Phillips, Dean",VMC,2020/04/02,2020/05/21,2022/05/19,,2021/05/20,0.8271,2020/11/19,0.3893
"Beyer, Donald S.",MCO,2020/08/28,2020/10/16,2022/10/14,,2021/10/15,0.2682,2021/04/16,0.0947
"Moran, Jerry",CVS,2020/08/21,2020/10/09,2022/10/07,,2021/10/08,0.4049,2021/04/09,0.2315
"Carper, Thomas R.",WIW,2020/09/22,2020/11/10,2022/11/08,,2021/11/09,0.1894,2021/05/11,0.1059
"Gianforte, Greg",POAHY,2020/11/13,2021/01/01,2022/12/30,,2021/12/31,0.3616,2021/07/02,0.5674
"Scott, Austin",GE,2020/12/23,2021/02/10,2023/02/08,,2022/02/09,0.0861,2021/08/11,0.143
"Malinowski, Tom",ZUO,2020/01/27,2020/03/16,2022/03/14,0.8681,2021/03/15,1.0071,2020/09/14,0.3456
"Curtis, John",PG,2020/03/27,2020/05/15,2022/05/13,,2021/05/14,0.2201,2020/11/13,0.2624
"Murray, Patty",MS,2017/03/16,2017/05/04,2019/05/02,0.0945,2018/05/03,0.1622,2017/11/02,0.1463
"Lamborn, Doug",NTAP,2020/12/30,2021/02/17,2023/02/15,,2022/02/16,0.3329,2021/08/18,0.1794
"Axne, Cynthia",SYK,2020/07/17,2020/09/04,2022/09/02,,2021/09/03,0.3979,2021/03/05,0.1995
"Perdue Jr., David A.",MPLX,2019/03/19,2019/05/07,2021/05/04,-0.1391,2020/05/05,-0.451,2019/11/05,-0.1928
"Perdue Jr., David A.",BPL,2015/01/15,2015/03/05,2017/03/02,,2016/03/03,,2015/09/03,
"Perdue Jr., David A.",ALB,2019/10/31,2019/12/19,2021/12/16,2.3982,2020/12/17,0.9616,2020/06/18,0.1324
"Lee, Susie",LH,2020/04/28,2020/06/16,2022/06/14,,2021/06/15,0.5122,2020/12/15,0.1906
"Hoeven, John",MCD,2016/02/03,2016/03/23,2018/03/21,0.2806,2017/03/22,0.035,2016/09/21,-0.0637
"Perdue Jr., David A.",CDLX,2020/03/18,2020/05/06,2022/05/04,,2021/05/05,1.4953,2020/11/04,0.7195
"Cisneros, Gilbert",V,2020/12/31,2021/02/18,2023/02/16,,2022/02/17,0.0924,2021/08/19,0.1126
"Perdue Jr., David A.",LYV,2020/03/18,2020/05/06,2022/05/04,,2021/05/05,1.0082,2020/11/04,0.3744
"Wyden, Ronald L.",MMM,2020/06/23,2020/08/11,2022/08/09,,2021/08/10,0.2048,2021/02/09,0.0983
"Perdue Jr., David A.",VIAC,2020/02/26,2020/04/15,2022/04/13,,2021/04/14,1.6719,2020/10/14,0.7883
"Roberts, Pat",AAPL,2015/05/28,2015/07/16,2017/07/13,0.1485,2016/07/14,-0.2329,2016/01/14,-0.2334
"Peters, Gary C.",T,2015/09/10,2015/10/29,2017/10/26,0.0081,2016/10/27,0.0956,2016/04/28,0.1565
"Murray, Patty",BA,2017/03/16,2017/05/04,2019/05/02,1.0492,2018/05/03,0.7787,2017/11/02,0.4225
"Perdue Jr., David A.",HBI,2017/08/29,2017/10/17,2019/10/15,-0.3415,2018/10/16,-0.2774,2018/04/17,-0.2176
"Cisneros, Gilbert",GILD,2020/03/18,2020/05/06,2022/05/04,,2021/05/05,-0.1539,2020/11/04,-0.2302
"Perdue Jr., David A.",BMY,2019/07/15,2019/09/02,2021/08/30,0.4042,2020/08/31,0.3074,2020/03/02,0.2519
"Perdue Jr., David A.",PG,2015/08/25,2015/10/13,2017/10/10,0.2363,2016/10/11,0.1986,2016/04/12,0.1198
"Green, Mark",ET,2020/08/11,2020/09/29,2022/09/27,,2021/09/28,0.7412,2021/03/30,0.3913
"McKinley, David B.",NFLX,2020/08/20,2020/10/08,2022/10/06,,2021/10/07,0.206,2021/04/08,0.0428
"Yarmuth, John A.",TLRY,2020/11/05,2020/12/24,2022/12/22,,2021/12/23,-0.1113,2021/06/24,1.0884
"Blumenauer, Earl",BX,2020/10/28,2020/12/16,2022/12/14,,2021/12/15,0.9354,2021/06/16,0.5091
"Simpson, Michael K.",CIM,2020/03/25,2020/05/13,2022/05/11,,2021/05/12,0.7689,2020/11/11,0.3269
"Perdue Jr., David A.",T,2019/02/06,2019/03/27,2021/03/24,-0.0418,2020/03/25,-0.0889,2019/09/25,0.1894
