ticker,transaction_date,number_of_transactions
NVO,3
SEIC,3
YUMC,3
APH,3
FOUR,3
WBK,3
FSK,3
AEIS,3
RF,3
SHAK,3
NIO,3
HP,3
FIKMX,3
IEFA,3
BIF,3
RHP,3
USO,3
DNB,3
GFL,3
SEDG,3
AVYA,3
NBIX,3
SE,3
KDP,3
KAI,3
POWI,3
HRI,3
XYL,3
GSAH,3
PLYA,3
ORAN,3
GLW,3
KSS,3
ABM,3
AYI,3
AZSEY,3
AMBA,3
APLE,3
BKU,3
BAYRY,3
G,3
GBOOY,3
HE,3
HIW,3
MONOY,3
PGRE,3
PATK,3
PDCE,3
PNW,3
PCH,3
RDUS,3
STX,3
SPR,3
SPSC,3
WB,3
YEXT,3
IJR,3
BIP,3
EBAY,3
CELC,3
NGG,3
SKX,3
MTSC,3
UPLD,3
MTSI,3
BTI,3
CHUY,3
ATASY,3
IMBBY,3
LYG,3
SKYY,3
DNKN,2
PANW,2
UNVR,2
XPO,2
GBTC,2
CHE,2
LOPE,2
NEOG,2
ROL,2
CIEN,2
KLAC,2
HES,2
SON,2
CSTL,2
NVT,2
FCFS,2
MCRN,2
CCXX,2
NMIH,2
BIAWX,2
SF,2
KRE,2
LINK-USD,2
SCHD,2
ASMB,2
RETA,2
SRNE,2
SVC,2
XEC,2
CCK,2
HUN,2
NYT,2
SKIN,2
RBCAA,2
MKC,2
RGA,2
AMJ,2
MDY,2
XRAY,2
WTRG,2
FMC,2
GLIBA,2
SMG,2
FLS,2
REGL,2
BOWX,2
GPRO,2
MAC,2
PFPT,2
CTRCF,2
MBB,2
IGLB,2
EMXC,2
IBTD,2
LCGFX,2
STLA,2
BGFV,2
CXW,2
BRP,2
VAR,2
NRG,2
AROC,2
DPSGY,2
SVNLY,2
WFC$V,2
GRUB,2
SLAB,2
TWLO,2
AMZA,2
AJG,2
WHR,2
HBI,2
PTC,2
HSHCY,2
HTLD,2
WEC,2
AZTA,2
XP,2
AMG,2
COTY,2
GLOB,2
HOG,2
ICFI,2
JBT,2
LNC,2
NATI,2
NWSA,2
NWS,2
PFG,2
PEG,2
STAG,2
STE,2
DSGX,2
WELL,2
LEVI,2
XLV,2
PBA,2
MSBHY,2
CNS,2
VOO,2
WCMIX,2
ACIW,2
CNK,2
BEEM,2
FHB,2
ORMP,2
BROS,2
CRSP,2
CIBR,2
LRNZ,2
GXO,2
KTB,2
ASXC,2
BTC-USD,2
PCRX,2
APHA,2
ESGC,2
ERJ,2
SPDW,2
SPYV,2
TPCO,2
RUSHA,2
SKVKY,2
BALY,2
POOL,2
PRAA,2
CONE,2
BH,2
ESGR,2
MAA,2
RQI,2
ARE,2
ADI,2
ADP,2
DANOY,2
HAS,2
NULG,2
SPYG,2
YUM,2
NNN,2
XLB,2
XLK,2
CS,2
FSKR,2
CHGG,2
PYCR,2
PAVE,2
GBDC,2
TRN,2
AMCX,2
LGND,2
BBH,2
BAC$K,2
BAESY,2
LAND,2
TM,2
AIMC,2
AA,2
TF,2
ARKG,2
SRLN,2
INCY,2
RCKY,2
BSIXX,2
NULC,2
WST,2
MGY,2
BRKR,2
KIDS,2
AY,2
SONY,2
FOXA,2
FBSI,2
AMTX,2
LBRDK,2
AWI,2
VOD,2
HPP,2
AMH,2
APC,2
AIV,2
ARI,2
AXGN,2
CDEV,2
CCS,2
CRL,2
PLCE,2
CMPR,2
CRUS,2
CWEN,2
CXP,2
DBD,2
BOOM,2
DWDP,2
ESNT,2
EEFT,2
EVOP,2
FNB,2
FAF,2
FBC,2
GBT,2
HCSG,2
HL,2
IONS,2
JGCCY,2
KMT,2
LAUR,2
MED,2
MTH,2
NPSNY,2
NOV,2
NUAN,2
OXM,2
PKCOY,2
PNR,2
PKI,2
PDM,2
PUMP,2
PBYI,2
RL,2
RCII,2
REXR,2
SITC,2
SAVE,2
SRC,2
TMHC,2
TMSNY,2
TS,2
TXRH,2
TRIP,2
VCRA,2
WAFD,2
ZEN,2
ZION,2
IJH,2
ESGU,2
EFG,2
FIVN,2
VIVO,2
OSUR,2
BEP,2
BWA,2
CR,2
ETC-USD,2
XLM-USD,2
OWSOX,2
EGHT,2
CNF,2
FLXN,2
APPAD,2
PROF,2
INVH,2
ARKK,2
BDC,2
HAYN,2
ARNA,2
ACB,2
CRON,2
ETH-USD,2
TTD,2
ZOOM,2
BOH,2
IVW,2
CFJIX,2
BBTBX,2
ALNY,2
SNOW,2
AMKBY,2
AAVMY,2
AGESY,2
ANZBY,2
BCS,2
CAJ,2
CRZBY,2
CMWAY,2
ING,2
JAPSY,2
JAPAY,2
VOPKY,2
MDIBY,2
MFGP,2
MFG,2
NTOIY,2
NINOY,2
PANDY,2
REPYY,2
SCGLY,2
SWRAY,2
TEF,2
TLSNY,2
MRWSY,2
URGO,2
ENGIY,2
PK,2
LEN.B,2
TEVA,2
ARNC,2
JPM$G,2
FDRXX,2
BRKB,2
EQNR,2
EVVTY,2
WIX,2
FIDSX,2
FSPHX,2
ECOL,2
RXN,2
ASGN,2
JWN,2
HNDL,2
CBS,2
AAN,2
DUKH,1
VIASP,1
BYD,1
COO,1
MTN,1
PAG,1
ANSS,1
TECH,1
GWRE,1
LII,1
PEGA,1
PRLB,1
SYPR,1
GDRX,1
FXM,1
AIT,1
GGT,1
INTL,1
PKG,1
CNA,1
RARE,1
WMC,1
JOE,1
ENS,1
WAIR,1
CHNG,1
OHI,1
BRK.A,1
ACHC,1
ADDDYY,1
AL,1
ATH,1
CLGX,1
GLPI,1
IDXXX,1
PODD,1
JBL,1
OKTA,1
OMF,1
RMD,1
SC,1
ST,1
ZG,1
FNRVGX,1
ADTN,1
DTEGY,1
SANM,1
CTBI,1
BLKB,1
JLL,1
OMCL,1
ORA,1
HII,1
NGLS,1
BWXT,1
AVTR,1
FND,1
LBDAV,1
SERV,1
WTFC,1
YTRA,1
AAWW,1
CHRW,1
CSQ,1
IBDP,1
SGIIX,1
FUND,1
SDC,1
CIM,1
FEI,1
ESGD,1
NUGL,1
RF$A,1
IAC,1
TMUSR,1
CODYY,1
TKOMY,1
WRK.V,1
HWM,1
GME,1
ALFY,1
BHI,1
CWH,1
TNL,1
HEI,1
BAM,1
LARCX,1
MTBC,1
FEDX,1
OGN,1
RAD,1
FPEI,1
TEX,1
MAIN,1
FTTGLX,1
BATRA,1
FWONK,1
BPHSPX,1
NLY,1
HOFV,1
ANY,1
CCXI,1
ITCI,1
AVT,1
BG,1
MEOH,1
AIR,1
BHF,1
CPRI,1
CAH,1
GBCI,1
HPE,1
IDA,1
KIM,1
PRGO,1
PVH,1
SLG,1
TTWO,1
UHS,1
UNM,1
VC,1
GWW,1
WPX,1
OIH,1
LTHM,1
WK,1
FORD,1
CISIX,1
INMD,1
ALb,1
DTM,1
SHYF,1
FCGAX,1
FNGZX,1
FLCO,1
FLCB,1
FLQL,1
FSSAX,1
FVADX,1
GCIIX,1
GOVT,1
OMBIX,1
LSFYX,1
SPTM,1
TBCIX,1
TDADX,1
VWO,1
APO,1
TWST,1
MHK,1
EMKR,1
ACST,1
CTRM,1
CELO,1
HZD,1
GSS,1
PEJ,1
WCLD,1
GPS,1
TELL,1
LCID,1
BVALX,1
MASI,1
PHX,1
FAFTX,1
CMLTU,1
ETWO.W,1
TDC,1
IBTB,1
IBTJ,1
IBTI,1
IBTH,1
IBTG,1
SLYV,1
SPYS,1
SPTI,1
PDBC,1
LQD,1
IBDO,1
XLY,1
DESY,1
PLT,1
VVNT,1
VGPBF,1
ETFC,1
RCI,1
HZN,1
BF.B,1
FRFHF,1
PLTR,1
EIX,1
FDS,1
IGV,1
CSIQ,1
CINF,1
EPR,1
ESS,1
HTA,1
LAMR,1
MGA,1
XHB,1
XLI,1
XLC,1
BLDr,1
VSCO,1
CLNC,1
IS,1
AIO,1
ARW,1
EBJ,1
AlGM,1
ALGM,1
AROW,1
FMCMF,1
GCP,1
GRA,1
GTN,1
HRTX,1
MCS,1
QCHR,1
FTA,1
COHR,1
KBE,1
VONE,1
WSTL,1
HTZ,1
PAIDX,1
WLTL,1
SNN,1
35G.SG,1
BRX,1
EVH,1
FMAT,1
MUB,1
JAZZ,1
IAT,1
MFC,1
SCHH,1
BBBY,1
FTSM,1
QSY,1
FMAO,1
PDX,1
TWNK,1
EPAY,1
VRNT,1
MRCK,1
SMFKY,1
TSS,1
WCN,1
SFST,1
TRBCX,1
