ticker,transaction_date,number_of_transactions
LQDT,2
DISCK,2
NBL,2
KRFT,2
NGIPX,2
ATML,2
CMCSK,2
XRT,2
TU,2
IBKC,2
ESV,2
XLU,2
MIK,2
JCOM,2
TECH,2
TCBI,2
PRLB,2
PLT,2
OMCL,2
MASI,2
LL,2
HEI,2
EPAY,2
EGBN,2
CVLT,2
BMR,2
BECN,2
TOLLX,2
VIXY,2
ESS,2
LGP,2
EPR,2
HFC,2
CMO,2
AIT,2
VRX,2
PACW,2
CTBI,2
BHI,2
ZMH,2
UNVR,2
LOPE,2
NEOG,2
ROL,2
CIEN,2
HES,2
SON,2
CSTL,2
NVT,2
FCFS,2
MCRN,2
CCXX,2
NMIH,2
BIAWX,2
SF,2
KRE,2
LINK-USD,2
SCHD,2
ASMB,2
RETA,2
SRNE,2
SVC,2
XEC,2
CCK,2
NYT,2
SKIN,2
RBCAA,2
RGA,2
AMJ,2
MDY,2
WTRG,2
FMC,2
GLIBA,2
FLS,2
REGL,2
BOWX,2
MAC,2
PFPT,2
CTRCF,2
MBB,2
IGLB,2
EMXC,2
IBTD,2
LCGFX,2
STLA,2
BGFV,2
CXW,2
BRP,2
NRG,2
AROC,2
DPSGY,2
SVNLY,2
WFC$V,2
SLAB,2
TWLO,2
AMZA,2
WHR,2
PTC,2
HSHCY,2
HTLD,2
AZTA,2
XP,2
COTY,2
GLOB,2
HOG,2
ICFI,2
JBT,2
NATI,2
PFG,2
PEG,2
DSGX,2
WELL,2
LEVI,2
MSBHY,2
CNS,2
CNK,2
BEEM,2
ORMP,2
BROS,2
LRNZ,2
GXO,2
ASXC,2
BTC-USD,2
PCRX,2
APHA,2
ESGC,2
ERJ,2
SPDW,2
SPYV,2
TPCO,2
RUSHA,2
SKVKY,2
BALY,2
POOL,2
BH,2
ESGR,2
MAA,2
RQI,2
DANOY,2
NULG,2
SPYG,2
NNN,2
XLB,2
XLK,2
CS,2
FSKR,2
CHGG,2
PYCR,2
PAVE,2
GBDC,2
TRN,2
AMCX,2
LGND,2
BBH,2
BAC$K,2
BAESY,2
LAND,2
AIMC,2
TF,2
ARKG,2
SRLN,2
RCKY,2
BSIXX,2
NULC,2
MGY,2
KIDS,2
SONY,2
FBSI,2
AMTX,2
LBRDK,2
AWI,2
HPP,2
AMH,2
ARI,2
AXGN,2
CDEV,2
CCS,2
CRL,2
PLCE,2
CMPR,2
CRUS,2
CXP,2
DBD,2
BOOM,2
ESNT,2
FNB,2
FAF,2
FBC,2
GBT,2
HL,2
JGCCY,2
KMT,2
LAUR,2
MED,2
MTH,2
OXM,2
PKCOY,2
PNR,2
PUMP,2
PBYI,2
RCII,2
REXR,2
SITC,2
SAVE,2
SRC,2
TMHC,2
TMSNY,2
TS,2
VCRA,2
