ticker,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
IBTH,0,0,0,0,0,0,0,0,0,1
IBTI,0,0,0,0,0,0,0,0,0,1
IBTJ,0,0,0,0,0,0,0,0,0,1
ICE,0,0,0,0,0,0,1,2,20,6
ICFI,0,0,0,0,0,0,0,0,2,0
ICL,0,0,0,0,0,0,0,0,1,0
ICLR,0,0,0,0,0,0,0,0,1,2
ICON,0,0,0,1,0,0,0,0,0,0
ICSH,0,0,0,0,0,0,0,0,0,1
ICUI,0,0,0,1,0,0,0,0,6,0
IDA,0,0,0,0,0,0,0,0,1,0
IDV,0,0,1,0,0,0,0,0,2,0
IDXX,0,0,0,0,0,0,0,0,4,1
IDXXX,0,0,0,0,0,0,0,0,0,1
IEF,0,0,0,0,0,0,0,0,1,0
IEFA,0,0,0,0,0,0,0,1,2,0
IEMG,0,0,0,0,0,0,0,0,1,2
IEX,0,0,1,0,0,0,0,0,0,2
IFF,0,0,0,0,0,0,0,0,3,3
IFNNY,0,0,0,0,0,0,0,2,7,6
IGLB,0,0,0,0,0,0,0,0,0,2
IGV,0,0,0,0,0,0,0,0,1,0
IHE,0,0,0,1,0,0,1,0,0,0
IHG,0,0,0,0,0,0,0,0,1,0
IHI,0,0,0,0,0,0,0,0,1,0
IIN,0,0,0,0,0,0,1,0,0,0
IJH,0,0,1,0,0,0,0,2,0,0
IJR,0,0,0,0,0,0,0,2,2,0
IJS,0,0,0,0,0,0,0,0,0,1
ILF,0,0,1,0,0,0,0,0,0,0
ILMN,0,0,0,0,0,0,1,2,10,4
ILPT,0,0,0,0,0,0,0,0,0,4
IMBBY,0,0,0,0,0,0,0,0,3,0
INCY,0,0,0,0,0,1,1,0,2,0
INFO,0,0,0,0,0,0,0,0,4,10
INFR,0,0,0,0,0,0,0,0,1,0
INFY,0,0,0,0,0,2,0,3,0,0
ING,0,0,0,0,0,0,0,0,2,0
INMD,0,0,0,0,0,0,0,0,2,0
INO,0,0,0,0,0,0,0,0,1,0
INRE,0,0,0,0,0,0,0,0,0,1
INST,0,0,0,0,0,0,0,0,1,0
INTC,0,0,1,0,2,3,3,8,25,23
INTL,0,0,0,0,0,0,0,0,0,1
INTU,0,0,0,0,0,0,1,3,9,8
INVH,0,0,0,0,0,0,0,0,4,0
IONS,0,0,0,0,1,0,0,2,0,0
IP,0,0,1,1,0,1,1,2,2,2
IPCM,0,0,0,1,0,0,0,0,0,0
IPG,0,0,0,0,0,0,0,0,2,1
IPHI,0,0,0,0,0,0,0,0,2,0
IPWR,0,0,0,0,0,0,0,0,1,0
IPXHY,0,0,0,0,0,0,0,0,1,0
IQV,0,0,0,0,0,0,1,4,7,7
IR,0,0,0,0,0,2,0,1,11,1
IRBT,0,0,0,0,0,0,0,0,4,0
IRET,0,0,0,0,2,0,0,0,0,0
IRM,0,0,2,0,0,0,0,2,8,5
IRT,0,0,0,0,0,0,0,0,0,1
IRTC,0,0,0,0,0,0,0,1,0,0
IS,0,0,0,0,0,0,0,0,0,1
ISD,0,0,0,0,0,0,0,0,1,0
ISIS,0,0,1,0,0,0,0,0,0,0
ISNPY,0,0,0,0,0,0,0,0,1,0
ISRG,0,0,0,0,2,0,2,4,9,3
ISUZY,0,0,0,0,0,0,0,0,1,0
IT,0,0,0,0,0,0,0,0,8,1
ITC,0,0,0,1,1,0,0,0,0,0
ITCI,0,0,0,0,0,0,0,0,0,1
ITOT,0,0,0,0,0,0,0,0,1,0
ITUB,0,0,0,0,0,0,0,3,4,3
ITW,0,0,0,1,1,0,3,1,6,3
IVE,0,0,0,0,0,0,0,1,0,0
IVV,0,0,0,0,0,0,0,2,3,1
IVW,0,0,0,0,0,0,0,0,1,1
IVZ,0,0,0,1,3,0,1,4,3,0
IWD,0,0,0,1,0,0,0,0,1,0
IWF,0,0,0,0,0,0,1,1,0,1
IWM,0,0,0,0,0,0,0,0,5,1
IWN,0,0,0,0,0,0,0,1,11,3
IWR,0,0,0,0,0,0,0,0,0,1
IWV,0,0,0,0,0,0,0,0,1,0
IX,0,0,0,0,0,0,0,0,1,0
IXJ,0,0,0,0,0,0,0,0,0,1
IXP,0,0,1,0,0,0,0,0,0,0
IYE,0,0,0,0,0,0,1,0,0,0
IYT,0,0,0,1,3,2,1,0,0,0
IYZ,0,0,0,0,0,0,0,0,0,1
J,0,0,0,0,0,0,0,0,4,4
JAPAY,0,0,0,0,0,0,0,0,2,0
JAPSY,0,0,0,0,0,0,0,0,2,0
JAZZ,0,0,0,0,0,0,0,0,0,1
JBAXY,0,0,0,0,0,0,0,0,1,0
JBI,0,0,0,0,0,0,0,0,0,1
JBL,0,0,0,0,0,0,0,0,0,1
JBT,0,0,0,0,0,0,0,0,2,0
JCI,0,0,0,1,2,3,0,3,3,1
JCOM,0,0,1,1,0,0,0,0,0,0
JD,0,0,0,0,0,0,0,0,1,0
JEF,0,0,0,0,0,0,0,1,1,1
JEMWX,0,0,0,0,0,0,0,0,1,0
JEPI,0,0,0,0,0,0,0,0,0,1
JETS,0,0,0,0,0,0,1,0,1,0
JFAMX,0,0,0,0,0,0,0,0,1,0
JGCCF,0,0,0,0,0,0,0,0,0,1
JGCCY,0,0,0,0,0,0,0,2,0,0
JHX,0,0,0,0,0,0,0,0,1,0
JIH,0,0,0,0,0,0,0,0,0,13
JJSF,0,0,0,1,0,0,0,0,0,0
JKHY,0,0,0,0,0,1,0,0,4,0
JLL,0,0,0,0,0,0,0,0,0,1
JNJ,0,0,1,1,3,6,5,11,30,25
JNK,0,0,0,0,0,0,0,2,0,1
JOE,0,0,0,0,0,0,0,0,0,1
JPJQL,0,0,1,0,0,0,0,0,0,0
JPM,0,0,2,0,2,8,11,10,34,29
JPM$G,0,0,0,0,0,0,0,0,2,0
JQC,0,0,0,0,0,0,0,0,0,1
JSAIY,0,0,0,0,0,0,0,0,1,0
JSOAX,0,0,0,0,0,0,0,0,0,1
JWN,0,0,0,0,1,0,0,1,1,0
K,0,0,0,0,0,1,0,4,6,0
KAI,0,0,0,0,0,0,0,0,0,3
KAR,0,0,0,0,0,2,0,0,0,0
KBE,0,0,0,0,0,0,0,0,1,0
KDP,0,0,0,0,0,0,0,3,2,0
KEY,0,0,0,0,1,2,0,0,7,0
KEYS,0,0,1,0,0,0,0,0,4,2
KGFHY,0,0,0,0,0,0,0,0,1,0
KHC,0,0,0,1,2,2,3,6,6,4
KIDS,0,0,0,0,0,0,0,0,2,0
KIM,0,0,0,0,0,0,0,0,1,0
KKPNY,0,0,0,0,0,0,0,0,1,0
KKR,0,0,0,0,0,0,0,0,1,8
KL,0,0,0,0,0,0,0,0,1,0
KLAC,0,0,0,0,0,0,0,0,7,11
KLXI,0,0,2,1,0,0,0,0,0,0
KMB,0,0,0,2,0,2,0,0,7,7
KMI,0,0,1,2,0,5,3,3,7,4
KMP,0,1,0,0,0,0,0,0,0,0
KMPR,0,0,0,0,0,0,0,0,4,0
KMT,0,0,0,0,0,0,0,2,0,0
KMTUY,0,0,0,0,0,0,0,2,4,1
KMX,0,0,0,0,0,0,3,1,12,2
KN,0,0,0,14,3,0,11,3,0,0
KNRRY,0,0,0,0,0,0,0,0,1,0
KNX,0,0,0,0,0,0,0,0,1,0
KO,0,0,2,2,1,3,1,11,17,18
KORS,0,0,6,4,0,0,0,0,0,0
KPELY,0,0,0,0,0,0,0,0,1,0
KPLT,0,0,0,0,0,0,0,0,1,4
KPLTW,0,0,0,0,0,0,0,0,0,6
KR,0,0,0,0,0,0,0,6,37,11
KRE,0,0,0,0,0,0,0,0,0,6
KRFT,0,0,0,2,0,0,0,0,0,0
KRNT,0,0,0,0,0,0,0,0,1,0
KSS,0,0,0,0,0,2,1,1,3,0
KSU,0,0,5,0,0,0,0,0,0,0
KTB,0,0,0,0,0,0,0,3,2,0
KTOS,0,0,0,0,0,0,0,0,15,12
KUBTY,0,0,0,0,0,0,0,4,1,2
KWEB,0,0,0,0,0,0,0,0,2,0
KWR,0,0,0,1,0,0,0,0,0,0
KYCCF,0,0,0,0,0,1,0,1,0,0
KYOCF,0,0,0,0,0,0,0,0,0,1
L,0,0,0,0,0,0,0,0,7,0
LAD,0,0,0,0,0,0,0,0,3,1
LAM,0,0,0,0,0,0,0,0,1,0
LAMR,0,0,0,0,0,0,0,0,1,0
LANC,0,0,0,0,0,0,0,1,0,0
LAND,0,0,0,0,0,0,0,0,2,0
LARCX,0,0,0,0,0,0,0,0,0,1
LAUR,0,0,0,0,0,0,0,2,0,0
LB,0,0,0,0,0,3,0,1,2,1
LBDAV,0,0,0,0,0,0,0,0,1,0
LBRDA,0,0,0,0,0,0,0,0,3,6
LBRDK,0,0,0,0,0,0,0,1,0,2
LBTYA,0,0,1,0,0,0,0,0,0,0
LBTYK,0,0,1,0,0,0,0,0,0,0
LCGFX,0,0,0,0,0,0,0,0,0,2
LCID,0,0,0,0,0,0,0,0,0,1
LCRX,0,0,0,0,0,0,0,0,0,3
LDNXF,0,0,0,0,0,0,0,0,6,1
LDOS,0,0,0,0,0,0,0,0,4,6
LDP,0,0,0,0,0,0,0,0,5,0
LDR,0,0,1,0,0,0,0,0,0,0
LEA,0,0,0,0,0,0,2,0,0,3
LECO,0,0,1,0,0,0,0,0,0,0
LEE,0,0,0,0,0,0,0,0,2,2
LEG,0,0,0,0,0,0,0,0,0,1
LEN,0,0,0,0,0,0,0,0,4,0
LEN.B,0,0,0,0,0,0,0,0,2,0
LESL,0,0,0,0,0,0,0,0,0,4
LEVI,0,0,0,0,0,0,0,0,2,0
LGF-B,0,0,0,0,0,0,27,8,1,0
LGI,0,0,0,0,0,0,0,1,2,2
LGND,0,0,0,0,0,0,0,0,4,0
LGP,0,0,2,0,0,0,0,0,0,0
LH,0,0,0,0,0,0,1,1,4,0
LHCG,0,0,0,0,0,0,0,0,7,3
LHX,0,0,0,0,0,0,0,1,11,4
LII,0,0,0,0,0,0,0,0,1,0
LIN,0,0,0,0,0,0,2,1,6,9
LINE,0,0,1,0,0,0,0,0,0,0
LINK-USD,0,0,0,0,0,0,0,0,0,2
LITE,0,0,0,0,0,0,0,0,3,1
LKQ,0,0,0,0,0,0,0,0,4,1
LL,0,0,0,1,0,0,0,0,0,1
LLL,0,0,0,0,0,0,0,1,0,0
LLTC,0,0,0,2,1,1,0,0,0,0
LLY,0,0,0,0,0,0,0,0,9,3
LM09.SG,0,0,0,0,0,0,4,0,0,0
LMACU,0,0,0,0,0,0,0,0,0,1
LMGEX,0,0,1,0,0,0,0,0,0,0
LMND,0,0,0,0,0,0,0,0,0,8
LMRK,0,0,0,0,0,0,0,0,1,1
LMT,0,0,0,0,1,1,2,4,6,16
LNC,0,0,1,0,0,0,0,0,2,0
LNG,0,0,0,0,0,0,2,3,3,0
LNKD,0,0,4,0,0,0,0,0,0,0
LNSTY,0,0,0,0,0,0,0,0,1,0
LNT,0,0,1,6,0,0,0,0,7,1
LOCK,0,0,0,1,0,0,0,0,0,0
LOGI,0,0,0,0,0,0,0,0,1,0
LOPE,0,0,0,0,0,0,0,0,1,1
LOW,0,0,2,0,3,1,3,2,12,8
LPLA,0,0,0,0,0,0,0,0,2,3
LPRO,0,0,0,0,0,0,0,0,0,1
LPT,0,0,0,0,0,0,0,0,1,0
LQD,0,0,0,0,0,0,0,0,0,1
LQDT,0,0,0,4,0,0,0,0,0,0
LRCX,0,0,0,2,2,1,3,0,3,6
LRLCY,0,0,0,0,0,1,0,2,1,2
LRNZ,0,0,0,0,0,0,0,0,0,2
LSCC,0,0,0,2,0,1,2,0,0,0
LSFYX,0,0,0,0,0,0,0,0,1,0
LSTR,0,0,0,1,0,0,0,0,0,0
LSXMK,0,0,0,0,0,0,0,1,2,1
LTD,0,0,0,0,0,0,0,0,0,3
LTHM,0,0,0,0,0,0,0,0,1,0
LUBFX,0,0,0,0,0,0,0,0,4,1
LUKOY,0,0,0,0,0,0,0,4,4,2
LULU,0,0,0,0,0,0,1,0,3,6
LUMN,0,0,0,0,0,0,0,0,3,3
LUV,0,0,0,0,0,0,0,0,24,10
LVLT,0,0,0,0,0,1,0,0,0,0
LVMHF,0,0,0,0,0,0,0,0,4,1
LVMUY,0,0,0,0,0,1,0,3,3,0
LVS,0,0,1,0,0,1,0,1,7,1
LW,0,0,0,0,1,1,0,1,4,5
LYB,0,0,0,0,0,3,0,1,3,1
LYFT,0,0,0,0,0,0,0,0,4,0
LYG,0,0,0,0,0,0,0,0,3,0
LYV,0,0,0,0,6,17,3,6,8,5
LZ,0,0,0,0,0,0,0,0,0,3
LZAGY,0,0,0,0,0,0,0,1,1,3
M,0,0,7,3,0,0,0,4,6,0
MA,0,0,0,0,3,1,0,3,28,16
MAA,0,0,0,0,0,0,0,0,2,0
MAC,0,0,0,0,0,0,0,1,1,0
MADCX,0,0,0,0,0,0,0,0,1,0
MAIN,0,0,0,0,0,0,0,0,0,1
MALOX,0,0,0,0,0,0,1,1,0,0
MALRX,0,0,0,0,0,0,0,0,1,0
MANH,0,0,0,0,0,0,0,1,0,0
MANLX,0,0,0,0,0,0,0,0,1,0
MANT,0,0,0,0,0,0,0,0,2,0
MAR,0,0,0,0,1,0,0,0,9,3
MARA,0,0,0,0,0,0,0,0,1,0
MAS,0,0,0,0,0,0,0,0,5,1
MASI,0,0,0,1,0,0,0,0,0,2
MAT,0,0,0,0,0,1,0,0,3,1
MAXR,0,0,0,0,0,0,0,0,1,0
MAYHX,0,0,0,0,0,0,0,0,1,0
MBB,0,0,0,0,0,0,0,0,0,2
MBXIX,0,0,0,0,0,0,0,0,4,0
MC,0,0,0,0,0,0,0,1,0,0
MCC,0,0,0,0,0,1,0,0,0,0
MCD,0,0,0,1,4,1,3,5,11,7
MCHP,0,0,2,0,0,1,2,1,2,2
MCK,0,0,4,0,3,2,0,0,2,3
MCO,0,0,0,0,0,1,0,1,1,3
MCRN,0,0,0,0,0,0,0,0,3,0
MCS,0,0,0,0,0,0,0,0,0,1
MD,0,0,0,0,0,0,0,1,0,0
MDB,0,0,0,0,0,0,0,0,0,3
MDC,0,0,0,0,0,1,0,0,0,0
MDCA,0,0,0,1,0,0,0,0,0,0
MDDVX,0,0,2,0,0,0,0,0,0,0
MDIBY,0,0,0,0,0,0,0,0,2,0
MDLZ,0,0,1,0,0,2,3,3,8,3
MDNDF,0,0,0,0,0,0,0,0,0,1
MDP,0,0,1,0,0,0,0,0,0,0
MDT,0,0,0,1,2,4,4,2,13,11
MDU,0,0,0,1,1,0,0,0,0,0
MDY,0,0,0,0,0,0,0,1,0,1
MDYG,0,0,0,0,0,0,0,0,1,4
MDYV,0,0,0,0,0,0,0,0,1,3
MED,0,0,0,0,0,0,0,2,0,0
MEDP,0,0,0,0,0,0,0,0,4,1
MELI,0,0,0,0,0,0,0,0,3,5
MEOH,0,0,0,0,0,0,0,0,1,0
MET,0,0,2,0,2,2,1,1,4,16
MFC,0,0,0,0,0,0,0,0,1,0
MFCDX,0,0,1,0,0,0,0,0,0,0
MFG,0,0,0,0,0,0,0,0,2,0
MFGP,0,0,0,0,0,0,0,0,2,0
MFRM,0,0,0,1,0,0,0,0,0,0
MFYV,0,0,0,0,0,0,0,0,0,1
MG,0,0,0,1,0,0,0,0,0,0
MGA,0,0,0,0,0,2,1,0,1,0
MGEMX,0,0,0,1,0,0,0,0,0,0
MGM,0,0,0,0,0,0,0,0,2,1
MGPI,0,0,0,0,0,0,0,1,0,0
MGRC,0,0,1,0,0,0,0,0,0,0
MGY,0,0,0,0,0,0,0,0,0,2
MHK,0,0,0,0,0,0,0,0,1,0
MIK,0,0,1,1,0,0,0,0,0,0
MINI,0,0,0,0,0,0,0,1,0,0
MITEY,0,0,0,0,0,0,0,0,1,0
MITK,0,0,0,0,0,0,0,0,0,1
MITSY,0,0,0,0,0,0,0,0,1,0
MJDLF,0,0,0,0,0,0,0,0,0,1
MJNA,0,0,0,0,0,0,0,0,0,1
MKC,0,0,0,0,0,0,0,1,1,1
MKL,0,0,0,0,0,0,0,5,0,8
MKTX,0,0,0,0,0,0,0,0,2,5
MLCO,0,0,0,0,0,0,0,0,1,0
MLPRX,0,0,1,0,0,0,0,0,0,0
MLYNF,0,0,0,0,0,0,0,0,0,1
MMC,0,0,1,1,0,2,0,0,7,4
MMLP,0,0,0,0,0,0,0,0,7,0
MMM,0,0,0,1,1,1,2,3,11,2
MMP,0,0,0,0,1,0,2,1,6,38
MNP,0,0,0,0,0,0,0,0,1,0
MNRO,0,0,0,1,0,0,0,0,0,0
MNST,0,0,0,0,0,0,0,0,3,0
MNTA,0,0,0,0,0,0,0,0,1,0
MO,0,0,1,0,1,2,0,1,14,10
MONOY,0,0,0,0,0,0,0,3,0,0
MORN,0,0,0,0,0,0,0,0,1,0
MOS,0,0,0,1,3,8,21,6,6,1
MPC,0,0,0,0,0,0,0,3,9,0
MPLN,0,0,0,0,0,0,0,0,1,0
MPLX,0,0,0,1,2,0,0,4,14,8
MPW,0,0,1,0,0,1,0,0,1,0
MPWR,0,0,0,0,0,0,0,1,0,1
MRAAY,0,0,0,0,0,1,0,1,0,0
MRCK,0,0,0,0,0,0,0,0,1,0
MRIN,0,0,0,0,0,0,0,0,0,1
MRK,0,0,0,4,2,20,6,3,22,20
MRNA,0,0,0,0,0,0,0,0,1,10
MRVL,0,0,0,0,0,0,0,0,1,3
MRWSY,0,0,0,0,0,0,0,0,2,0
MS,0,0,0,0,0,2,1,0,4,23
MSACX,0,0,0,1,0,0,0,0,0,0
MSB,0,0,0,0,0,0,0,0,0,1
MSBHY,0,0,0,0,0,0,0,0,2,0
MSCI,0,0,0,0,0,0,0,2,12,4
MSFT,0,0,6,2,15,5,9,17,149,91
MSI,0,0,0,0,0,0,0,0,3,2
MSM,0,0,0,0,0,0,0,2,5,0
MSTR,0,0,0,0,0,0,0,1,0,0
MSTY.PA,0,0,0,0,0,0,2,0,0,0
MTB,0,0,0,0,0,2,0,1,4,1
MTBC,0,0,0,0,0,0,0,0,0,4
MTCH,0,0,0,0,0,0,0,0,5,10
MTD,0,0,0,1,1,0,0,1,0,0
MTDR,0,0,0,0,0,0,0,1,1,1
MTH,0,0,0,0,0,0,0,2,0,0
MTN,0,0,0,0,0,0,0,0,1,0
MTSC,0,0,1,0,0,0,0,0,3,0
MTSI,0,0,0,0,0,0,0,1,2,0
MTUM,0,0,0,0,1,0,1,0,0,1
MTX,0,0,0,0,0,0,0,0,3,1
MU,0,0,0,0,0,0,3,1,17,2
MUB,0,0,0,0,0,0,0,0,0,1
MUFG,0,0,0,0,0,0,0,0,1,0
MUR,0,0,0,0,0,0,0,0,4,2
MXIM,0,0,1,0,0,2,0,0,0,0
MYE,0,0,0,0,0,0,0,0,1,0
MYL,0,0,0,2,2,2,2,2,0,0
MZDAY,0,0,0,0,0,0,0,0,1,0
MZOR,0,0,0,0,0,0,1,0,0,0
NABZY,0,0,0,0,0,0,0,0,1,0
NATI,0,0,0,0,0,0,0,1,1,0
NBIX,0,0,0,0,0,0,0,0,2,2
NBL,0,0,0,1,0,0,0,0,2,0
NBLX,0,0,0,0,0,0,0,0,13,0
NCLH,0,0,0,0,0,0,0,0,2,1
NCLTY,0,0,0,0,0,0,0,0,2,2
NCMGF,0,0,0,0,0,0,0,0,0,1
NCR,0,0,0,0,1,0,0,0,0,0
NDAQ,0,0,0,0,0,0,0,3,5,5
NDSN,0,0,0,0,0,0,0,0,0,1
NEE,0,0,3,0,1,2,3,4,24,16
NEE-PC,0,0,0,0,0,1,0,0,0,0
NEM,0,0,0,0,0,0,0,0,6,2
NEO,0,0,0,0,0,0,0,0,1,2
NEOG,0,0,0,0,0,0,0,1,1,0
NEWFX,0,0,0,0,0,0,0,0,0,1
NFFFX,0,0,0,0,0,0,0,0,0,1
NFG,0,0,0,0,0,0,0,0,12,10
NFLX,0,0,9,8,6,7,14,6,36,30
NFX,0,0,0,0,2,1,0,0,0,0
NGG,0,0,1,0,0,2,0,0,5,0
NGIPX,0,0,0,2,0,0,0,0,0,0
NGL,0,0,0,0,0,0,0,0,24,13
NGLS,0,0,0,3,0,0,0,0,1,0
NHI,0,0,0,0,0,0,0,0,1,6
NI,0,0,0,0,0,0,0,0,3,1
NICE,0,0,0,2,0,0,0,0,3,0
NINOY,0,0,0,0,0,0,0,0,2,0
NIO,0,0,0,0,0,0,0,0,2,1
NKE,0,0,1,0,4,2,2,1,16,6
NKLA,0,0,0,0,0,0,0,0,2,0
NLG,0,0,0,0,0,0,0,0,0,1
NLOK,0,0,0,0,0,0,0,0,4,1
NLSN,0,0,0,0,0,0,0,1,0,0
NLY,0,0,0,0,0,0,0,0,1,0
NMIH,0,0,0,0,0,0,0,0,2,0
NNGRY,0,0,0,0,0,0,0,0,1,0
NNN,0,0,0,0,0,0,0,0,1,1
NNVC,0,0,0,0,0,0,0,0,1,0
NOC,0,0,0,0,1,3,7,4,4,7
NOG,0,0,0,2,0,0,0,0,0,0
NOK,0,0,0,0,0,0,0,0,1,1
NOV,0,0,2,0,0,0,0,2,0,0
NOW,0,0,0,0,0,0,0,0,9,2
NPK,0,0,0,0,0,1,0,0,0,0
NPSND,0,0,0,0,0,1,0,0,0,0
NPSNY,0,0,0,0,0,0,0,3,0,0
NRDBY,0,0,0,0,0,0,0,0,1,0
NRDY,0,0,0,0,0,0,0,0,0,1
NRG,0,0,0,0,0,0,0,0,0,2
NS,0,0,0,0,0,0,0,0,0,12
NSANY,0,0,0,0,0,0,0,0,1,0
NSC,0,0,0,0,2,0,3,1,2,4
NSIT,0,0,0,0,0,0,0,0,0,2
NSP,0,0,0,0,0,0,0,2,2,1
NSR,0,0,0,1,0,0,0,0,0,0
NSRGY,0,0,2,0,2,3,3,9,19,9
NTAP,0,0,0,0,0,0,0,0,35,77
NTDOY,0,0,0,0,0,0,0,0,3,2
NTES,0,0,0,0,0,0,0,0,0,1
NTI,0,0,1,0,0,0,0,0,0,0
NTLA,0,0,0,0,0,1,1,0,5,4
NTNX,0,0,0,0,0,0,0,1,0,0
NTOIY,0,0,0,0,0,0,0,0,2,0
NTR,0,0,0,0,0,0,0,0,1,0
NTRA,0,0,0,0,0,0,0,0,0,1
NTRP,0,0,0,0,0,0,1,0,2,0
NTRS,0,0,0,0,0,0,0,0,7,0
NTTYY,0,0,0,0,0,0,0,0,1,0
NTXFY,0,0,0,0,0,0,0,0,1,0
NUAN,0,0,0,0,0,0,0,1,2,1
NUE,0,0,0,0,1,0,0,1,3,1
NUGL,0,0,0,0,0,0,0,0,0,1
NULC,0,0,0,0,0,0,0,0,0,2
NULG,0,0,0,0,0,0,0,0,1,1
NULV,0,0,0,0,0,0,0,0,0,1
NVAX,0,0,0,0,0,0,0,0,2,0
NVCR,0,0,0,0,0,0,0,2,0,1
NVDA,0,0,0,0,5,6,8,3,51,41
NVEE,0,0,0,0,0,0,0,0,6,1
NVIGF,0,0,0,0,0,0,0,0,1,0
NVLIX,0,0,0,0,0,0,0,0,0,1
NVO,0,0,0,0,0,1,0,1,4,1
NVR,0,0,0,0,0,0,0,0,0,4
NVS,0,0,0,0,1,2,2,4,14,3
NVT,0,0,0,0,0,0,0,0,2,2
NVVE,0,0,0,0,0,0,0,0,1,7
NVZMY,0,0,0,0,0,0,0,1,3,1
NWE,0,0,0,0,0,0,0,0,1,0
NWG,0,0,0,0,0,0,0,0,1,0
NWL,0,0,2,0,6,4,0,0,4,2
NWN,0,0,0,1,0,0,0,0,5,4
NWS,0,0,0,0,0,0,0,0,4,0
NWSA,0,0,1,0,0,0,0,4,6,0
NXPI,0,0,2,0,0,4,0,0,4,4
NXST,0,0,0,0,0,0,0,0,4,0
NXTG,0,0,0,0,0,0,0,0,1,1
NYT,0,0,0,0,0,0,0,0,0,2
O,0,0,0,0,0,0,0,0,4,5
OAKGX,0,0,0,0,0,0,0,0,0,1
OAYIX,0,0,0,0,0,0,0,0,1,0
OCFC,0,0,0,0,0,0,0,0,2,1
ODFL,0,0,0,0,0,0,0,0,0,2
OFC,0,0,0,1,0,0,1,0,0,1
OGFGF,0,0,0,0,0,0,0,0,0,1
OGN,0,0,0,0,0,0,0,0,0,3
OGS,0,0,1,0,0,0,0,0,0,0
OHI,0,0,1,0,0,0,0,0,4,0
OIH,0,0,0,0,0,0,0,0,1,0
OKE,0,0,1,0,2,2,4,4,15,5
OKS,0,0,0,0,1,0,0,0,0,0
OKTA,0,0,0,0,0,0,0,0,0,1
OLED,0,0,0,0,0,0,0,0,12,0
OLLI,0,0,0,0,0,0,0,0,5,4
OLN,0,0,1,0,0,0,0,0,0,0
OLP,0,0,0,0,0,0,0,0,8,4
OMBIX,0,0,0,0,0,0,0,0,1,0
OMC,0,0,0,0,0,0,0,1,3,0
OMCL,0,0,0,1,0,0,0,0,0,1
OMF,0,0,0,0,0,0,0,0,0,1
OMVKY,0,0,0,0,0,0,0,0,1,0
ON,0,0,0,0,0,0,2,0,2,2
ONEQ,0,0,0,0,0,0,0,0,0,1
ONTO,0,0,0,0,0,0,0,0,1,0
ORA,0,0,0,0,0,0,0,0,0,1
ORAN,0,0,0,0,0,0,0,0,3,2
ORCC,0,0,0,0,0,0,0,0,0,4
ORCL,0,0,4,0,3,1,0,3,17,5
ORLT,0,0,0,0,0,0,0,0,1,0
ORLY,0,0,0,0,0,0,0,0,6,7
ORMP,0,0,0,0,0,0,0,0,0,2
OSK,0,0,0,0,0,0,0,0,3,0
OSUR,0,0,0,0,0,0,0,0,1,1
OSW,0,0,0,0,0,0,0,0,6,2
OTIS,0,0,0,0,0,0,0,0,10,1
OWCIX,0,0,0,0,0,0,0,0,1,0
OWLSX,0,0,0,0,0,0,0,0,3,3
OWMBX,0,0,0,0,0,0,0,0,0,1
OWSMX,0,0,0,0,0,0,0,0,2,1
OWSOX,0,0,0,0,0,0,0,0,2,0
OXM,0,0,0,0,0,0,0,2,0,0
OXY,0,0,1,1,1,1,1,5,3,15
PAA,0,0,0,9,3,0,0,3,1,13
PAAS,0,0,0,0,0,0,0,0,1,0
PACW,0,0,1,0,0,0,0,1,0,0
PAG,0,0,0,0,0,0,0,0,0,2
PAGP,0,0,0,1,0,0,1,3,3,0
PAGS,0,0,0,0,0,0,0,0,1,3
PAHC,0,0,0,0,0,0,0,0,0,2
PAIDX,0,0,0,0,0,0,0,0,0,2
PANDY,0,0,0,0,0,0,0,0,2,0
PANW,0,0,3,0,0,2,0,0,4,0
PARMX,0,0,0,0,0,0,0,0,0,1
PASO,0,0,0,0,0,0,0,0,8,0
PATK,0,0,0,0,0,0,0,2,1,0
PAVE,0,0,0,0,0,0,0,0,2,0
PAYC,0,0,0,0,0,0,0,0,2,2
PAYX,0,0,0,0,1,2,2,0,4,0
PB,0,0,0,0,0,0,0,1,0,0
PBA,0,0,0,0,0,1,0,3,3,3
PBCT,0,0,1,0,0,0,0,4,2,0
PBF,0,0,0,0,0,0,0,0,3,1
PBFX,0,0,0,0,0,0,0,0,15,15
PBH,0,0,0,1,0,0,0,0,0,0
PBYI,0,0,0,0,0,0,0,2,0,0
PCAR,0,0,2,1,0,0,0,0,3,3
PCH,0,0,0,0,0,0,0,3,0,0
PCLN,0,0,0,1,0,1,0,0,0,0
PCP,0,0,1,0,0,0,0,0,0,0
PCPL,0,0,0,0,0,0,0,0,1,0
PCPL.U,0,0,0,0,0,0,0,0,0,1
PCRFY,0,0,0,0,0,0,0,0,1,0
PCRX,0,0,0,0,0,0,0,0,0,2
PCTY,0,0,0,0,0,0,0,0,6,1
PCY,0,0,0,1,0,0,0,0,0,0
PDBC,0,0,0,0,0,0,0,0,0,1
PDCE,0,0,0,0,0,0,0,3,0,0
PDM,0,0,0,0,0,1,0,2,0,0
PDRDY,0,0,0,0,0,1,0,1,0,0
PDS,0,0,0,0,0,0,0,0,0,1
PDX,0,0,0,0,0,0,0,0,0,1
PDYPY,0,0,0,0,0,0,0,0,1,0
