official,ticker,buy_date,sell_date,profit
"Perdue Jr., David A.",CZR,2019/01/04,2019/01/11,4.39
"Whitehouse, Sheldon",JPM,2014/04/29,2014/05/06,-2.25
"Whitehouse, Sheldon",ETN,2014/05/09,2014/05/16,0.58
"Shalala, Donna",DBD,2019/03/06,2019/03/13,0.77
"Perdue Jr., David A.",FDX,2019/05/01,2019/05/08,-8.04
"Capito, Shelley M.",GILD,2017/10/25,2017/11/01,-4.35
"Capito, Shelley M.",ADI,2018/04/05,2018/04/12,0.86
"Whitehouse, Sheldon",TJX,2016/04/12,2016/04/19,1.1
"Hoeven, John",F,2014/04/28,2014/05/05,-0.11
"Toomey, Patrick J.",EEM,2015/02/27,2015/03/06,-1.45
"Perdue Jr., David A.",JNJ,2015/04/02,2015/04/09,1.55
"Axne, Cynthia",MMM,2019/11/22,2019/11/29,3.55
"Whitehouse, Sheldon",AMZN,2018/05/07,2018/05/14,8.23
"Collins, Susan M.",TSCO,2016/12/01,2016/12/08,0.69
"Collins, Susan M.",TFX,2014/11/10,2014/11/17,1.3
"Collins, Susan M.",ECL,2014/07/23,2014/07/30,-0.02
"Cruz, Rafael E.",PAGP,2015/02/03,2015/02/10,-1.59
"Perdue Jr., David A.",BAX,2015/08/04,2015/08/11,1.32
"Perdue Jr., David A.",FEYE,2016/06/29,2016/07/06,0.41
"Perdue Jr., David A.",DISCA,2015/05/12,2015/05/19,1.5
"Carper, Thomas R.",PBA,2017/08/31,2017/09/07,1.22
"Reed, John F.",AMGN,2015/02/20,2015/02/27,1.81
"Perdue Jr., David A.",BWXT,2019/01/04,2019/01/11,1.33
"Perdue Jr., David A.",HBI,2017/08/11,2017/08/18,-0.03
"Perdue Jr., David A.",DIS,2016/11/11,2016/11/18,1.7
"Collins, Susan M.",MCK,2014/02/13,2014/02/20,2.35
"Perdue Jr., David A.",URBN,2017/05/11,2017/05/18,-3.27
"Courtney, Joe",PLD,2019/12/31,2020/01/07,-0.42
"Whitehouse, Sheldon",NVDA,2016/04/19,2016/04/26,0.02
"Roberts, Pat",BAC,2017/07/18,2017/07/25,0.62
"Shalala, Donna",LUKOY,2019/03/18,2019/03/25,2.33
"Perdue Jr., David A.",RF,2018/02/06,2018/02/13,0.33
"Perdue Jr., David A.",MU,2018/12/19,2018/12/26,-2.77
"Whitehouse, Sheldon",AMGN,2016/04/12,2016/04/19,3.77
"Perdue Jr., David A.",MRK,2017/09/22,2017/09/29,-1.39
"Reed, John F.",EEM,2014/07/28,2014/08/04,-0.61
"Roberts, Pat",BAC,2018/07/05,2018/07/12,0.87
"Whitehouse, Sheldon",NWL,2016/04/26,2016/05/03,2.48
"Perdue Jr., David A.",CTSH,2019/05/29,2019/06/05,-0.1
"Whitehouse, Sheldon",DHR,2016/07/26,2016/08/02,-0.08
"Perdue Jr., David A.",DVN,2018/10/26,2018/11/02,0.54
"Perdue Jr., David A.",ENB,2016/12/16,2016/12/23,0.27
"Carper, Thomas R.",SJR,2014/02/21,2014/02/28,0.2
"Perdue Jr., David A.",EXR,2016/11/18,2016/11/25,-0.16
"Perdue Jr., David A.",BOIVF,2019/11/04,2019/11/11,0.04
"Capito, Shelley M.",NEE,2018/04/24,2018/05/01,0.38
"Whitehouse, Sheldon",GPRO,2014/08/14,2014/08/21,5.01
"Toomey, Patrick J.",NDAQ,2019/11/19,2019/11/26,0.28
"Perdue Jr., David A.",HBI,2017/10/20,2017/10/27,-0.95
"Perdue Jr., David A.",MOS,2017/07/03,2017/07/10,-0.05
"Perdue Jr., David A.",KN,2015/04/23,2015/04/30,-2.71
"Perdue Jr., David A.",AXTA,2018/12/27,2019/01/03,0.55
"Perdue Jr., David A.",CEQP,2019/05/28,2019/06/04,1.7
"Perdue Jr., David A.",URBN,2017/06/23,2017/06/30,1.04
"Perdue Jr., David A.",BAX,2015/08/24,2015/08/31,2.64
"Perdue Jr., David A.",RF,2017/08/11,2017/08/18,-0.14
"Perdue Jr., David A.",DWDP,2017/12/26,2018/01/02,0.08
"Toomey, Patrick J.",PPL,2019/12/10,2019/12/17,2.36
"Carper, Thomas R.",DD,2015/03/13,2015/03/20,0.14
"Perdue Jr., David A.",FEYE,2017/02/07,2017/02/14,0.78
"Perdue Jr., David A.",URBN,2019/12/06,2019/12/13,0.78
"Perdue Jr., David A.",TRGP,2016/04/20,2016/04/27,1.47
"Perdue Jr., David A.",CZR,2017/06/23,2017/06/30,-0.38
"Roberts, Pat",TWTR,2015/01/02,2015/01/09,3.16
"Roberts, Pat",AAPL,2017/11/08,2017/11/15,-1.48
"Capito, Shelley M.",WEC,2018/04/05,2018/04/12,-0.83
"Perdue Jr., David A.",CZR,2017/09/26,2017/10/03,1.72
"Shalala, Donna",UMPQ,2019/01/09,2019/01/16,0.15
"Capito, Shelley M.",AZN,2017/09/08,2017/09/15,0.54
"Inhofe, James M.",DIS,2016/09/30,2016/10/07,-0.19
"Shalala, Donna",SAP,2019/04/11,2019/04/18,0.79
"Perdue Jr., David A.",XOM,2019/11/14,2019/11/21,0.26
"Perdue Jr., David A.",AAPL,2016/02/16,2016/02/23,-0.05
"Perdue Jr., David A.",PG,2018/10/24,2018/10/31,-0.67
"Hoeven, John",LYB,2017/05/17,2017/05/24,0.33
"Perdue Jr., David A.",XOM,2015/08/07,2015/08/14,1.47
"Collins, Susan M.",MSFT,2014/04/03,2014/04/10,-1.11
"Reed, John F.",LSCC,2015/06/04,2015/06/11,0.14
"Whitehouse, Sheldon",WPC,2017/04/05,2017/04/12,0.99
"Perdue Jr., David A.",HBI,2017/08/04,2017/08/11,-0.54
"Collins, Susan M.",BA,2014/03/19,2014/03/26,1.03
"Collins, Susan M.",HSIC,2014/11/10,2014/11/17,0.41
"Cisneros, Gilbert",DXC,2019/12/06,2019/12/13,0.13
"Perdue Jr., David A.",FEYE,2016/07/18,2016/07/25,-0.06
"Perdue Jr., David A.",GPK,2018/12/20,2018/12/27,0.15
"Hoeven, John",PRU,2016/03/07,2016/03/14,1.75
"Roberts, Pat",AAPL,2018/02/05,2018/02/12,0.19
"Whitehouse, Sheldon",T,2015/07/10,2015/07/17,0.37
"Joyce, David P.",IVV,2019/03/04,2019/03/11,-2.42
"Hoeven, John",IBM,2014/02/19,2014/02/26,0.37
"Shalala, Donna",PBYI,2019/01/23,2019/01/30,1.93
"Perdue Jr., David A.",ANTM,2019/09/30,2019/10/07,2.26
"Capito, Shelley M.",NSRGY,2017/09/08,2017/09/15,-1.09
"Perdue Jr., David A.",DISCA,2015/08/05,2015/08/12,-1.82
"Perdue Jr., David A.",BAC,2016/03/28,2016/04/04,-0.11
"Whitehouse, Sheldon",AMGN,2015/03/10,2015/03/17,8.79
"Whitehouse, Sheldon",PEP,2014/11/13,2014/11/20,0.5
"Perdue Jr., David A.",HBI,2018/05/15,2018/05/22,1.28
"Whitehouse, Sheldon",AMGN,2014/07/10,2014/07/17,-2.35
"Reed, John F.",XSD,2017/10/23,2017/10/30,1.52
"Carper, Thomas R.",WW,2019/02/27,2019/03/06,1.4
"Perdue Jr., David A.",BAC,2018/10/23,2018/10/30,-0.07
"Cassidy, William",CSCO,2016/03/31,2016/04/07,-0.8
"Whitehouse, Sheldon",ADI,2018/05/24,2018/05/31,2.34
"Carper, Thomas R.",GLAD,2017/08/31,2017/09/07,0.01
"Perdue Jr., David A.",GLW,2015/08/27,2015/09/03,0.52
"Shalala, Donna",BKU,2019/04/16,2019/04/23,-0.08
"Whitehouse, Sheldon",MRK,2015/07/10,2015/07/17,0.8
"Perdue Jr., David A.",T,2019/07/25,2019/08/01,0.59
"Perdue Jr., David A.",HBI,2017/10/18,2017/10/25,-0.82
"Whitehouse, Sheldon",UL,2014/05/29,2014/06/05,0.02
"Cisneros, Gilbert",VCYT,2019/12/24,2019/12/31,-1.53
"Capito, Shelley M.",SYY,2018/04/24,2018/05/01,1.01
"Hoeven, John",MCD,2016/04/22,2016/04/29,0.14
"Whitehouse, Sheldon",EL,2014/09/18,2014/09/25,-0.53
"Shalala, Donna",CATY,2019/02/20,2019/02/27,-0.98
"Shalala, Donna",FIVE,2019/04/03,2019/04/10,7.38
"Perdue Jr., David A.",MPLX,2019/01/31,2019/02/07,-1.73
"Carper, Thomas R.",DD,2013/09/13,2013/09/20,0.94
"Roberts, Pat",FB,2018/02/20,2018/02/27,6.55
"Capito, Shelley M.",CSCO,2017/09/05,2017/09/12,0.48
"Reed, John F.",NXPI,2014/09/02,2014/09/09,1.61
"Perdue Jr., David A.",GPK,2019/08/01,2019/08/08,-0.4
"Perdue Jr., David A.",KN,2016/02/12,2016/02/19,0.17
"Perdue Jr., David A.",DIS,2017/09/06,2017/09/13,-2.98
"Whitehouse, Sheldon",M,2014/11/25,2014/12/02,-0.96
"Toomey, Patrick J.",CVX,2014/12/31,2015/01/07,-3.8
"Perdue Jr., David A.",FEYE,2018/08/16,2018/08/23,1.17
"Toomey, Patrick J.",CVX,2015/08/07,2015/08/14,1.51
"Perdue Jr., David A.",CZR,2018/04/02,2018/04/09,1.83
"Whitehouse, Sheldon",GILD,2015/01/23,2015/01/30,0.05
"Hoeven, John",FB,2016/03/07,2016/03/14,3.16
"Perdue Jr., David A.",RF,2018/10/24,2018/10/31,1.15
"Beyer, Donald S.",EL,2019/12/23,2019/12/30,0.73
"Murray, Patty",AMGN,2017/03/16,2017/03/23,-13.13
"Shalala, Donna",ABM,2019/01/09,2019/01/16,-0.08
"Perdue Jr., David A.",MOS,2017/04/12,2017/04/19,-1.42
"Moran, Jerry",COST,2018/12/19,2018/12/26,-9.29
"Collins, Susan M.",MTD,2016/12/01,2016/12/08,4.79
"Whitehouse, Sheldon",SQ,2018/12/28,2019/01/04,0.75
"Perdue Jr., David A.",KMI,2015/08/24,2015/08/31,2.3
"Murray, Patty",PPL,2017/03/16,2017/03/23,1.02
"Hoeven, John",QCOM,2017/03/02,2017/03/09,1.05
"Perdue Jr., David A.",BOIVF,2018/06/28,2018/07/05,-0.02
"Peters, Gary C.",OFC,2018/01/05,2018/01/12,-0.64
"Whitehouse, Sheldon",BUD,2018/05/24,2018/05/31,-1.54
"Collins, Susan M.",CRM,2014/02/11,2014/02/18,1.64
"Joyce, David P.",GBDC,2019/05/30,2019/06/06,-0.52
"Perdue Jr., David A.",SLB,2017/08/09,2017/08/16,-1.89
"Perdue Jr., David A.",KN,2015/03/10,2015/03/17,1.09
"Capito, Shelley M.",CABGY,2017/09/08,2017/09/15,-0.5
"Capito, Shelley M.",BLK,2018/04/24,2018/05/01,0.53
"McConnell Jr., A. M.",WFC,2019/03/05,2019/03/12,0.11
"Courtney, Joe",COF,2019/12/31,2020/01/07,-2.45
"Miller, Carol D.",ABBV,2019/07/02,2019/07/09,-1.61
"Perdue Jr., David A.",GLW,2019/06/07,2019/06/14,0.16
"Carper, Thomas R.",DD,2012/12/17,2012/12/24,0.64
"Perdue Jr., David A.",FEYE,2016/08/01,2016/08/08,-2.87
"Peters, Gary C.",UNP,2015/09/16,2015/09/23,-2.77
"Whitehouse, Sheldon",KO,2019/06/05,2019/06/12,1.39
"Cassidy, William",XOM,2019/01/25,2019/02/01,3.5
"Perdue Jr., David A.",GM,2016/07/21,2016/07/28,-1.26
"Capito, Shelley M.",SYY,2018/04/05,2018/04/12,-0.05
"Capito, Shelley M.",ADI,2018/04/24,2018/05/01,-0.52
"Capito, Shelley M.",BUD,2018/02/21,2018/02/28,1.52
"Perdue Jr., David A.",URBN,2017/08/24,2017/08/31,0.21
"Whitehouse, Sheldon",TWTR,2016/01/26,2016/02/02,-0.2
"Perdue Jr., David A.",AAPL,2018/11/27,2018/12/04,1.63
"Perdue Jr., David A.",URBN,2017/07/27,2017/08/03,0.05
"Roberts, Pat",TGT,2018/07/05,2018/07/12,0.85
"Whitehouse, Sheldon",SSYS,2014/05/29,2014/06/05,-4.16
"Perdue Jr., David A.",UPS,2018/02/20,2018/02/27,1.63
"Capito, Shelley M.",JNJ,2016/04/19,2016/04/26,0.39
"Capito, Shelley M.",NSRGY,2017/09/05,2017/09/12,0.19
"Whitehouse, Sheldon",JPM,2016/01/20,2016/01/27,2.0
"Collins, Susan M.",XOM,2014/11/10,2014/11/17,-1.92
"Beyer, Donald S.",PEP,2019/12/24,2019/12/31,-0.18
"Perdue Jr., David A.",WMB,2016/11/11,2016/11/18,0.52
"Perdue Jr., David A.",MA,2016/03/22,2016/03/29,0.19
"Toomey, Patrick J.",BBT,2018/08/01,2018/08/08,0.61
"Hoeven, John",HON,2014/11/06,2014/11/13,0.68
"Perdue Jr., David A.",SU,2018/02/09,2018/02/16,1.08
"Capito, Shelley M.",KYCCF,2017/09/08,2017/09/15,1.82
"Capito, Shelley M.",F,2016/06/13,2016/06/20,0.42
"Roberts, Pat",AMZN,2017/11/07,2017/11/14,6.9
"Collins, Susan M.",JNJ,2014/07/23,2014/07/30,-0.08
"Toomey, Patrick J.",GE,2017/12/06,2017/12/13,1.19
"Hoeven, John",PEP,2014/08/26,2014/09/02,-0.28
"Reed, John F.",HACK,2017/03/06,2017/03/13,0.15
"Roberts, Pat",NOC,2018/08/28,2018/09/04,-1.97
"Reed, John F.",FEYE,2015/04/23,2015/04/30,-1.85
"Perdue Jr., David A.",BAC,2016/03/11,2016/03/18,0.11
"Whitehouse, Sheldon",NWL,2016/05/18,2016/05/25,0.97
"Whitehouse, Sheldon",PFE,2017/02/10,2017/02/17,1.29
"Perdue Jr., David A.",FEYE,2016/07/14,2016/07/21,-0.44
"Cassidy, William",SO,2016/03/31,2016/04/07,-0.89
"Perdue Jr., David A.",HYH,2016/02/29,2016/03/07,3.07
"Shalala, Donna",AMBA,2019/04/16,2019/04/23,2.4
"Shalala, Donna",RHHBY,2019/02/15,2019/02/22,0.77
"Whitehouse, Sheldon",WMT,2016/01/05,2016/01/12,1.63
"Shalala, Donna",LAUR,2019/06/04,2019/06/11,-0.25
"Capito, Shelley M.",XOM,2017/09/05,2017/09/12,2.48
"Marshall, Roger W.",YETI,2019/11/06,2019/11/13,-0.84
"Collins, Susan M.",ESRX,2014/05/07,2014/05/14,1.67
"Capito, Shelley M.",PSX,2018/04/05,2018/04/12,5.33
"Perdue Jr., David A.",AAPL,2016/02/12,2016/02/19,0.63
"Perdue Jr., David A.",HBI,2017/08/16,2017/08/23,-0.73
"Shalala, Donna",NSRGY,2019/02/15,2019/02/22,2.23
"Shalala, Donna",CHKP,2019/02/15,2019/02/22,2.69
"Shalala, Donna",OXM,2019/01/09,2019/01/16,-1.9
"Perdue Jr., David A.",ALB,2019/11/20,2019/11/27,-0.3
"Perdue Jr., David A.",SBUX,2016/09/12,2016/09/19,-0.92
"Collins, Susan M.",HON,2014/02/06,2014/02/13,3.29
"Shalala, Donna",AOS,2019/03/06,2019/03/13,-0.55
"Cassidy, William",CMCSA,2018/04/23,2018/04/30,-1.76
"Perdue Jr., David A.",CZR,2017/08/08,2017/08/15,2.73
"Inhofe, James M.",BMY,2016/08/08,2016/08/15,-1.39
"Inhofe, James M.",PG,2015/04/29,2015/05/06,0.03
"Perdue Jr., David A.",URBN,2019/11/26,2019/12/03,-1.39
"Inhofe, James M.",SYF,2016/04/21,2016/04/28,0.36
"Miller, Carol D.",BTI,2019/02/01,2019/02/08,-0.61
"Perdue Jr., David A.",FEYE,2016/06/24,2016/07/01,0.77
"Collins, Susan M.",AYI,2015/02/20,2015/02/27,0.06
"Capito, Shelley M.",CERN,2017/09/08,2017/09/15,2.41
"Perdue Jr., David A.",XOM,2019/09/30,2019/10/07,-2.49
"Perdue Jr., David A.",ACA,2018/12/24,2018/12/31,2.92
"Capito, Shelley M.",INTC,2017/09/05,2017/09/12,0.91
"Perdue Jr., David A.",DISCA,2016/09/06,2016/09/13,-0.61
"Perdue Jr., David A.",GPK,2019/08/14,2019/08/21,0.44
"Roberts, Pat",NFLX,2014/11/07,2014/11/14,0.09
"Carper, Thomas R.",DD,2013/03/15,2013/03/22,-1.37
"Hoeven, John",WTW,2017/05/15,2017/05/22,-2.04
"Capito, Shelley M.",SSDOY,2017/09/08,2017/09/15,-1.02
"Beyer, Donald S.",LVMUY,2019/12/23,2019/12/30,1.35
"Capito, Shelley M.",RHHBY,2017/09/05,2017/09/12,-0.16
"Perdue Jr., David A.",PAA,2019/12/10,2019/12/17,0.21
"Roberts, Pat",AAPL,2018/08/28,2018/09/04,2.04
"Courtney, Joe",COST,2019/12/31,2020/01/07,-3.33
"Capito, Shelley M.",ACN,2017/10/25,2017/11/01,2.38
"Roberts, Pat",BA,2015/04/24,2015/05/01,-4.49
"Hoeven, John",UPS,2017/03/02,2017/03/09,-0.49
"Roberts, Pat",AMZN,2018/08/29,2018/09/05,41.32
"Perdue Jr., David A.",DISCA,2015/03/16,2015/03/23,0.42
"Hoeven, John",IVZ,2019/03/22,2019/03/29,0.15
"Whitehouse, Sheldon",ETN,2014/08/27,2014/09/03,0.2
"Hoeven, John",CTSH,2014/02/19,2014/02/26,1.89
"Perdue Jr., David A.",FEYE,2016/08/08,2016/08/15,0.06
"Capito, Shelley M.",EMR,2018/04/05,2018/04/12,-0.38
"Perdue Jr., David A.",FDX,2019/04/26,2019/05/03,4.45
"Collins, Susan M.",USB,2016/09/23,2016/09/30,-0.12
"Perdue Jr., David A.",DIS,2016/11/10,2016/11/17,3.74
"Perdue Jr., David A.",GLW,2019/06/06,2019/06/13,0.91
"Capito, Shelley M.",USB,2018/04/05,2018/04/12,0.01
"Collins, Susan M.",SRCL,2014/06/19,2014/06/26,0.5
"Capito, Shelley M.",VTKLY,2017/09/08,2017/09/15,0.09
"Capito, Shelley M.",MCD,2018/04/24,2018/05/01,6.0
"Peters, Gary C.",SLY,2015/05/11,2015/05/18,0.5
"Whitehouse, Sheldon",GE,2016/05/04,2016/05/11,3.0
"Whitehouse, Sheldon",CGNX,2019/04/18,2019/04/25,-0.72
"King Jr., Angus S.",AMZN,2019/01/31,2019/02/07,-98.52
"Shalala, Donna",BDN,2019/06/04,2019/06/11,0.25
"Whitehouse, Sheldon",T,2018/08/28,2018/09/04,-1.02
"Cisneros, Gilbert",MAC,2019/12/06,2019/12/13,-0.77
"Cisneros, Gilbert",FOXA,2019/12/06,2019/12/13,1.12
"Whitehouse, Sheldon",ADI,2017/05/08,2017/05/15,3.62
"Perdue Jr., David A.",GLW,2015/09/02,2015/09/09,1.02
"Inhofe, James M.",ST,2017/06/19,2017/06/26,-0.94
"Murray, Patty",WMB,2017/03/16,2017/03/23,-0.34
"Perdue Jr., David A.",COP,2019/09/30,2019/10/07,-2.58
"Perdue Jr., David A.",DISCA,2015/05/14,2015/05/21,1.95
"Peters, Gary C.",QCOM,2015/04/14,2015/04/21,-0.24
"Perdue Jr., David A.",BAC,2016/03/15,2016/03/22,0.24
"Perdue Jr., David A.",LNG,2019/12/16,2019/12/23,0.59
"Capito, Shelley M.",CB,2016/01/21,2016/01/28,-0.52
"Whitehouse, Sheldon",MET,2016/08/18,2016/08/25,0.55
"Whitehouse, Sheldon",WMT,2018/06/06,2018/06/13,-0.64
"Roberts, Pat",NVDA,2017/09/28,2017/10/05,1.46
"Moran, Jerry",DIS,2018/12/06,2018/12/13,0.22
"King Jr., Angus S.",COP,2017/11/28,2017/12/05,1.84
"Whitehouse, Sheldon",SYK,2017/08/24,2017/08/31,1.9
"Moran, Jerry",ABBV,2018/12/06,2018/12/13,-0.14
"Cassidy, William",T,2017/10/25,2017/11/01,-0.23
"Whitehouse, Sheldon",F,2017/05/30,2017/06/06,0.07
"Whitehouse, Sheldon",VZ,2016/01/06,2016/01/13,-0.94
"Shalala, Donna",BKU,2019/03/06,2019/03/13,-0.62
"Shalala, Donna",PBCT,2019/02/06,2019/02/13,0.43
"Cassidy, William",JPM,2018/12/07,2018/12/14,-4.04
"Whitehouse, Sheldon",DISH,2017/02/10,2017/02/17,1.48
"Perdue Jr., David A.",SHLX,2018/02/05,2018/02/12,-0.66
"Peters, Gary C.",DTE,2015/04/14,2015/04/21,0.44
"Perdue Jr., David A.",RF,2018/01/03,2018/01/10,0.65
"Whitehouse, Sheldon",TSLA,2017/07/28,2017/08/04,2.84
"Roberts, Pat",NFLX,2017/11/07,2017/11/14,-3.27
"Perdue Jr., David A.",DISCA,2016/05/18,2016/05/25,0.26
"Collins, Susan M.",UL,2014/05/07,2014/05/14,0.61
"Shalala, Donna",UNICY,2019/02/19,2019/02/26,0.14
"Perdue Jr., David A.",CZR,2017/06/26,2017/07/03,-0.39
"Whitehouse, Sheldon",AMGN,2016/05/24,2016/05/31,5.98
"Murray, Patty",PSA,2017/03/16,2017/03/23,4.5
"Carper, Thomas R.",RMD,2017/08/31,2017/09/07,1.25
"Reed, John F.",ESRX,2015/04/23,2015/04/30,0.44
"Capito, Shelley M.",RDS-B,2017/09/08,2017/09/15,0.77
"Hoeven, John",MDLZ,2017/04/24,2017/05/01,-0.82
"Murray, Patty",FL,2017/03/16,2017/03/23,-3.12
"Murray, Patty",CSCO,2017/03/16,2017/03/23,-0.21
"Capito, Shelley M.",LVS,2017/09/08,2017/09/15,0.31
"Courtney, Joe",C,2019/12/31,2020/01/07,-0.5
"Courtney, Joe",ANTM,2019/12/31,2020/01/07,-5.42
"Whitehouse, Sheldon",QQQ,2014/10/02,2014/10/09,0.9
"Hoeven, John",CVS,2018/06/07,2018/06/14,3.64
"Murray, Patty",BMY,2017/03/16,2017/03/23,-1.24
"Whitehouse, Sheldon",HD,2018/05/07,2018/05/14,6.67
"Perdue Jr., David A.",SLB,2017/03/22,2017/03/29,0.08
"Carper, Thomas R.",SWKS,2019/04/17,2019/04/24,-2.45
"Whitehouse, Sheldon",BA,2018/06/06,2018/06/13,0.85
"Perdue Jr., David A.",SLB,2017/10/05,2017/10/12,-1.77
"Perdue Jr., David A.",LGF-B,2018/12/12,2018/12/19,-1.52
"Perdue Jr., David A.",PFE,2017/02/27,2017/03/06,-0.03
"Whitehouse, Sheldon",VZ,2015/08/04,2015/08/11,1.02
"Whitehouse, Sheldon",HYT,2014/08/21,2014/08/28,-0.1
"Perdue Jr., David A.",DISCA,2015/08/20,2015/08/27,-0.93
"Inhofe, James M.",RSPP,2017/06/26,2017/07/03,0.67
"Perdue Jr., David A.",ALB,2019/11/08,2019/11/15,-1.4
"Capito, Shelley M.",PSX,2018/04/24,2018/05/01,0.12
"Capito, Shelley M.",BLK,2018/04/05,2018/04/12,-4.79
"Cassidy, William",MSFT,2016/03/31,2016/04/07,-0.66
"Collins, Susan M.",NSRGY,2014/07/23,2014/07/30,-2.3
"Carper, Thomas R.",DD,2014/12/15,2014/12/22,3.39
"Collins, Susan M.",COP,2014/04/17,2014/04/24,0.08
"Perdue Jr., David A.",DVN,2018/10/10,2018/10/17,-2.09
"Toomey, Patrick J.",T,2017/01/25,2017/02/01,0.98
"Shalala, Donna",WH,2019/04/30,2019/05/07,0.13
"Perdue Jr., David A.",GM,2018/07/11,2018/07/18,0.49
"Perdue Jr., David A.",BOIVF,2018/07/31,2018/08/07,0.03
"Roberts, Pat",ETY,2015/03/13,2015/03/20,0.12
"Carper, Thomas R.",QCOM,2017/06/28,2017/07/05,-0.58
"Whitehouse, Sheldon",BRK-B,2018/08/06,2018/08/13,-0.34
"Murray, Patty",PRU,2017/03/16,2017/03/23,-5.64
"Murray, Patty",TEL,2017/03/16,2017/03/23,-1.77
"Murray, Patty",XOM,2017/03/16,2017/03/23,-0.09
"Perdue Jr., David A.",URBN,2019/11/29,2019/12/06,0.53
"Inhofe, James M.",EMR,2015/04/21,2015/04/28,0.05
"Whitehouse, Sheldon",UL,2014/10/02,2014/10/09,0.19
"Perdue Jr., David A.",HYH,2016/02/05,2016/02/12,-1.31
"Whitehouse, Sheldon",JPM,2014/02/19,2014/02/26,-1.08
"Perdue Jr., David A.",EAF,2019/05/28,2019/06/04,0.02
"Perdue Jr., David A.",LYV,2016/02/09,2016/02/16,0.64
"Perdue Jr., David A.",AXTA,2017/08/08,2017/08/15,0.64
"Whitehouse, Sheldon",CSCO,2017/07/28,2017/08/04,0.31
"Beyer, Donald S.",ACN,2019/12/23,2019/12/30,0.58
"Capito, Shelley M.",ABT,2018/04/24,2018/05/01,-0.21
"Perdue Jr., David A.",WLK,2016/06/29,2016/07/06,-0.63
"Moran, Jerry",BRK-B,2018/12/06,2018/12/13,-2.98
"Whitehouse, Sheldon",DEO,2016/05/18,2016/05/25,2.32
"Whitehouse, Sheldon",T,2018/08/06,2018/08/13,0.1
"Perdue Jr., David A.",CZR,2018/01/03,2018/01/10,0.53
"Cassidy, William",CVS,2018/04/23,2018/04/30,4.38
"Hoeven, John",BSTZ,2019/11/19,2019/11/26,-0.16
"Roberts, Pat",WMT,2018/10/12,2018/10/19,2.41
"Perdue Jr., David A.",KMI,2017/03/23,2017/03/30,0.41
"Perdue Jr., David A.",WES,2019/03/18,2019/03/25,-0.09
"Hoeven, John",XOM,2019/11/05,2019/11/12,-2.79
"Inhofe, James M.",PYPL,2017/10/23,2017/10/30,0.59
"Perdue Jr., David A.",URBN,2017/06/15,2017/06/22,-0.75
"Collins, Susan M.",MCK,2014/02/26,2014/03/05,5.28
"Perdue Jr., David A.",ENTG,2018/10/10,2018/10/17,1.09
"Capito, Shelley M.",LOW,2018/04/05,2018/04/12,-1.66
"Roberts, Pat",T,2017/07/14,2017/07/21,0.16
"Shalala, Donna",WYND,2019/04/16,2019/04/23,0.33
"Collins, Susan M.",AJG,2014/04/15,2014/04/22,0.56
"Shalala, Donna",JCI,2019/02/15,2019/02/22,0.74
"Murray, Patty",ETR,2017/03/16,2017/03/23,1.44
"Shalala, Donna",CHGCY,2019/02/19,2019/02/26,0.72
"Perdue Jr., David A.",AAPL,2016/04/27,2016/05/04,-0.59
"Perdue Jr., David A.",SLB,2016/11/18,2016/11/25,0.95
"Roberts, Pat",KTB,2019/10/01,2019/10/08,-0.8
"Perdue Jr., David A.",FEYE,2016/07/15,2016/07/22,-0.2
"Collins, Susan M.",MSFT,2014/03/27,2014/04/03,1.34
"Frankel, Lois",NSP,2019/12/17,2019/12/24,3.67
"Perdue Jr., David A.",KN,2015/04/17,2015/04/24,0.06
"Perdue Jr., David A.",ALB,2019/10/28,2019/11/04,2.85
"Shalala, Donna",SRC,2019/03/19,2019/03/26,0.77
"Phillips, Dean",ETN,2019/12/03,2019/12/10,1.71
"Capito, Shelley M.",CVX,2017/09/08,2017/09/15,3.13
"Whitehouse, Sheldon",CMRE,2014/04/29,2014/05/06,-0.09
"Courtney, Joe",WMT,2019/12/31,2020/01/07,-2.14
"Shalala, Donna",FMX,2019/04/05,2019/04/12,1.57
"Perdue Jr., David A.",BAC,2016/03/08,2016/03/15,0.23
"Courtney, Joe",UNP,2019/12/31,2020/01/07,-1.8
"Whitehouse, Sheldon",INTC,2019/04/18,2019/04/25,-0.7
"Capito, Shelley M.",CLX,2016/04/19,2016/04/26,-2.24
"Perdue Jr., David A.",KN,2015/03/20,2015/03/27,-1.19
"Perdue Jr., David A.",EMR,2017/08/09,2017/08/16,-0.36
"Perdue Jr., David A.",URBN,2017/07/07,2017/07/14,0.38
"Perdue Jr., David A.",BAX,2015/08/20,2015/08/27,-1.57
"Collins, Susan M.",VFC,2014/05/07,2014/05/14,2.42
"Perdue Jr., David A.",SHLX,2018/09/20,2018/09/27,-0.76
"Perdue Jr., David A.",AAPL,2016/02/11,2016/02/18,0.95
"Capito, Shelley M.",PEP,2018/04/24,2018/05/01,-2.16
"Inhofe, James M.",APTV,2018/10/08,2018/10/15,-5.19
"Perdue Jr., David A.",DISCA,2015/08/06,2015/08/13,-0.45
"Whitehouse, Sheldon",WM,2016/09/28,2016/10/05,-1.33
"Perdue Jr., David A.",MRK,2017/09/27,2017/10/04,-0.06
"Perdue Jr., David A.",PAA,2019/10/23,2019/10/30,-0.88
"Carper, Thomas R.",TMO,2017/08/31,2017/09/07,4.65
