official,ticker,buy_date,sell_date,profit
"Axne, Cynthia",MMM,2019/11/22,2020/01/17,15.05
"Whitehouse, Sheldon",AMZN,2018/05/07,2018/07/02,98.59
"Collins, Susan M.",TSCO,2016/12/01,2017/01/26,-1.05
"Collins, Susan M.",TFX,2014/11/10,2015/01/05,-1.65
"Collins, Susan M.",ECL,2014/07/23,2014/09/17,6.64
"Cruz, Rafael E.",PAGP,2015/02/03,2015/03/31,1.97
"Perdue Jr., David A.",BAX,2015/08/04,2015/09/29,-7.68
"Perdue Jr., David A.",FEYE,2016/06/29,2016/08/24,-0.39
"Perdue Jr., David A.",DISCA,2015/05/12,2015/07/07,1.59
"Carper, Thomas R.",PBA,2017/08/31,2017/10/26,0.01
"Reed, John F.",AMGN,2015/02/20,2015/04/17,7.21
"Shalala, Donna",OXY,2019/05/20,2019/07/15,-1.51
"Perdue Jr., David A.",BWXT,2019/01/04,2019/03/01,12.89
"Perdue Jr., David A.",HBI,2017/08/11,2017/10/06,0.07
"Perdue Jr., David A.",DIS,2016/11/11,2017/01/06,11.5
"Collins, Susan M.",MCK,2014/02/13,2014/04/10,-4.99
"Perdue Jr., David A.",URBN,2017/05/11,2017/07/06,-4.54
"Courtney, Joe",PLD,2019/12/31,2020/02/25,5.29
"Whitehouse, Sheldon",NVDA,2016/04/19,2016/06/14,2.49
"Roberts, Pat",BAC,2017/07/18,2017/09/12,-0.09
"Shalala, Donna",LUKOY,2019/03/18,2019/05/13,-5.49
"Perdue Jr., David A.",RF,2018/02/06,2018/04/03,0.07
"Perdue Jr., David A.",MU,2018/12/19,2019/02/13,9.12
"Whitehouse, Sheldon",AMGN,2016/04/12,2016/06/07,1.3
"Perdue Jr., David A.",MRK,2017/09/22,2017/11/17,-9.83
"Reed, John F.",EEM,2014/07/28,2014/09/22,-2.06
"Roberts, Pat",BAC,2018/07/05,2018/08/30,3.1
"Whitehouse, Sheldon",NWL,2016/04/26,2016/06/21,4.28
"Perdue Jr., David A.",CTSH,2019/05/29,2019/07/24,3.48
"Whitehouse, Sheldon",DHR,2016/07/26,2016/09/20,-4.21
"Perdue Jr., David A.",DVN,2018/10/26,2018/12/21,-9.96
"Perdue Jr., David A.",ENB,2016/12/16,2017/02/10,0.75
"Perdue Jr., David A.",EXR,2016/11/18,2017/01/13,2.91
"Perdue Jr., David A.",BOIVF,2019/11/04,2019/12/30,-0.02
"Capito, Shelley M.",NEE,2018/04/24,2018/06/19,0.04
"Whitehouse, Sheldon",GPRO,2014/08/14,2014/10/09,50.91
"Toomey, Patrick J.",NDAQ,2019/11/19,2020/01/14,2.29
"Perdue Jr., David A.",HBI,2017/10/20,2017/12/15,-1.93
"Perdue Jr., David A.",MOS,2017/07/03,2017/08/28,-3.25
"Perdue Jr., David A.",KN,2015/04/23,2015/06/18,-2.11
"Perdue Jr., David A.",AXTA,2018/12/27,2019/02/21,4.4
"Perdue Jr., David A.",CEQP,2019/05/28,2019/07/23,2.03
"Perdue Jr., David A.",URBN,2017/06/23,2017/08/18,1.67
"Perdue Jr., David A.",BAX,2015/08/24,2015/10/19,-2.07
"Perdue Jr., David A.",RF,2017/08/11,2017/10/06,1.12
"Perdue Jr., David A.",DWDP,2017/12/26,2018/02/20,0.14
"Toomey, Patrick J.",PPL,2019/12/10,2020/02/04,2.63
"Carper, Thomas R.",DD,2015/03/13,2015/05/08,6.55
"Perdue Jr., David A.",FEYE,2017/02/07,2017/04/04,1.42
"Perdue Jr., David A.",URBN,2019/12/06,2020/01/31,-0.18
"Perdue Jr., David A.",TRGP,2016/04/20,2016/06/15,2.43
"Perdue Jr., David A.",CZR,2017/06/23,2017/08/18,1.9
"Roberts, Pat",TWTR,2015/01/02,2015/02/27,12.79
"Roberts, Pat",AAPL,2017/11/08,2018/01/03,-0.51
"Capito, Shelley M.",WEC,2018/04/05,2018/05/31,0.5
"Perdue Jr., David A.",CZR,2017/09/26,2017/11/21,4.97
"Shalala, Donna",UMPQ,2019/01/09,2019/03/06,0.25
"Capito, Shelley M.",AZN,2017/09/08,2017/11/03,2.3
"Inhofe, James M.",DIS,2016/09/30,2016/11/25,5.94
"Shalala, Donna",SAP,2019/04/11,2019/06/06,13.88
"Perdue Jr., David A.",XOM,2019/11/14,2020/01/09,0.69
"Perdue Jr., David A.",AAPL,2016/02/16,2016/04/12,3.47
"Perdue Jr., David A.",PG,2018/10/24,2018/12/19,3.36
"Hoeven, John",LYB,2017/05/17,2017/07/12,3.95
"Perdue Jr., David A.",XOM,2015/08/07,2015/10/02,-2.83
"Collins, Susan M.",MSFT,2014/04/03,2014/05/29,-0.87
"Reed, John F.",LSCC,2015/06/04,2015/07/30,-1.56
"Whitehouse, Sheldon",WPC,2017/04/05,2017/05/31,2.77
"Perdue Jr., David A.",HBI,2017/08/04,2017/09/29,0.62
"Shalala, Donna",DOW,2019/05/20,2019/07/15,0.07
"Collins, Susan M.",BA,2014/03/19,2014/05/14,10.04
"Collins, Susan M.",HSIC,2014/11/10,2015/01/05,2.75
"Cisneros, Gilbert",DXC,2019/12/06,2020/01/31,-5.11
"Perdue Jr., David A.",FEYE,2016/07/18,2016/09/12,-1.77
"Perdue Jr., David A.",GPK,2018/12/20,2019/02/14,2.08
"Hoeven, John",PRU,2016/03/07,2016/05/02,6.64
"Roberts, Pat",AAPL,2018/02/05,2018/04/02,1.7
"Whitehouse, Sheldon",T,2015/07/10,2015/09/04,-2.14
"Joyce, David P.",IVV,2019/03/04,2019/04/29,14.88
"Hoeven, John",IBM,2014/02/19,2014/04/16,12.25
"Shalala, Donna",PBYI,2019/01/23,2019/03/20,15.85
"Perdue Jr., David A.",ANTM,2019/09/30,2019/11/25,53.05
"Capito, Shelley M.",NSRGY,2017/09/08,2017/11/03,-0.58
"Perdue Jr., David A.",DISCA,2015/08/05,2015/09/30,-4.52
"Perdue Jr., David A.",BAC,2016/03/28,2016/05/23,0.86
"Whitehouse, Sheldon",AMGN,2015/03/10,2015/05/05,6.76
"Whitehouse, Sheldon",PEP,2014/11/13,2015/01/08,-0.45
"Perdue Jr., David A.",HBI,2018/05/15,2018/07/10,5.23
"Whitehouse, Sheldon",AMGN,2014/07/10,2014/09/04,19.97
"Reed, John F.",XSD,2017/10/23,2017/12/18,3.29
"Carper, Thomas R.",WW,2019/02/27,2019/04/24,-1.23
"Perdue Jr., David A.",BAC,2018/10/23,2018/12/18,-1.96
"Cassidy, William",CSCO,2016/03/31,2016/05/26,0.41
"Whitehouse, Sheldon",ADI,2018/05/24,2018/07/19,3.55
"Carper, Thomas R.",GLAD,2017/08/31,2017/10/26,0.56
"Perdue Jr., David A.",GLW,2015/08/27,2015/10/22,0.47
"Shalala, Donna",BKU,2019/04/16,2019/06/11,-1.67
"Whitehouse, Sheldon",MRK,2015/07/10,2015/09/04,-5.91
"Perdue Jr., David A.",T,2019/07/25,2019/09/19,3.29
"Perdue Jr., David A.",HBI,2017/10/18,2017/12/13,-2.32
"Whitehouse, Sheldon",UL,2014/05/29,2014/07/24,0.28
"Cisneros, Gilbert",VCYT,2019/12/24,2020/02/18,-3.11
"Capito, Shelley M.",SYY,2018/04/24,2018/06/19,4.85
"Hoeven, John",MCD,2016/04/22,2016/06/17,-4.81
"Whitehouse, Sheldon",EL,2014/09/18,2014/11/13,-2.65
"Shalala, Donna",CATY,2019/02/20,2019/04/17,-3.45
"Shalala, Donna",FIVE,2019/04/03,2019/05/29,8.1
"Perdue Jr., David A.",MPLX,2019/01/31,2019/03/28,-2.29
"Carper, Thomas R.",DD,2013/09/13,2013/11/08,-0.41
"Roberts, Pat",FB,2018/02/20,2018/04/17,-9.2
"Capito, Shelley M.",CSCO,2017/09/05,2017/10/31,2.25
"Reed, John F.",NXPI,2014/09/02,2014/10/28,-2.8
"Perdue Jr., David A.",GPK,2019/08/01,2019/09/26,-0.5
"Perdue Jr., David A.",KN,2016/02/12,2016/04/08,1.73
"Perdue Jr., David A.",DIS,2017/09/06,2017/11/01,-2.74
"Whitehouse, Sheldon",M,2014/11/25,2015/01/20,-1.45
"Toomey, Patrick J.",CVX,2014/12/31,2015/02/25,-4.15
"Perdue Jr., David A.",FEYE,2018/08/16,2018/10/11,1.91
"Toomey, Patrick J.",CVX,2015/08/07,2015/10/02,-4.91
"Whitehouse, Sheldon",GILD,2015/01/23,2015/03/20,-2.75
"Hoeven, John",FB,2016/03/07,2016/05/02,11.26
"Perdue Jr., David A.",RF,2018/10/24,2018/12/19,-2.73
"Murray, Patty",AMGN,2017/03/16,2017/05/11,-20.53
"Shalala, Donna",ABM,2019/01/09,2019/03/06,1.51
"Perdue Jr., David A.",MOS,2017/04/12,2017/06/07,-6.0
"Moran, Jerry",COST,2018/12/19,2019/02/13,8.97
"Collins, Susan M.",MTD,2016/12/01,2017/01/26,5.99
"Whitehouse, Sheldon",SQ,2018/12/28,2019/02/22,19.45
"Perdue Jr., David A.",KMI,2015/08/24,2015/10/19,1.65
"Murray, Patty",PPL,2017/03/16,2017/05/11,1.7
"Hoeven, John",QCOM,2017/03/02,2017/04/27,-3.57
"Perdue Jr., David A.",BOIVF,2018/06/28,2018/08/23,0.19
"Peters, Gary C.",OFC,2018/01/05,2018/03/02,-3.05
"Whitehouse, Sheldon",BUD,2018/05/24,2018/07/19,7.53
"Collins, Susan M.",CRM,2014/02/11,2014/04/08,-7.15
"Joyce, David P.",GBDC,2019/05/30,2019/07/25,0.4
"Perdue Jr., David A.",SLB,2017/08/09,2017/10/04,3.52
"Perdue Jr., David A.",KN,2015/03/10,2015/05/05,-0.52
"Capito, Shelley M.",CABGY,2017/09/08,2017/11/03,0.07
"Capito, Shelley M.",BLK,2018/04/24,2018/06/19,7.59
"McConnell Jr., A. M.",WFC,2019/03/05,2019/04/30,-1.35
"Courtney, Joe",COF,2019/12/31,2020/02/25,-7.36
"Miller, Carol D.",ABBV,2019/07/02,2019/08/27,-7.05
"Perdue Jr., David A.",GLW,2019/06/07,2019/08/02,-1.33
"Carper, Thomas R.",DD,2012/12/17,2013/02/11,1.1
"Perdue Jr., David A.",FEYE,2016/08/01,2016/09/26,-3.05
"Peters, Gary C.",UNP,2015/09/16,2015/11/11,-4.23
"Whitehouse, Sheldon",KO,2019/06/05,2019/07/31,2.36
"Cassidy, William",XOM,2019/01/25,2019/03/22,8.97
"Perdue Jr., David A.",GM,2016/07/21,2016/09/15,-1.2
"Capito, Shelley M.",SYY,2018/04/05,2018/05/31,4.88
"Capito, Shelley M.",ADI,2018/04/24,2018/06/19,11.12
"Capito, Shelley M.",BUD,2018/02/21,2018/04/18,1.47
"Perdue Jr., David A.",URBN,2017/08/24,2017/10/19,3.62
"Whitehouse, Sheldon",TWTR,2016/01/26,2016/03/22,0.02
"Perdue Jr., David A.",AAPL,2018/11/27,2019/01/22,-4.54
"Perdue Jr., David A.",URBN,2017/07/27,2017/09/21,4.18
"Roberts, Pat",TGT,2018/07/05,2018/08/30,11.02
"Whitehouse, Sheldon",SSYS,2014/05/29,2014/07/24,8.86
"Perdue Jr., David A.",UPS,2018/02/20,2018/04/17,3.76
"Capito, Shelley M.",JNJ,2016/04/19,2016/06/14,4.03
"Capito, Shelley M.",NSRGY,2017/09/05,2017/10/31,-0.5
"Whitehouse, Sheldon",JPM,2016/01/20,2016/03/16,3.69
"Collins, Susan M.",XOM,2014/11/10,2015/01/05,-5.63
"Beyer, Donald S.",PEP,2019/12/24,2020/02/18,9.48
"Perdue Jr., David A.",WMB,2016/11/11,2017/01/06,2.46
"Perdue Jr., David A.",MA,2016/03/22,2016/05/17,3.9
"Toomey, Patrick J.",BBT,2018/08/01,2018/09/26,-1.1
"Perdue Jr., David A.",SU,2018/02/09,2018/04/06,2.91
"Capito, Shelley M.",KYCCF,2017/09/08,2017/11/03,10.99
"Capito, Shelley M.",F,2016/06/13,2016/08/08,-0.81
"Roberts, Pat",AMZN,2017/11/07,2018/01/02,56.21
"Collins, Susan M.",JNJ,2014/07/23,2014/09/17,3.81
"Toomey, Patrick J.",GE,2017/12/06,2018/01/31,-12.23
"Hoeven, John",PEP,2014/08/26,2014/10/21,0.03
"Reed, John F.",HACK,2017/03/06,2017/05/01,0.44
"Roberts, Pat",NOC,2018/08/28,2018/10/23,5.21
"Reed, John F.",FEYE,2015/04/23,2015/06/18,10.96
"Perdue Jr., David A.",BAC,2016/03/11,2016/05/06,0.37
"Whitehouse, Sheldon",NWL,2016/05/18,2016/07/13,1.99
"Whitehouse, Sheldon",PFE,2017/02/10,2017/04/07,1.71
"Perdue Jr., David A.",FEYE,2016/07/14,2016/09/08,-1.39
"Cassidy, William",SO,2016/03/31,2016/05/26,-2.56
"Perdue Jr., David A.",HYH,2016/02/29,2016/04/25,5.91
"Shalala, Donna",AMBA,2019/04/16,2019/06/11,-6.18
"Shalala, Donna",RHHBY,2019/02/15,2019/04/12,-0.77
"Whitehouse, Sheldon",WMT,2016/01/05,2016/03/01,3.99
"Shalala, Donna",LAUR,2019/06/04,2019/07/30,-0.26
"Capito, Shelley M.",XOM,2017/09/05,2017/10/31,6.44
"Collins, Susan M.",ESRX,2014/05/07,2014/07/02,2.17
"Capito, Shelley M.",PSX,2018/04/05,2018/05/31,21.11
"Perdue Jr., David A.",AAPL,2016/02/12,2016/04/08,3.8
"Perdue Jr., David A.",HBI,2017/08/16,2017/10/11,-0.5
"Shalala, Donna",NSRGY,2019/02/15,2019/04/12,6.76
"Shalala, Donna",CHKP,2019/02/15,2019/04/12,9.78
"Shalala, Donna",OXM,2019/01/09,2019/03/06,0.41
"Perdue Jr., David A.",ALB,2019/11/20,2020/01/15,13.83
"Perdue Jr., David A.",SBUX,2016/09/12,2016/11/07,-0.42
"Collins, Susan M.",HON,2014/02/06,2014/04/03,3.31
"Shalala, Donna",AOS,2019/03/06,2019/05/01,0.57
"Cassidy, William",CMCSA,2018/04/23,2018/06/18,-0.37
"Perdue Jr., David A.",CZR,2017/08/08,2017/10/03,6.25
"Inhofe, James M.",BMY,2016/08/08,2016/10/03,-7.7
"Inhofe, James M.",PG,2015/04/29,2015/06/24,-0.34
"Perdue Jr., David A.",URBN,2019/11/26,2020/01/21,0.54
"Inhofe, James M.",SYF,2016/04/21,2016/06/16,-4.57
"Miller, Carol D.",BTI,2019/02/01,2019/03/29,5.98
"Perdue Jr., David A.",FEYE,2016/06/24,2016/08/19,-0.63
"Collins, Susan M.",AYI,2015/02/20,2015/04/17,5.81
"Capito, Shelley M.",CERN,2017/09/08,2017/11/03,-3.79
"Perdue Jr., David A.",XOM,2019/09/30,2019/11/25,-1.94
"Capito, Shelley M.",INTC,2017/09/05,2017/10/31,10.09
"Perdue Jr., David A.",GPK,2019/08/14,2019/10/09,1.29
"Roberts, Pat",NFLX,2014/11/07,2015/01/02,-5.08
"Carper, Thomas R.",DD,2013/03/15,2013/05/10,1.37
"Hoeven, John",WTW,2017/05/15,2017/07/10,3.05
"Capito, Shelley M.",SSDOY,2017/09/08,2017/11/03,-1.5
"Capito, Shelley M.",RHHBY,2017/09/05,2017/10/31,-2.76
"Perdue Jr., David A.",PAA,2019/12/10,2020/02/04,-1.04
"Roberts, Pat",AAPL,2018/08/28,2018/10/23,-0.19
"Courtney, Joe",COST,2019/12/31,2020/02/25,16.67
"Capito, Shelley M.",ACN,2017/10/25,2017/12/20,12.3
"Roberts, Pat",BA,2015/04/24,2015/06/19,-3.42
"Hoeven, John",UPS,2017/03/02,2017/04/27,1.01
"Roberts, Pat",AMZN,2018/08/29,2018/10/24,-256.68
"Perdue Jr., David A.",DISCA,2015/03/16,2015/05/11,-0.98
"Hoeven, John",IVZ,2019/03/22,2019/05/17,1.31
"Whitehouse, Sheldon",ETN,2014/08/27,2014/10/22,-7.95
"Hoeven, John",CTSH,2014/02/19,2014/04/16,-0.82
"Perdue Jr., David A.",FEYE,2016/08/08,2016/10/03,0.2
"Capito, Shelley M.",EMR,2018/04/05,2018/05/31,2.91
"Perdue Jr., David A.",FDX,2019/04/26,2019/06/21,-18.12
"Collins, Susan M.",USB,2016/09/23,2016/11/18,6.05
"Perdue Jr., David A.",DIS,2016/11/10,2017/01/05,12.06
"Perdue Jr., David A.",GLW,2019/06/06,2019/08/01,-0.2
"Capito, Shelley M.",USB,2018/04/05,2018/05/31,-1.47
"Collins, Susan M.",SRCL,2014/06/19,2014/08/14,0.64
"Capito, Shelley M.",VTKLY,2017/09/08,2017/11/03,0.64
"Capito, Shelley M.",MCD,2018/04/24,2018/06/19,6.58
"Peters, Gary C.",SLY,2015/05/11,2015/07/06,0.17
"Whitehouse, Sheldon",GE,2016/05/04,2016/06/29,2.35
"Whitehouse, Sheldon",CGNX,2019/04/18,2019/06/13,-11.27
"King Jr., Angus S.",AMZN,2019/01/31,2019/03/28,57.96
"Shalala, Donna",BDN,2019/06/04,2019/07/30,-0.26
"Whitehouse, Sheldon",T,2018/08/28,2018/10/23,-0.07
"Cisneros, Gilbert",MAC,2019/12/06,2020/01/31,-4.51
"Cisneros, Gilbert",FOXA,2019/12/06,2020/01/31,1.21
"Whitehouse, Sheldon",ADI,2017/05/08,2017/07/03,1.34
"Perdue Jr., David A.",GLW,2015/09/02,2015/10/28,1.68
"Inhofe, James M.",ST,2017/06/19,2017/08/14,2.09
"Murray, Patty",WMB,2017/03/16,2017/05/11,1.76
"Perdue Jr., David A.",COP,2019/09/30,2019/11/25,2.89
"Perdue Jr., David A.",DISCA,2015/05/14,2015/07/09,1.35
"Peters, Gary C.",QCOM,2015/04/14,2015/06/09,-1.78
"Perdue Jr., David A.",BAC,2016/03/15,2016/05/10,0.7
"Perdue Jr., David A.",LGF-B,2018/11/28,2019/01/23,-0.52
"Perdue Jr., David A.",LNG,2019/12/16,2020/02/10,-5.77
"Capito, Shelley M.",CB,2016/01/21,2016/03/17,10.64
"Whitehouse, Sheldon",MET,2016/08/18,2016/10/13,5.35
"Whitehouse, Sheldon",WMT,2018/06/06,2018/08/01,3.75
"Moran, Jerry",DIS,2018/12/06,2019/01/31,-1.97
"Whitehouse, Sheldon",V,2014/02/10,2014/04/07,-4.2
"King Jr., Angus S.",COP,2017/11/28,2018/01/23,10.8
"Whitehouse, Sheldon",SYK,2017/08/24,2017/10/19,10.12
"Moran, Jerry",ABBV,2018/12/06,2019/01/31,-8.82
"Cassidy, William",T,2017/10/25,2017/12/20,4.67
"Whitehouse, Sheldon",F,2017/05/30,2017/07/25,0.25
"Whitehouse, Sheldon",VZ,2016/01/06,2016/03/02,6.08
"Shalala, Donna",BKU,2019/03/06,2019/05/01,0.29
"Shalala, Donna",PBCT,2019/02/06,2019/04/03,0.05
"Cassidy, William",JPM,2018/12/07,2019/02/01,-0.76
"Whitehouse, Sheldon",DISH,2017/02/10,2017/04/07,1.77
"Perdue Jr., David A.",SHLX,2018/02/05,2018/04/02,-5.67
"Peters, Gary C.",DTE,2015/04/14,2015/06/09,-5.68
"Perdue Jr., David A.",RF,2018/01/03,2018/02/28,2.25
"Whitehouse, Sheldon",TSLA,2017/07/28,2017/09/22,4.87
"Roberts, Pat",NFLX,2017/11/07,2018/01/02,0.83
"Perdue Jr., David A.",DISCA,2016/05/18,2016/07/13,-1.03
"Collins, Susan M.",UL,2014/05/07,2014/07/02,1.55
"Shalala, Donna",UNICY,2019/02/19,2019/04/16,0.17
"Perdue Jr., David A.",CZR,2017/06/26,2017/08/21,2.08
"Whitehouse, Sheldon",AMGN,2016/05/24,2016/07/19,11.66
"Perdue Jr., David A.",PFE,2017/02/13,2017/04/10,1.45
"Murray, Patty",PSA,2017/03/16,2017/05/11,-13.34
"Carper, Thomas R.",RMD,2017/08/31,2017/10/26,2.05
"Reed, John F.",ESRX,2015/04/23,2015/06/18,2.64
"Capito, Shelley M.",RDS-B,2017/09/08,2017/11/03,7.41
"Hoeven, John",MDLZ,2017/04/24,2017/06/19,-0.16
"Murray, Patty",FL,2017/03/16,2017/05/11,-0.24
"Murray, Patty",CSCO,2017/03/16,2017/05/11,-0.64
"Capito, Shelley M.",LVS,2017/09/08,2017/11/03,1.94
"Courtney, Joe",C,2019/12/31,2020/02/25,-8.42
"Courtney, Joe",ANTM,2019/12/31,2020/02/25,-30.88
"Hoeven, John",CVS,2018/06/07,2018/08/02,-1.44
"Murray, Patty",BMY,2017/03/16,2017/05/11,-2.07
"Whitehouse, Sheldon",HD,2018/05/07,2018/07/02,9.07
"Perdue Jr., David A.",SLB,2017/03/22,2017/05/17,-6.97
"Carper, Thomas R.",SWKS,2019/04/17,2019/06/12,-19.48
"Whitehouse, Sheldon",BA,2018/06/06,2018/08/01,-12.09
"Perdue Jr., David A.",SLB,2017/10/05,2017/11/30,-5.8
"Perdue Jr., David A.",LGF-B,2018/12/12,2019/02/06,0.57
"Perdue Jr., David A.",PFE,2017/02/27,2017/04/24,-0.44
"Whitehouse, Sheldon",VZ,2015/08/04,2015/09/29,-3.15
"Whitehouse, Sheldon",HYT,2014/08/21,2014/10/16,-0.64
"Perdue Jr., David A.",DISCA,2015/08/20,2015/10/15,0.65
"Inhofe, James M.",RSPP,2017/06/26,2017/08/21,-1.51
"Perdue Jr., David A.",ALB,2019/11/08,2020/01/03,3.91
"Capito, Shelley M.",PSX,2018/04/24,2018/06/19,3.24
"Capito, Shelley M.",BLK,2018/04/05,2018/05/31,-5.24
"Cassidy, William",MSFT,2016/03/31,2016/05/26,-3.55
"Collins, Susan M.",NSRGY,2014/07/23,2014/09/17,-2.3
"Carper, Thomas R.",DD,2014/12/15,2015/02/09,7.43
"Collins, Susan M.",COP,2014/04/17,2014/06/12,8.47
"Toomey, Patrick J.",T,2017/01/25,2017/03/22,0.61
"Shalala, Donna",WH,2019/04/30,2019/06/25,-0.69
"Perdue Jr., David A.",GM,2018/07/11,2018/09/05,-4.11
"Perdue Jr., David A.",BOIVF,2018/07/31,2018/09/25,-0.2
"Roberts, Pat",ETY,2015/03/13,2015/05/08,0.18
"Carper, Thomas R.",QCOM,2017/06/28,2017/08/23,-3.66
"Whitehouse, Sheldon",BRK-B,2018/08/06,2018/10/01,8.67
"Murray, Patty",PRU,2017/03/16,2017/05/11,-4.13
"Murray, Patty",TEL,2017/03/16,2017/05/11,-0.41
"Murray, Patty",XOM,2017/03/16,2017/05/11,0.47
"Perdue Jr., David A.",URBN,2019/11/29,2020/01/24,0.7
"Inhofe, James M.",EMR,2015/04/21,2015/06/16,0.26
"Perdue Jr., David A.",HYH,2016/02/05,2016/04/01,3.92
"Whitehouse, Sheldon",JPM,2014/02/19,2014/04/16,-2.86
"Perdue Jr., David A.",EAF,2019/05/28,2019/07/23,0.61
"Perdue Jr., David A.",LYV,2016/02/09,2016/04/05,2.09
"Perdue Jr., David A.",AXTA,2017/08/08,2017/10/03,0.91
"Whitehouse, Sheldon",CSCO,2017/07/28,2017/09/22,1.66
"Capito, Shelley M.",ABT,2018/04/24,2018/06/19,3.74
"Perdue Jr., David A.",WLK,2016/06/29,2016/08/24,9.8
"Moran, Jerry",BRK-B,2018/12/06,2019/01/31,0.31
"Whitehouse, Sheldon",DEO,2016/05/18,2016/07/13,5.75
"Whitehouse, Sheldon",T,2018/08/06,2018/10/01,1.41
"Perdue Jr., David A.",CZR,2018/01/03,2018/02/28,2.55
"Cassidy, William",CVS,2018/04/23,2018/06/18,3.12
"Hoeven, John",BSTZ,2019/11/19,2020/01/14,1.0
"Roberts, Pat",WMT,2018/10/12,2018/12/07,-0.63
"Perdue Jr., David A.",KMI,2017/03/23,2017/05/18,-1.64
"Perdue Jr., David A.",WES,2019/03/18,2019/05/13,-2.3
"Hoeven, John",XOM,2019/11/05,2019/12/31,-3.08
"Inhofe, James M.",PYPL,2017/10/23,2017/12/18,5.34
"Perdue Jr., David A.",URBN,2017/06/15,2017/08/10,-0.46
"Collins, Susan M.",MCK,2014/02/26,2014/04/23,-4.87
"Capito, Shelley M.",LOW,2018/04/05,2018/05/31,7.7
"Roberts, Pat",T,2017/07/14,2017/09/08,-0.85
"Shalala, Donna",WYND,2019/04/16,2019/06/11,0.75
"Collins, Susan M.",AJG,2014/04/15,2014/06/10,1.1
"Shalala, Donna",JCI,2019/02/15,2019/04/12,0.97
"Murray, Patty",ETR,2017/03/16,2017/05/11,0.23
"Shalala, Donna",CHGCY,2019/02/19,2019/04/16,-0.45
"Perdue Jr., David A.",AAPL,2016/04/27,2016/06/22,-0.27
"Perdue Jr., David A.",SLB,2016/11/18,2017/01/13,5.14
"Roberts, Pat",KTB,2019/10/01,2019/11/26,0.89
"Frankel, Lois",SU,2019/12/18,2020/02/12,-2.73
"Perdue Jr., David A.",FEYE,2016/07/15,2016/09/09,-1.55
"Collins, Susan M.",MSFT,2014/03/27,2014/05/22,0.45
"Frankel, Lois",NSP,2019/12/17,2020/02/11,4.09
"Perdue Jr., David A.",KN,2015/04/17,2015/06/12,-2.75
"Perdue Jr., David A.",ALB,2019/10/28,2019/12/23,7.58
"Shalala, Donna",SRC,2019/03/19,2019/05/14,5.44
"Phillips, Dean",ETN,2019/12/03,2020/01/28,4.78
"Capito, Shelley M.",CVX,2017/09/08,2017/11/03,4.1
"Whitehouse, Sheldon",CMRE,2014/04/29,2014/06/24,1.9
"Courtney, Joe",WMT,2019/12/31,2020/02/25,-3.44
"Shalala, Donna",FMX,2019/04/05,2019/05/31,-2.16
"Perdue Jr., David A.",BAC,2016/03/08,2016/05/03,1.07
"Courtney, Joe",UNP,2019/12/31,2020/02/25,-6.33
"Whitehouse, Sheldon",INTC,2019/04/18,2019/06/13,-11.75
"Capito, Shelley M.",CLX,2016/04/19,2016/06/14,5.04
"Perdue Jr., David A.",KN,2015/03/20,2015/05/15,-1.3
"Perdue Jr., David A.",EMR,2017/08/09,2017/10/04,3.56
"Perdue Jr., David A.",URBN,2017/07/07,2017/09/01,2.66
"Perdue Jr., David A.",BAX,2015/08/20,2015/10/15,-6.45
"Collins, Susan M.",VFC,2014/05/07,2014/07/02,2.26
"Perdue Jr., David A.",SHLX,2018/09/20,2018/11/15,-3.04
"Perdue Jr., David A.",AAPL,2016/02/11,2016/04/07,3.9
"Capito, Shelley M.",PEP,2018/04/24,2018/06/19,4.04
"Inhofe, James M.",APTV,2018/10/08,2018/12/03,-3.68
"Perdue Jr., David A.",DISCA,2015/08/06,2015/10/01,-3.36
"Whitehouse, Sheldon",WM,2016/09/28,2016/11/23,5.71
"Perdue Jr., David A.",MRK,2017/09/27,2017/11/22,-9.7
"Perdue Jr., David A.",PAA,2019/10/23,2019/12/18,-0.96
"Carper, Thomas R.",TMO,2017/08/31,2017/10/26,14.19
"Whitehouse, Sheldon",TWX,2014/02/19,2014/04/16,-0.98
"Perdue Jr., David A.",BWXT,2018/12/17,2019/02/11,6.99
"Inhofe, James M.",PCLN,2015/07/09,2015/09/03,115.11
"Perdue Jr., David A.",GPK,2019/07/31,2019/09/25,-1.05
"Perdue Jr., David A.",HBI,2017/09/14,2017/11/09,-5.68
"Courtney, Joe",DHR,2019/12/31,2020/02/25,1.46
"Malinowski, Tom",ZUO,2019/11/14,2020/01/09,0.09
"Wicker, Roger F.",BIF,2019/05/17,2019/07/12,0.41
"Perdue Jr., David A.",MRK,2017/09/08,2017/11/03,-8.11
"Whitehouse, Sheldon",V,2014/02/19,2014/04/16,-4.56
"Perdue Jr., David A.",BOIVF,2019/11/11,2020/01/06,-0.06
"Toomey, Patrick J.",TRV,2017/02/22,2017/04/19,-1.16
"Perdue Jr., David A.",MPLX,2019/02/04,2019/04/01,-1.75
"Perdue Jr., David A.",WLK,2016/07/18,2016/09/12,5.3
"Axne, Cynthia",GOOG,2019/05/31,2019/07/26,139.89
"Shalala, Donna",RDUS,2019/04/03,2019/05/29,-0.67
"Carper, Thomas R.",ABBV,2015/02/12,2015/04/09,2.87
"Roberts, Pat",MA,2019/10/31,2019/12/26,21.51
"Joyce, David P.",VGT,2019/01/10,2019/03/07,19.68
