official,ticker,buy_date,sell_date,profit
"Perdue Jr., David A.",CZR,2019/01/04,2019/08/16,1.52
"Whitehouse, Sheldon",JPM,2014/04/29,2014/12/09,6.27
"Whitehouse, Sheldon",ETN,2014/05/09,2014/12/19,-3.16
"Shalala, Donna",DBD,2019/03/06,2019/10/16,-0.4
"Perdue Jr., David A.",FDX,2019/05/01,2019/12/11,-29.78
"Capito, Shelley M.",GILD,2017/10/25,2018/06/06,-8.55
"Capito, Shelley M.",ADI,2018/04/05,2018/11/15,-3.41
"Whitehouse, Sheldon",TJX,2016/04/12,2016/11/22,1.59
"Hoeven, John",F,2014/04/28,2014/12/08,-0.33
"Perdue Jr., David A.",JNJ,2015/04/02,2015/11/12,1.47
"Whitehouse, Sheldon",AMZN,2018/05/07,2018/12/17,-56.82
"Collins, Susan M.",TSCO,2016/12/01,2017/07/13,-25.76
"Collins, Susan M.",TFX,2014/11/10,2015/06/22,21.27
"Collins, Susan M.",ECL,2014/07/23,2015/03/04,5.73
"Cruz, Rafael E.",PAGP,2015/02/03,2015/09/15,-25.45
"Perdue Jr., David A.",BAX,2015/08/04,2016/03/15,-0.35
"Perdue Jr., David A.",FEYE,2016/06/29,2017/02/08,-4.52
"Perdue Jr., David A.",DISCA,2015/05/12,2015/12/22,-4.93
"Reed, John F.",AMGN,2015/02/20,2015/10/02,-17.32
"Shalala, Donna",OXY,2019/05/20,2019/12/30,-12.5
"Perdue Jr., David A.",BWXT,2019/01/04,2019/08/16,16.67
"Perdue Jr., David A.",HBI,2017/08/11,2018/03/23,-4.99
"Perdue Jr., David A.",DIS,2016/11/11,2017/06/23,6.83
"Collins, Susan M.",MCK,2014/02/13,2014/09/25,20.19
"Perdue Jr., David A.",URBN,2017/05/11,2017/12/21,12.11
"Courtney, Joe",PLD,2019/12/31,2020/08/11,13.56
"Whitehouse, Sheldon",NVDA,2016/04/19,2016/11/29,14.21
"Roberts, Pat",BAC,2017/07/18,2018/02/27,8.75
"Shalala, Donna",LUKOY,2019/03/18,2019/10/28,5.57
"Perdue Jr., David A.",RF,2018/02/06,2018/09/18,0.66
"Perdue Jr., David A.",MU,2018/12/19,2019/07/31,13.19
"Whitehouse, Sheldon",AMGN,2016/04/12,2016/11/22,-12.77
"Perdue Jr., David A.",MRK,2017/09/22,2018/05/04,-7.65
"Reed, John F.",EEM,2014/07/28,2015/03/09,-5.75
"Roberts, Pat",BAC,2018/07/05,2019/02/14,0.42
"Whitehouse, Sheldon",NWL,2016/04/26,2016/12/06,1.45
"Perdue Jr., David A.",CTSH,2019/05/29,2020/01/08,-1.32
"Whitehouse, Sheldon",DHR,2016/07/26,2017/03/07,4.89
"Perdue Jr., David A.",DVN,2018/10/26,2019/06/07,-6.61
"Perdue Jr., David A.",ENB,2016/12/16,2017/07/28,-1.31
"Carper, Thomas R.",SJR,2014/02/21,2014/10/03,1.55
"Perdue Jr., David A.",EXR,2016/11/18,2017/06/30,7.45
"Perdue Jr., David A.",BOIVF,2019/11/04,2020/06/15,-1.21
"Capito, Shelley M.",NEE,2018/04/24,2018/12/04,5.29
"Whitehouse, Sheldon",GPRO,2014/08/14,2015/03/26,4.22
"Toomey, Patrick J.",NDAQ,2019/11/19,2020/06/30,13.71
"Perdue Jr., David A.",HBI,2017/10/20,2018/06/01,-5.21
"Perdue Jr., David A.",MOS,2017/07/03,2018/02/12,1.53
"Perdue Jr., David A.",KN,2015/04/23,2015/12/03,-5.5
"Perdue Jr., David A.",AXTA,2018/12/27,2019/08/08,6.43
"Perdue Jr., David A.",CEQP,2019/05/28,2020/01/07,-2.79
"Perdue Jr., David A.",URBN,2017/06/23,2018/02/02,15.49
"Perdue Jr., David A.",BAX,2015/08/24,2016/04/04,5.96
"Perdue Jr., David A.",RF,2017/08/11,2018/03/23,4.15
"Perdue Jr., David A.",DWDP,2017/12/26,2018/08/07,-4.97
"Toomey, Patrick J.",PPL,2019/12/10,2020/07/21,-8.2
"Carper, Thomas R.",DD,2015/03/13,2015/10/23,5.53
"Perdue Jr., David A.",FEYE,2017/02/07,2017/09/19,6.12
"Perdue Jr., David A.",URBN,2019/12/06,2020/07/17,-9.5
"Perdue Jr., David A.",TRGP,2016/04/20,2016/11/30,13.61
"Perdue Jr., David A.",CZR,2017/06/23,2018/02/02,14.45
"Roberts, Pat",TWTR,2015/01/02,2015/08/14,-7.28
"Roberts, Pat",AAPL,2017/11/08,2018/06/20,2.79
"Capito, Shelley M.",WEC,2018/04/05,2018/11/15,6.85
"Perdue Jr., David A.",CZR,2017/09/26,2018/05/08,17.12
"Shalala, Donna",UMPQ,2019/01/09,2019/08/21,-1.88
"Capito, Shelley M.",AZN,2017/09/08,2018/04/20,3.33
"Inhofe, James M.",DIS,2016/09/30,2017/05/12,16.73
"Shalala, Donna",SAP,2019/04/11,2019/11/21,23.43
"Perdue Jr., David A.",XOM,2019/11/14,2020/06/25,-24.11
"Perdue Jr., David A.",AAPL,2016/02/16,2016/09/27,4.26
"Perdue Jr., David A.",PG,2018/10/24,2019/06/05,16.86
"Hoeven, John",LYB,2017/05/17,2017/12/27,28.39
"Perdue Jr., David A.",XOM,2015/08/07,2016/03/18,6.63
"Collins, Susan M.",MSFT,2014/04/03,2014/11/13,8.18
"Reed, John F.",LSCC,2015/06/04,2016/01/14,-1.87
"Whitehouse, Sheldon",WPC,2017/04/05,2017/11/15,9.11
"Perdue Jr., David A.",HBI,2017/08/04,2018/03/16,-4.46
"Shalala, Donna",DOW,2019/05/20,2019/12/30,4.41
"Collins, Susan M.",BA,2014/03/19,2014/10/29,0.24
"Collins, Susan M.",HSIC,2014/11/10,2015/06/22,6.37
"Cisneros, Gilbert",DXC,2019/12/06,2020/07/17,-20.41
"Perdue Jr., David A.",FEYE,2016/07/18,2017/02/27,-5.0
"Perdue Jr., David A.",GPK,2018/12/20,2019/08/01,4.29
"Hoeven, John",PRU,2016/03/07,2016/10/17,13.28
"Roberts, Pat",AAPL,2018/02/05,2018/09/17,15.05
"Whitehouse, Sheldon",T,2015/07/10,2016/02/19,2.05
"Joyce, David P.",IVV,2019/03/04,2019/10/14,16.7
"Hoeven, John",IBM,2014/02/19,2014/10/01,4.37
"Shalala, Donna",PBYI,2019/01/23,2019/09/04,-13.82
"Perdue Jr., David A.",ANTM,2019/09/30,2020/05/11,34.62
"Capito, Shelley M.",NSRGY,2017/09/08,2018/04/20,-8.18
"Perdue Jr., David A.",DISCA,2015/08/05,2016/03/16,-2.57
"Perdue Jr., David A.",BAC,2016/03/28,2016/11/07,3.3
"Whitehouse, Sheldon",AMGN,2015/03/10,2015/10/20,-1.72
"Whitehouse, Sheldon",PEP,2014/11/13,2015/06/25,-2.34
"Whitehouse, Sheldon",AMGN,2014/07/10,2015/02/19,37.19
"Reed, John F.",XSD,2017/10/23,2018/06/04,8.06
"Carper, Thomas R.",WW,2019/02/27,2019/10/09,16.61
"Perdue Jr., David A.",BAC,2018/10/23,2019/06/04,0.89
"Cassidy, William",CSCO,2016/03/31,2016/11/10,2.77
"Whitehouse, Sheldon",ADI,2018/05/24,2019/01/03,-12.18
"Carper, Thomas R.",GLAD,2017/08/31,2018/04/12,-0.51
"Perdue Jr., David A.",GLW,2015/08/27,2016/04/07,3.92
"Shalala, Donna",BKU,2019/04/16,2019/11/26,-0.18
"Whitehouse, Sheldon",MRK,2015/07/10,2016/02/19,-7.42
"Perdue Jr., David A.",T,2019/07/25,2020/03/05,3.73
"Perdue Jr., David A.",HBI,2017/10/18,2018/05/30,-5.05
"Whitehouse, Sheldon",UL,2014/05/29,2015/01/08,-4.83
"Cisneros, Gilbert",VCYT,2019/12/24,2020/08/04,3.84
"Capito, Shelley M.",SYY,2018/04/24,2018/12/04,4.76
"Hoeven, John",MCD,2016/04/22,2016/12/02,-8.78
"Whitehouse, Sheldon",EL,2014/09/18,2015/04/30,6.91
"Shalala, Donna",CATY,2019/02/20,2019/10/02,-5.75
"Shalala, Donna",FIVE,2019/04/03,2019/11/13,1.56
"Perdue Jr., David A.",MPLX,2019/01/31,2019/09/12,-6.72
"Carper, Thomas R.",DD,2013/09/13,2014/04/25,13.09
"Roberts, Pat",FB,2018/02/20,2018/10/02,-16.06
"Capito, Shelley M.",CSCO,2017/09/05,2018/04/17,12.38
"Reed, John F.",NXPI,2014/09/02,2015/04/14,29.83
"Perdue Jr., David A.",GPK,2019/08/01,2020/03/12,-2.29
"Perdue Jr., David A.",KN,2016/02/12,2016/09/23,3.29
"Perdue Jr., David A.",DIS,2017/09/06,2018/04/18,0.49
"Whitehouse, Sheldon",M,2014/11/25,2015/07/07,3.16
"Toomey, Patrick J.",CVX,2014/12/31,2015/08/12,-26.41
"Perdue Jr., David A.",FEYE,2018/08/16,2019/03/28,2.12
"Toomey, Patrick J.",CVX,2015/08/07,2016/03/18,12.54
"Perdue Jr., David A.",CZR,2018/04/02,2018/11/12,2.47
"Whitehouse, Sheldon",GILD,2015/01/23,2015/09/04,-3.06
"Hoeven, John",FB,2016/03/07,2016/10/17,21.5
"Perdue Jr., David A.",RF,2018/10/24,2019/06/05,-1.66
"Beyer, Donald S.",EL,2019/12/23,2020/08/03,-7.85
"Murray, Patty",AMGN,2017/03/16,2017/10/26,-6.37
"Shalala, Donna",ABM,2019/01/09,2019/08/21,3.86
"Perdue Jr., David A.",MOS,2017/04/12,2017/11/22,-4.55
"Moran, Jerry",COST,2018/12/19,2019/07/31,72.75
"Collins, Susan M.",MTD,2016/12/01,2017/07/13,189.76
"Whitehouse, Sheldon",SQ,2018/12/28,2019/08/09,9.21
"Perdue Jr., David A.",KMI,2015/08/24,2016/04/04,-12.64
"Murray, Patty",PPL,2017/03/16,2017/10/26,1.2
"Hoeven, John",QCOM,2017/03/02,2017/10/12,-3.12
"Perdue Jr., David A.",BOIVF,2018/06/28,2019/02/07,-0.5
"Peters, Gary C.",OFC,2018/01/05,2018/08/17,2.34
"Whitehouse, Sheldon",BUD,2018/05/24,2019/01/03,-28.86
"Collins, Susan M.",CRM,2014/02/11,2014/09/23,-4.17
"Joyce, David P.",GBDC,2019/05/30,2020/01/09,0.41
"Perdue Jr., David A.",SLB,2017/08/09,2018/03/21,1.54
"Perdue Jr., David A.",KN,2015/03/10,2015/10/20,1.63
"Capito, Shelley M.",CABGY,2017/09/08,2018/04/20,-0.84
"Capito, Shelley M.",BLK,2018/04/24,2018/12/04,-97.45
"McConnell Jr., A. M.",WFC,2019/03/05,2019/10/15,0.33
"Courtney, Joe",COF,2019/12/31,2020/08/11,-32.09
"Miller, Carol D.",ABBV,2019/07/02,2020/02/11,22.76
"Perdue Jr., David A.",GLW,2019/06/07,2020/01/17,-0.68
"Carper, Thomas R.",DD,2012/12/17,2013/07/29,4.63
"Perdue Jr., David A.",FEYE,2016/08/01,2017/03/13,-6.55
"Peters, Gary C.",UNP,2015/09/16,2016/04/27,0.2
"Whitehouse, Sheldon",KO,2019/06/05,2020/01/15,6.07
"Cassidy, William",XOM,2019/01/25,2019/09/06,-1.37
"Perdue Jr., David A.",GM,2016/07/21,2017/03/02,5.49
"Capito, Shelley M.",SYY,2018/04/05,2018/11/15,5.12
"Capito, Shelley M.",ADI,2018/04/24,2018/12/04,3.47
"Capito, Shelley M.",BUD,2018/02/21,2018/10/03,-17.42
"Perdue Jr., David A.",URBN,2017/08/24,2018/04/05,17.78
"Whitehouse, Sheldon",TWTR,2016/01/26,2016/09/06,2.97
"Perdue Jr., David A.",AAPL,2018/11/27,2019/07/09,6.84
"Perdue Jr., David A.",URBN,2017/07/27,2018/03/08,17.12
"Roberts, Pat",TGT,2018/07/05,2019/02/14,-4.19
"Whitehouse, Sheldon",SSYS,2014/05/29,2015/01/08,-15.72
"Perdue Jr., David A.",UPS,2018/02/20,2018/10/02,11.6
"Capito, Shelley M.",JNJ,2016/04/19,2016/11/29,0.07
"Capito, Shelley M.",NSRGY,2017/09/05,2018/04/17,-6.61
"Whitehouse, Sheldon",JPM,2016/01/20,2016/08/31,11.89
"Collins, Susan M.",XOM,2014/11/10,2015/06/22,-11.3
"Beyer, Donald S.",PEP,2019/12/24,2020/08/04,-0.02
"Perdue Jr., David A.",WMB,2016/11/11,2017/06/23,-1.34
"Perdue Jr., David A.",MA,2016/03/22,2016/11/01,14.08
"Toomey, Patrick J.",BBT,2018/08/01,2019/03/13,-1.51
"Hoeven, John",HON,2014/11/06,2015/06/18,8.16
"Perdue Jr., David A.",SU,2018/02/09,2018/09/21,6.03
"Capito, Shelley M.",KYCCF,2017/09/08,2018/04/20,27.99
"Capito, Shelley M.",F,2016/06/13,2017/01/23,-0.75
"Roberts, Pat",AMZN,2017/11/07,2018/06/19,594.2
"Collins, Susan M.",JNJ,2014/07/23,2015/03/04,-0.76
"Toomey, Patrick J.",GE,2017/12/06,2018/07/18,-30.5
"Hoeven, John",PEP,2014/08/26,2015/04/07,3.5
"Reed, John F.",HACK,2017/03/06,2017/10/16,1.7
"Roberts, Pat",NOC,2018/08/28,2019/04/09,-24.97
"Reed, John F.",FEYE,2015/04/23,2015/12/03,-21.77
"Perdue Jr., David A.",BAC,2016/03/11,2016/10/21,2.93
"Whitehouse, Sheldon",NWL,2016/05/18,2016/12/28,-1.45
"Whitehouse, Sheldon",PFE,2017/02/10,2017/09/22,3.42
"Perdue Jr., David A.",FEYE,2016/07/14,2017/02/23,-5.18
"Cassidy, William",SO,2016/03/31,2016/11/10,-3.38
"Perdue Jr., David A.",HYH,2016/02/29,2016/10/10,9.57
"Shalala, Donna",AMBA,2019/04/16,2019/11/26,9.48
"Shalala, Donna",RHHBY,2019/02/15,2019/09/27,2.46
"Whitehouse, Sheldon",WMT,2016/01/05,2016/08/16,10.31
"Shalala, Donna",LAUR,2019/06/04,2020/01/14,1.17
"Capito, Shelley M.",XOM,2017/09/05,2018/04/17,1.42
"Marshall, Roger W.",YETI,2019/11/06,2020/06/17,5.86
"Collins, Susan M.",ESRX,2014/05/07,2014/12/17,12.88
"Capito, Shelley M.",PSX,2018/04/05,2018/11/15,-1.78
"Perdue Jr., David A.",AAPL,2016/02/12,2016/09/23,4.86
"Perdue Jr., David A.",HBI,2017/08/16,2018/03/28,-5.5
"Shalala, Donna",NSRGY,2019/02/15,2019/09/27,19.97
"Shalala, Donna",CHKP,2019/02/15,2019/09/27,-10.98
"Shalala, Donna",OXM,2019/01/09,2019/08/21,-8.54
"Perdue Jr., David A.",ALB,2019/11/20,2020/07/01,10.83
"Perdue Jr., David A.",SBUX,2016/09/12,2017/04/24,6.78
"Collins, Susan M.",HON,2014/02/06,2014/09/18,5.34
"Shalala, Donna",AOS,2019/03/06,2019/10/16,-3.48
"Cassidy, William",CMCSA,2018/04/23,2018/12/03,5.41
"Perdue Jr., David A.",CZR,2017/08/08,2018/03/20,15.18
"Inhofe, James M.",BMY,2016/08/08,2017/03/20,-5.35
"Inhofe, James M.",PG,2015/04/29,2015/12/09,-1.8
"Perdue Jr., David A.",URBN,2019/11/26,2020/07/07,-9.45
"Inhofe, James M.",SYF,2016/04/21,2016/12/01,4.5
"Miller, Carol D.",BTI,2019/02/01,2019/09/13,1.42
"Perdue Jr., David A.",FEYE,2016/06/24,2017/02/03,-4.96
"Collins, Susan M.",AYI,2015/02/20,2015/10/02,15.19
"Capito, Shelley M.",CERN,2017/09/08,2018/04/20,-10.76
"Perdue Jr., David A.",XOM,2019/09/30,2020/05/11,-25.16
"Perdue Jr., David A.",ACA,2018/12/24,2019/08/05,9.64
"Capito, Shelley M.",INTC,2017/09/05,2018/04/17,18.17
"Perdue Jr., David A.",DISCA,2016/09/06,2017/04/18,3.12
"Perdue Jr., David A.",GPK,2019/08/14,2020/03/25,-0.91
"Roberts, Pat",NFLX,2014/11/07,2015/06/19,40.51
"Carper, Thomas R.",DD,2013/03/15,2013/10/25,8.89
"Capito, Shelley M.",SSDOY,2017/09/08,2018/04/20,20.97
"Beyer, Donald S.",LVMUY,2019/12/23,2020/08/03,-4.14
"Capito, Shelley M.",RHHBY,2017/09/05,2018/04/17,-3.62
"Perdue Jr., David A.",PAA,2019/12/10,2020/07/21,-9.55
"Roberts, Pat",AAPL,2018/08/28,2019/04/09,-4.67
"Courtney, Joe",COST,2019/12/31,2020/08/11,42.51
"Capito, Shelley M.",ACN,2017/10/25,2018/06/06,21.5
"Roberts, Pat",BA,2015/04/24,2015/12/04,-1.5
"Hoeven, John",UPS,2017/03/02,2017/10/12,12.91
"Roberts, Pat",AMZN,2018/08/29,2019/04/10,-135.41
"Perdue Jr., David A.",DISCA,2015/03/16,2015/10/26,-2.68
"Hoeven, John",IVZ,2019/03/22,2019/11/01,-2.18
"Whitehouse, Sheldon",ETN,2014/08/27,2015/04/08,-1.81
"Hoeven, John",CTSH,2014/02/19,2014/10/01,-5.51
"Perdue Jr., David A.",FEYE,2016/08/08,2017/03/20,-2.75
"Capito, Shelley M.",EMR,2018/04/05,2018/11/15,-0.54
"Perdue Jr., David A.",FDX,2019/04/26,2019/12/06,-28.62
"Collins, Susan M.",USB,2016/09/23,2017/05/05,8.95
"Perdue Jr., David A.",DIS,2016/11/10,2017/06/22,9.28
"Perdue Jr., David A.",GLW,2019/06/06,2020/01/16,-0.52
"Capito, Shelley M.",USB,2018/04/05,2018/11/15,2.8
"Collins, Susan M.",SRCL,2014/06/19,2015/01/29,15.24
"Capito, Shelley M.",VTKLY,2017/09/08,2018/04/20,-1.49
"Capito, Shelley M.",MCD,2018/04/24,2018/12/04,28.19
"Peters, Gary C.",SLY,2015/05/11,2015/12/21,-4.67
"Whitehouse, Sheldon",GE,2016/05/04,2016/12/14,11.97
"King Jr., Angus S.",AMZN,2019/01/31,2019/09/12,136.23
"Shalala, Donna",BDN,2019/06/04,2020/01/14,0.48
"Whitehouse, Sheldon",T,2018/08/28,2019/04/09,-1.02
"Cisneros, Gilbert",MAC,2019/12/06,2020/07/17,-18.73
"Cisneros, Gilbert",FOXA,2019/12/06,2020/07/17,-9.94
"Whitehouse, Sheldon",ADI,2017/05/08,2017/12/18,11.8
"Perdue Jr., David A.",GLW,2015/09/02,2016/04/13,4.19
"Inhofe, James M.",ST,2017/06/19,2018/01/29,14.4
"Murray, Patty",WMB,2017/03/16,2017/10/26,-0.37
"Perdue Jr., David A.",COP,2019/09/30,2020/05/11,-14.62
"Perdue Jr., David A.",DISCA,2015/05/14,2015/12/24,-4.38
"Peters, Gary C.",QCOM,2015/04/14,2015/11/24,-19.61
"Perdue Jr., David A.",BAC,2016/03/15,2016/10/25,3.25
"Perdue Jr., David A.",LGF-B,2018/11/28,2019/07/10,-5.87
"Perdue Jr., David A.",LNG,2019/12/16,2020/07/27,-12.53
"Capito, Shelley M.",CB,2016/01/21,2016/09/01,17.02
"Whitehouse, Sheldon",MET,2016/08/18,2017/03/30,10.98
"Whitehouse, Sheldon",WMT,2018/06/06,2019/01/16,11.59
"Roberts, Pat",NVDA,2017/09/28,2018/05/10,20.98
"Moran, Jerry",DIS,2018/12/06,2019/07/18,28.56
"Whitehouse, Sheldon",V,2014/02/10,2014/09/22,-1.42
"King Jr., Angus S.",COP,2017/11/28,2018/07/10,22.12
"Whitehouse, Sheldon",SYK,2017/08/24,2018/04/05,21.32
"Moran, Jerry",ABBV,2018/12/06,2019/07/18,-20.35
"Cassidy, William",T,2017/10/25,2018/06/06,-0.76
"Whitehouse, Sheldon",F,2017/05/30,2018/01/09,2.1
"Whitehouse, Sheldon",VZ,2016/01/06,2016/08/17,7.16
"Shalala, Donna",BKU,2019/03/06,2019/10/16,-3.01
"Shalala, Donna",PBCT,2019/02/06,2019/09/18,-0.54
"Cassidy, William",JPM,2018/12/07,2019/07/19,9.32
"Whitehouse, Sheldon",DISH,2017/02/10,2017/09/22,-7.73
"Perdue Jr., David A.",SHLX,2018/02/05,2018/09/17,-4.78
"Peters, Gary C.",DTE,2015/04/14,2015/11/24,-1.18
"Perdue Jr., David A.",RF,2018/01/03,2018/08/15,1.68
"Whitehouse, Sheldon",TSLA,2017/07/28,2018/03/09,-2.12
"Roberts, Pat",NFLX,2017/11/07,2018/06/19,199.19
"Perdue Jr., David A.",DISCA,2016/05/18,2016/12/28,1.46
"Collins, Susan M.",UL,2014/05/07,2014/12/17,-3.87
"Shalala, Donna",UNICY,2019/02/19,2019/10/01,-0.14
"Perdue Jr., David A.",CZR,2017/06/26,2018/02/05,13.65
"Whitehouse, Sheldon",AMGN,2016/05/24,2017/01/03,-2.6
"Perdue Jr., David A.",PFE,2017/02/13,2017/09/25,3.0
"Murray, Patty",PSA,2017/03/16,2017/10/26,-19.53
"Carper, Thomas R.",RMD,2017/08/31,2018/04/12,21.03
"Reed, John F.",ESRX,2015/04/23,2015/12/03,-0.75
"Capito, Shelley M.",RDS-B,2017/09/08,2018/04/20,14.0
"Hoeven, John",MDLZ,2017/04/24,2017/12/04,-2.46
"Murray, Patty",FL,2017/03/16,2017/10/26,-43.74
"Capito, Shelley M.",LVS,2017/09/08,2018/04/20,10.84
"Courtney, Joe",C,2019/12/31,2020/08/11,-25.23
"Courtney, Joe",ANTM,2019/12/31,2020/08/11,-19.32
"Whitehouse, Sheldon",QQQ,2014/10/02,2015/05/14,12.33
"Hoeven, John",CVS,2018/06/07,2019/01/17,-1.47
"Murray, Patty",BMY,2017/03/16,2017/10/26,4.48
"Whitehouse, Sheldon",HD,2018/05/07,2018/12/17,-14.62
"Perdue Jr., David A.",SLB,2017/03/22,2017/11/01,-13.71
"Carper, Thomas R.",SWKS,2019/04/17,2019/11/27,7.24
"Whitehouse, Sheldon",BA,2018/06/06,2019/01/16,-13.02
"Perdue Jr., David A.",SLB,2017/10/05,2018/05/17,5.58
"Perdue Jr., David A.",LGF-B,2018/12/12,2019/07/24,-3.45
"Perdue Jr., David A.",PFE,2017/02/27,2017/10/09,1.65
"Whitehouse, Sheldon",VZ,2015/08/04,2016/03/15,5.67
"Whitehouse, Sheldon",HYT,2014/08/21,2015/04/02,-0.9
"Perdue Jr., David A.",DISCA,2015/08/20,2016/03/31,0.67
"Inhofe, James M.",RSPP,2017/06/26,2018/02/05,5.55
"Perdue Jr., David A.",ALB,2019/11/08,2020/06/19,11.41
"Capito, Shelley M.",PSX,2018/04/24,2018/12/04,-18.5
"Capito, Shelley M.",BLK,2018/04/05,2018/11/15,-138.78
"Cassidy, William",MSFT,2016/03/31,2016/11/10,3.84
"Collins, Susan M.",NSRGY,2014/07/23,2015/03/04,0.55
"Carper, Thomas R.",DD,2014/12/15,2015/07/27,3.33
"Perdue Jr., David A.",DVN,2018/10/10,2019/05/22,-8.3
"Toomey, Patrick J.",T,2017/01/25,2017/09/06,-4.34
"Shalala, Donna",WH,2019/04/30,2019/12/10,1.69
"Perdue Jr., David A.",GM,2018/07/11,2019/02/20,0.38
"Perdue Jr., David A.",BOIVF,2018/07/31,2019/03/12,-0.26
"Roberts, Pat",ETY,2015/03/13,2015/10/23,0.01
"Carper, Thomas R.",QCOM,2017/06/28,2018/02/07,9.32
"Whitehouse, Sheldon",BRK-B,2018/08/06,2019/03/18,-0.56
"Murray, Patty",PRU,2017/03/16,2017/10/26,0.46
"Murray, Patty",TEL,2017/03/16,2017/10/26,12.47
"Murray, Patty",XOM,2017/03/16,2017/10/26,1.44
"Perdue Jr., David A.",URBN,2019/11/29,2020/07/10,-8.83
"Inhofe, James M.",EMR,2015/04/21,2015/12/01,-8.68
"Whitehouse, Sheldon",UL,2014/10/02,2015/05/14,4.02
"Perdue Jr., David A.",HYH,2016/02/05,2016/09/16,9.73
"Whitehouse, Sheldon",JPM,2014/02/19,2014/10/01,2.19
"Perdue Jr., David A.",EAF,2019/05/28,2020/01/07,1.05
"Perdue Jr., David A.",LYV,2016/02/09,2016/09/20,7.14
"Perdue Jr., David A.",AXTA,2017/08/08,2018/03/20,2.23
"Whitehouse, Sheldon",CSCO,2017/07/28,2018/03/09,13.65
"Beyer, Donald S.",ACN,2019/12/23,2020/08/03,16.17
"Capito, Shelley M.",ABT,2018/04/24,2018/12/04,14.42
"Perdue Jr., David A.",WLK,2016/06/29,2017/02/08,20.24
"Moran, Jerry",BRK-B,2018/12/06,2019/07/18,2.59
"Whitehouse, Sheldon",DEO,2016/05/18,2016/12/28,-4.59
"Whitehouse, Sheldon",T,2018/08/06,2019/03/18,-1.44
"Perdue Jr., David A.",CZR,2018/01/03,2018/08/15,13.08
"Cassidy, William",CVS,2018/04/23,2018/12/03,14.47
"Hoeven, John",BSTZ,2019/11/19,2020/06/30,2.49
"Roberts, Pat",WMT,2018/10/12,2019/05/24,8.06
"Perdue Jr., David A.",KMI,2017/03/23,2017/11/02,-3.2
"Perdue Jr., David A.",WES,2019/03/18,2019/10/28,-9.3
"Hoeven, John",XOM,2019/11/05,2020/06/16,-23.99
"Inhofe, James M.",PYPL,2017/10/23,2018/06/04,13.34
"Perdue Jr., David A.",URBN,2017/06/15,2018/01/25,16.59
"Collins, Susan M.",MCK,2014/02/26,2014/10/08,21.29
"Perdue Jr., David A.",ENTG,2018/10/10,2019/05/22,9.22
"Capito, Shelley M.",LOW,2018/04/05,2018/11/15,4.37
"Roberts, Pat",T,2017/07/14,2018/02/23,0.24
"Shalala, Donna",WYND,2019/04/16,2019/11/26,5.71
"Collins, Susan M.",AJG,2014/04/15,2014/11/25,3.34
"Shalala, Donna",JCI,2019/02/15,2019/09/27,8.52
"Murray, Patty",ETR,2017/03/16,2017/10/26,11.45
"Shalala, Donna",CHGCY,2019/02/19,2019/10/01,1.88
"Perdue Jr., David A.",AAPL,2016/04/27,2016/12/07,3.25
"Perdue Jr., David A.",SLB,2016/11/18,2017/06/30,-14.38
"Roberts, Pat",KTB,2019/10/01,2020/05/12,-18.94
"Frankel, Lois",SU,2019/12/18,2020/07/29,-16.12
"Perdue Jr., David A.",FEYE,2016/07/15,2017/02/24,-5.2
"Collins, Susan M.",MSFT,2014/03/27,2014/11/06,8.67
"Frankel, Lois",NSP,2019/12/17,2020/07/28,-16.53
"Perdue Jr., David A.",KN,2015/04/17,2015/11/27,-4.83
"Perdue Jr., David A.",ALB,2019/10/28,2020/06/08,21.99
"Shalala, Donna",SRC,2019/03/19,2019/10/29,11.83
"Phillips, Dean",ETN,2019/12/03,2020/07/14,-2.2
"Capito, Shelley M.",CVX,2017/09/08,2018/04/20,11.32
"Whitehouse, Sheldon",CMRE,2014/04/29,2014/12/09,-2.75
"Courtney, Joe",WMT,2019/12/31,2020/08/11,12.31
"Shalala, Donna",FMX,2019/04/05,2019/11/15,-2.12
"Perdue Jr., David A.",BAC,2016/03/08,2016/10/18,2.93
"Courtney, Joe",UNP,2019/12/31,2020/08/11,10.88
"Capito, Shelley M.",CLX,2016/04/19,2016/11/29,-8.88
"Perdue Jr., David A.",KN,2015/03/20,2015/10/30,-3.54
"Perdue Jr., David A.",EMR,2017/08/09,2018/03/21,11.17
"Perdue Jr., David A.",URBN,2017/07/07,2018/02/16,17.71
"Perdue Jr., David A.",BAX,2015/08/20,2016/03/31,1.45
"Collins, Susan M.",VFC,2014/05/07,2014/12/17,10.94
"Perdue Jr., David A.",SHLX,2018/09/20,2019/05/02,-1.82
"Perdue Jr., David A.",AAPL,2016/02/11,2016/09/22,5.2
"Capito, Shelley M.",PEP,2018/04/24,2018/12/04,17.12
"Inhofe, James M.",APTV,2018/10/08,2019/05/20,-6.34
"Perdue Jr., David A.",DISCA,2015/08/06,2016/03/17,-0.19
"Whitehouse, Sheldon",WM,2016/09/28,2017/05/10,8.94
"Perdue Jr., David A.",MRK,2017/09/27,2018/05/09,-6.6
"Perdue Jr., David A.",PAA,2019/10/23,2020/06/03,-8.7
"Carper, Thomas R.",TMO,2017/08/31,2018/04/12,28.79
"Whitehouse, Sheldon",TWX,2014/02/19,2014/10/01,11.98
"Perdue Jr., David A.",BWXT,2018/12/17,2019/07/29,11.99
